x,y,d,t
0.506935,0.373835,2.835000,219.468254
0.522485,0.415860,2.665000,219.484696
0.548955,0.316595,2.780000,219.501141
0.548955,0.316595,2.725000,219.517553
0.447085,0.387150,2.790000,219.533971
0.470590,0.460790,2.800000,219.550408
0.470765,0.455315,2.760000,219.566866
0.443575,0.304120,2.555000,219.583265
0.473485,0.356425,2.590000,219.599638
0.472580,0.349515,2.605000,219.616240
0.503960,0.262815,2.540000,219.632478
0.502260,0.304500,2.675000,219.648989
0.502860,0.310770,2.635000,219.665459
0.472825,0.364330,2.355000,219.681860
0.484520,0.363165,2.435000,219.698241
0.484140,0.367015,2.305000,219.714707
0.456675,0.527630,2.440000,219.731111
0.440940,0.492630,2.465000,219.747542
0.442235,0.503940,2.570000,219.763966
0.442000,0.572805,2.490000,219.780361
0.431630,0.483800,2.630000,219.796864
0.430445,0.474455,2.575000,219.813174
0.467410,0.429695,2.495000,219.829662
0.456895,0.590380,2.455000,219.846138
0.456895,0.590380,2.615000,219.862542
0.459750,0.635390,2.565000,219.878992
0.438445,0.473665,2.705000,219.895395
0.438445,0.473665,2.695000,219.911757
0.282675,0.277335,2.285000,219.928284
0.269920,0.067850,2.425000,219.944709
0.269920,0.067850,3.040000,219.961165
0.134010,-0.015255,3.115000,219.977509
0.157110,0.008820,2.970000,219.993990
0.159685,0.014125,2.960000,220.010411
0.164440,0.075865,2.825000,220.026813
0.180200,0.042790,2.990000,220.043190
0.176775,0.034560,2.950000,220.059657
0.157990,-0.009630,2.905000,220.076064
0.112715,0.008560,2.970000,220.092482
0.113745,0.011940,2.970000,220.108960
0.128570,0.032900,3.055000,220.125417
0.142770,0.130570,3.070000,220.141808
0.142770,0.130570,3.045000,220.158317
0.131135,0.097495,2.930000,220.174683
0.129890,0.035105,3.095000,220.191116
0.131410,0.043225,3.005000,220.207542
0.189675,0.033355,3.040000,220.223916
0.149170,0.064395,3.030000,220.240329
0.156350,0.086300,2.970000,220.256869
0.337795,0.103675,2.895000,220.273191
0.322245,0.151720,2.950000,220.289690
0.319755,0.137720,2.890000,220.306115
0.344025,0.140860,2.795000,220.322517
0.343840,0.139245,2.895000,220.338958
0.343840,0.139245,2.960000,220.355338
0.320225,0.122145,2.880000,220.371783
0.307645,0.144990,2.955000,220.388224
0.307645,0.144990,2.845000,220.404663
0.304015,0.098140,2.975000,220.421091
0.332485,0.126920,2.830000,220.437516
0.329310,0.103975,2.980000,220.453957
0.315840,0.055215,2.870000,220.470372
0.310120,0.079150,2.860000,220.486824
0.307730,0.071360,2.880000,220.503273
0.410545,0.099010,2.900000,220.519691
0.398020,0.026225,2.940000,220.536081
0.401315,0.058000,2.895000,220.552546
0.395935,0.083905,2.860000,220.568910
0.369980,0.080250,2.910000,220.585329
0.369980,0.080250,2.905000,220.601844
0.389265,0.086945,2.865000,220.618178
0.380155,0.029005,2.950000,220.634660
0.378470,0.014160,2.980000,220.651090
0.413655,0.078460,2.920000,220.667541
0.418985,0.057015,2.920000,220.683990
0.418985,0.057015,2.960000,220.700330
0.392845,0.111875,2.895000,220.716817
0.402335,0.129100,2.950000,220.733239
0.402335,0.129100,2.955000,220.749685
0.395645,0.112020,2.920000,220.766090
0.383840,0.051190,2.965000,220.782464
0.383840,0.051190,2.975000,220.798943
0.397520,0.024060,2.990000,220.815379
0.403865,0.048450,3.075000,220.831794
0.403865,0.048450,3.050000,220.848241
0.389685,0.025890,3.040000,220.864657
