x,y,d,t
0.526225,0.362940,3.410000,99.603456
0.518800,0.414925,3.410000,99.619903
0.518295,0.420455,3.515000,99.636247
0.506840,0.384940,3.515000,99.652735
0.511190,0.435680,3.530000,99.669169
0.511230,0.446215,3.455000,99.685559
0.523430,0.442445,3.420000,99.702037
0.526860,0.450360,3.535000,99.718490
0.527435,0.444550,3.500000,99.734813
0.513830,0.482815,3.490000,99.751245
0.482990,0.466125,3.545000,99.767726
0.482585,0.456105,3.480000,99.784102
0.469785,0.413600,3.515000,99.800504
0.480865,0.379560,3.515000,99.817106
0.480865,0.379560,3.500000,99.833358
0.508065,0.443425,3.490000,99.849856
0.499065,0.424185,3.490000,99.866341
0.499065,0.424185,3.515000,99.882628
0.445160,0.465565,3.500000,99.899113
0.398420,0.531490,3.530000,99.915579
0.398420,0.531490,3.445000,99.931933
0.373125,0.567540,3.410000,99.948585
0.388760,0.586820,3.440000,99.964983
0.388760,0.586820,3.440000,99.981230
0.391755,0.592300,3.435000,99.997812
0.406000,0.601010,3.470000,100.014080
0.406000,0.601010,3.535000,100.030597
0.415925,0.581030,3.530000,100.046992
0.422005,0.568870,3.550000,100.063449
0.422005,0.568870,3.620000,100.079882
0.388055,0.725350,3.560000,100.096276
0.388770,0.715385,3.585000,100.112705
0.388770,0.715385,3.575000,100.129195
0.380365,0.706230,3.580000,100.145762
0.402040,0.712620,3.650000,100.161992
0.402410,0.716555,3.655000,100.178524
0.401870,0.712170,3.655000,100.194863
0.389865,0.720645,3.735000,100.211250
0.391165,0.728215,3.695000,100.227680
0.391410,0.720575,3.770000,100.244152
0.395685,0.732965,3.860000,100.260504
0.395315,0.729070,3.840000,100.277010
0.411945,0.716325,3.830000,100.293432
0.471575,0.843980,3.885000,100.309906
0.471180,0.837550,3.920000,100.326230
0.467435,0.805085,3.855000,100.342700
0.491060,0.838935,3.880000,100.359137
0.491060,0.838935,3.875000,100.375568
0.467150,0.836780,3.895000,100.391904
0.488890,0.827335,3.900000,100.408399
0.488890,0.827335,3.975000,100.424917
