x,y,d,t
0.577770,0.563240,2.995000,156.333155
0.578190,0.560555,2.805000,156.349736
0.568205,0.561025,3.100000,156.365903
0.578155,0.509830,3.130000,156.382295
0.578375,0.498515,2.930000,156.398762
0.571765,0.498110,3.110000,156.415249
0.575265,0.475140,3.085000,156.431551
0.574980,0.482915,2.970000,156.448049
0.560315,0.492475,3.105000,156.464430
0.569960,0.565085,3.275000,156.480991
0.569990,0.574235,2.990000,156.497327
0.545365,0.542880,3.025000,156.513976
0.449735,0.517075,2.950000,156.530171
0.450040,0.523410,2.930000,156.546638
0.415835,0.565490,3.220000,156.562983
0.413250,0.601870,3.245000,156.579572
0.412375,0.595515,3.195000,156.595888
0.407735,0.549885,3.065000,156.612315
0.392745,0.483770,2.960000,156.628743
0.390915,0.476680,3.150000,156.645260
0.419390,0.494830,3.040000,156.661754
0.401855,0.610425,3.040000,156.678099
0.407435,0.635945,3.335000,156.694582
0.370380,0.508415,2.985000,156.710997
0.325935,0.500995,3.015000,156.727406
0.323175,0.490105,3.375000,156.743673
0.318790,0.471905,3.270000,156.760246
0.315445,0.488380,3.355000,156.776604
0.311355,0.474320,3.325000,156.793137
0.306570,0.456595,3.325000,156.809430
0.309565,0.407660,3.230000,156.825990
0.310360,0.411615,3.310000,156.842382
0.331460,0.432820,3.320000,156.858681
0.303430,0.438290,3.330000,156.875294
0.304660,0.442060,3.320000,156.891675
0.321540,0.430055,3.270000,156.907991
0.325600,0.463650,3.305000,156.924507
0.323655,0.456395,3.450000,156.940932
0.314490,0.425625,3.285000,156.957313
0.269475,0.376420,3.330000,156.973862
0.270485,0.380625,3.585000,156.990128
0.231280,0.356550,3.620000,157.006741
0.221330,0.346275,3.745000,157.023073
0.222965,0.350425,3.565000,157.039354
0.221410,0.335745,3.465000,157.055806
0.219820,0.314540,3.625000,157.072385
0.221040,0.318725,3.580000,157.088681
0.231235,0.362495,3.620000,157.105288
0.230290,0.364745,3.545000,157.121590
0.231995,0.368885,3.495000,157.138055
0.231960,0.347410,3.580000,157.154783
0.230280,0.337365,3.485000,157.170864
0.228670,0.333190,3.530000,157.187319
0.246255,0.324675,3.720000,157.203744
0.249975,0.347975,3.575000,157.220311
0.252655,0.356625,3.590000,157.236565
0.246215,0.344680,3.500000,157.253066
0.239955,0.365340,3.475000,157.269482
0.236080,0.352615,3.425000,157.286019
0.238800,0.286695,3.800000,157.302354
0.198665,0.265900,3.765000,157.318842
0.195640,0.256785,3.785000,157.335204
0.220715,0.273180,3.815000,157.351557
0.217000,0.271355,3.745000,157.368065
0.220975,0.284780,3.825000,157.384419
0.238550,0.248760,3.720000,157.400841
0.291290,0.211445,3.845000,157.417260
0.291540,0.209830,3.890000,157.433763
0.274730,0.190965,4.005000,157.450138
0.244765,0.152460,3.925000,157.466745
0.235025,0.115870,3.955000,157.482992
0.276415,0.078875,3.920000,157.499545
0.260105,0.065265,3.920000,157.515935
0.262825,0.077305,3.855000,157.532329
0.259490,0.124090,3.815000,157.548760
0.261785,0.139125,3.890000,157.565134
0.267875,0.165585,3.785000,157.581596
0.233495,0.210370,3.850000,157.598129
0.234670,0.214900,3.930000,157.614431
0.238985,0.229525,3.875000,157.630972
0.235830,0.214425,3.835000,157.647358
0.252885,0.201840,3.865000,157.663738
0.251455,0.196920,3.865000,157.680253
0.258520,0.213520,3.820000,157.696667
0.256110,0.219875,3.870000,157.712973
0.256155,0.220045,3.845000,157.729399
0.354275,0.187470,3.775000,157.745987
0.326335,0.197100,3.665000,157.762366
0.322610,0.176175,3.820000,157.778680
0.324320,0.145515,3.735000,157.795232
0.331245,0.135425,3.830000,157.811660
0.328175,0.119675,3.820000,157.828114
0.332370,0.119250,3.800000,157.844565
0.337025,0.137545,3.755000,157.860894
0.337055,0.137745,3.770000,157.877395
0.352360,0.138830,3.730000,157.893769
0.360175,0.136495,3.930000,157.910136
0.359505,0.130845,3.880000,157.926696
0.343250,0.137010,3.745000,157.943055
0.353010,0.128230,3.740000,157.959383
0.352980,0.128025,3.730000,157.975858
0.349215,0.127650,3.715000,157.992239
0.341410,0.115185,3.690000,158.008863
0.343875,0.130885,3.715000,158.025147
0.503520,0.163865,3.560000,158.041584
0.512335,0.177990,3.350000,158.058047
0.512275,0.183365,3.730000,158.074430
0.512150,0.164310,3.680000,158.090869
0.514780,0.152065,3.710000,158.107470
0.514800,0.129525,3.730000,158.123845
0.525825,0.119590,3.815000,158.140087
0.504270,0.112640,3.640000,158.156646
0.503915,0.102700,3.740000,158.173055
0.504760,0.076060,3.720000,158.189570
0.505875,0.085365,3.805000,158.205755
0.505875,0.085365,3.805000,158.222229
0.495955,0.104605,3.660000,158.238765
0.517380,0.096385,3.610000,158.255285
0.517120,0.085265,3.650000,158.271907
0.496425,0.107885,3.660000,158.288050
0.509870,0.101800,3.605000,158.304513
0.509790,0.112255,3.680000,158.320850
0.546480,0.097260,3.730000,158.337281
0.532195,0.143275,3.745000,158.353729
0.532675,0.170465,3.650000,158.370286
0.546090,0.138330,3.770000,158.386744
0.546750,0.170700,3.705000,158.403027
0.546945,0.166260,3.680000,158.419431
0.546875,0.170690,3.630000,158.435882
0.532110,0.161795,3.705000,158.452390
0.531965,0.150635,3.645000,158.468736
0.536310,0.150015,3.690000,158.485115
0.542815,0.143585,3.665000,158.501682
0.542815,0.143585,3.630000,158.518008
0.534995,0.124530,3.725000,158.534998
0.463740,0.103635,3.645000,158.550873
0.463890,0.109570,3.750000,158.567546
0.444845,0.114975,3.750000,158.583683
0.465790,0.118705,3.725000,158.600110
0.465695,0.112865,3.785000,158.616618
0.469100,0.131670,3.735000,158.633100
0.477390,0.092275,3.810000,158.649388
0.476855,0.086745,3.875000,158.665939
0.445575,0.106155,3.690000,158.682388
0.474765,0.126840,3.775000,158.698681
0.476050,0.143720,3.750000,158.715401
0.472855,0.136905,3.710000,158.731578
0.519720,0.136715,3.620000,158.748173
0.519365,0.136220,3.690000,158.764379
0.544405,0.152850,3.695000,158.780861
0.555750,0.171035,3.715000,158.797214
0.556315,0.170205,3.725000,158.813658
0.569815,0.171015,3.660000,158.830137
0.561805,0.141350,3.710000,158.846511
0.561400,0.131125,3.670000,158.863142
0.551555,0.127805,3.610000,158.879469
0.560640,0.184720,3.565000,158.895973
0.560845,0.205640,3.600000,158.912410
0.568340,0.179575,3.665000,158.928716
0.565880,0.147010,3.675000,158.945211
0.566420,0.114540,3.600000,158.961579
0.688150,0.123425,3.640000,158.977906
0.706355,0.110800,3.595000,158.994556
0.706355,0.110800,3.705000,159.010766
0.710365,0.090350,3.780000,159.027270
0.702305,0.129580,3.680000,159.043757
0.700240,0.140115,3.690000,159.060241
0.703545,0.124225,3.695000,159.076640
0.696445,0.125555,3.745000,159.093006
0.697030,0.124845,3.740000,159.109533
0.716500,0.136440,3.710000,159.125810
0.712610,0.112900,3.770000,159.142220
0.715525,0.091995,3.735000,159.158638
0.719850,0.072720,3.855000,159.175236
0.715315,0.070160,3.745000,159.191599
0.715315,0.070160,3.760000,159.208076
0.706830,0.077320,3.665000,159.224525
0.700040,0.104395,3.760000,159.240943
0.700040,0.104395,3.740000,159.257322
0.793065,0.049750,3.755000,159.273643
0.815045,0.079420,3.730000,159.290274
0.815045,0.079420,3.875000,159.306734
0.800395,0.127375,3.880000,159.323118
0.809970,0.136280,3.895000,159.339566
0.803910,0.161170,3.865000,159.355997
0.799465,0.192380,3.730000,159.372243
0.783795,0.217005,3.730000,159.388696
0.780115,0.232475,3.900000,159.405136
0.781780,0.185090,3.850000,159.421654
0.769310,0.199685,3.825000,159.437901
0.772045,0.189705,3.770000,159.454482
0.790490,0.216125,3.805000,159.470971
0.768225,0.297210,3.910000,159.487385
0.769730,0.288490,3.490000,159.503681
0.746255,0.556650,3.290000,159.520332
0.734985,0.591665,3.295000,159.536477
0.732505,0.601195,3.255000,159.552943
0.734945,0.534955,3.390000,159.569413
0.734905,0.548815,3.375000,159.585874
0.734660,0.549735,3.260000,159.602180
0.725540,0.573980,3.225000,159.618770
0.723620,0.565435,3.240000,159.635084
0.723620,0.565435,3.275000,159.651672
0.739525,0.568785,3.250000,159.668167
0.737315,0.604975,3.280000,159.684434
0.738165,0.601305,3.195000,159.700836
0.703725,0.494715,3.300000,159.717286
0.679735,0.511670,3.310000,159.733808
0.681475,0.503510,3.280000,159.750267
0.686015,0.464740,3.235000,159.766551
0.693710,0.469560,3.315000,159.783085
0.696325,0.455200,3.250000,159.799465
0.691680,0.433615,3.185000,159.815802
0.689010,0.454045,3.225000,159.832475
0.689010,0.454045,3.175000,159.848814
0.691410,0.464260,3.150000,159.865267
0.697935,0.468110,3.160000,159.881662
0.696910,0.471965,3.155000,159.898099
0.695395,0.499320,3.165000,159.914385
0.698545,0.456645,3.185000,159.930916
0.696310,0.467630,3.200000,159.947222
0.704705,0.499435,3.190000,159.963837
0.703085,0.529455,3.210000,159.980069
0.702575,0.532605,3.305000,159.996500
0.710655,0.797850,3.085000,160.013130
0.684505,0.825585,3.195000,160.029345
0.683535,0.828190,3.110000,160.045916
0.667525,0.854925,3.085000,160.062289
0.659925,0.869500,3.100000,160.078863
0.658395,0.875235,3.090000,160.095220
0.685595,0.845055,3.030000,160.111515
0.662075,0.902985,3.080000,160.127985
0.663100,0.899815,3.060000,160.144547
0.675025,0.898765,3.030000,160.160944
0.663645,0.897800,3.125000,160.177191
0.662640,0.900920,3.140000,160.193643
0.661710,0.884800,3.105000,160.210354
0.680230,0.870050,3.065000,160.226483
0.679045,0.873505,3.050000,160.242940
0.681435,0.890750,3.060000,160.259372
0.679310,0.855195,3.090000,160.275880
0.681200,0.849105,3.090000,160.292236
0.801375,0.833655,3.215000,160.308711
0.792635,0.888545,3.240000,160.325260
0.792595,0.888600,3.240000,160.341589
0.771855,0.887090,3.260000,160.357949
0.790780,0.880445,3.270000,160.374389
0.789615,0.882480,3.225000,160.390966
0.802995,0.868040,3.205000,160.407347
0.776115,0.855410,3.255000,160.423662
0.776150,0.855355,3.305000,160.440120
0.795285,0.846710,3.195000,160.456593
0.784195,0.833435,3.190000,160.473123
0.782085,0.837205,3.165000,160.489316
0.790830,0.866460,3.200000,160.505933
0.792990,0.881510,3.255000,160.522297
0.793920,0.880020,3.230000,160.538748
0.809440,0.874935,3.235000,160.555078
0.791495,0.889165,3.250000,160.571514
0.794015,0.885395,3.245000,160.588056
0.779140,0.872075,3.205000,160.604374
0.776370,0.884020,3.265000,160.620805
0.778700,0.880240,3.255000,160.637455
0.812885,0.813930,3.260000,160.653770
0.810625,0.820445,3.270000,160.670298
0.809305,0.822745,3.300000,160.686847
0.823660,0.808625,3.300000,160.703138
0.800560,0.823300,3.275000,160.719313
0.800230,0.823860,3.280000,160.735881
0.820245,0.799020,3.265000,160.752351
0.814880,0.828775,3.285000,160.768787
0.814880,0.828775,3.260000,160.785074
0.798375,0.837875,3.180000,160.801566
0.818355,0.821880,3.225000,160.818225
0.821105,0.817495,3.265000,160.834362
0.805045,0.837990,3.230000,160.850874
0.806730,0.834165,3.260000,160.867270
0.806730,0.834165,3.285000,160.883856
0.807905,0.804325,3.220000,160.900009
0.795925,0.811595,3.230000,160.916490
0.793435,0.816040,3.205000,160.932976
0.799110,0.800620,3.240000,160.949445
0.800270,0.799760,3.350000,160.965932
0.800270,0.799760,3.225000,160.982275
0.769265,0.756465,3.230000,160.998794
0.782395,0.733760,3.210000,161.015023
0.783865,0.730985,3.250000,161.031687
0.781275,0.759680,3.260000,161.047889
0.790520,0.741130,3.210000,161.064599
0.791445,0.738620,3.205000,161.080815
0.795345,0.757055,3.200000,161.097251
0.804435,0.764255,3.225000,161.113701
0.804390,0.764345,3.240000,161.130016
0.777110,0.777845,3.235000,161.146593
0.794000,0.734835,3.350000,161.162993
0.794000,0.734835,3.295000,161.179410
0.790885,0.760465,3.200000,161.196001
0.801480,0.745845,3.230000,161.212174
0.797655,0.753250,3.240000,161.228616
0.784380,0.753615,3.205000,161.245303
0.763615,0.771565,3.260000,161.261630
0.761665,0.775950,3.255000,161.278133
0.657025,0.827455,2.945000,161.294338
0.449145,0.861735,3.075000,161.310894
0.449860,0.863375,2.930000,161.327226
0.315535,0.865970,3.005000,161.343609
0.317505,0.893070,3.060000,161.360139
0.315380,0.889675,3.060000,161.376637
0.305760,0.876485,2.970000,161.393016
0.299220,0.880320,3.075000,161.409594
0.297045,0.876970,3.130000,161.425827
0.297145,0.865250,3.120000,161.442334
0.298720,0.851440,3.095000,161.458656
0.298720,0.851440,3.095000,161.475111
0.306695,0.842210,3.085000,161.491633
0.313485,0.875665,3.085000,161.507941
0.313485,0.875665,3.095000,161.524441
0.309835,0.908540,3.060000,161.540764
0.312300,0.880425,3.075000,161.557216
0.314350,0.883745,3.110000,161.573634
