x,y,d,t
0.084760,0.317390,4.475000,157.813035
0.088030,0.321795,4.445000,157.829442
0.112460,0.316280,4.450000,157.845957
0.107785,0.331570,4.460000,157.862434
0.102965,0.322930,4.470000,157.878598
0.106115,0.284775,4.475000,157.895206
0.107240,0.282495,4.445000,157.911461
0.107240,0.282495,4.470000,157.927953
0.071675,0.294470,4.460000,157.944329
0.101750,0.331065,4.490000,157.960839
0.098990,0.327170,4.535000,157.977345
0.096730,0.249650,4.480000,157.993736
0.106080,0.275185,4.520000,158.010035
0.104540,0.270925,4.510000,158.026503
0.066665,0.244530,4.510000,158.042964
0.278160,0.172075,4.665000,158.059357
0.276025,0.167000,4.725000,158.075817
0.426100,0.054915,4.650000,158.092225
0.406870,0.118595,4.625000,158.108649
0.410050,0.139185,4.680000,158.125101
0.411530,0.148005,4.630000,158.141614
0.435105,0.166275,4.605000,158.157949
0.435105,0.166275,4.645000,158.174351
0.436585,0.130870,4.665000,158.191029
0.407330,0.125580,4.695000,158.207311
0.405735,0.119620,4.715000,158.223677
0.428425,0.115130,4.800000,158.240032
0.424960,0.162865,4.795000,158.256455
0.427535,0.177490,4.725000,158.272908
0.428835,0.115980,4.825000,158.289277
0.331765,0.139305,4.840000,158.305764
0.330820,0.128890,4.870000,158.322198
0.249800,0.062805,4.835000,158.338661
0.249090,-0.002650,5.005000,158.355067
0.241105,-0.026565,4.940000,158.371488
0.256230,0.034820,4.915000,158.387910
0.252460,0.073145,4.935000,158.404480
0.259420,0.096805,4.945000,158.420765
0.253765,0.121670,4.975000,158.437245
0.259565,0.099690,5.030000,158.453679
0.261820,0.104800,5.015000,158.470238
0.234485,0.050910,4.995000,158.486535
0.235595,0.028465,5.050000,158.502855
0.235005,0.026490,5.055000,158.519450
0.199965,0.065370,5.035000,158.535816
0.212425,0.071960,5.005000,158.552215
0.212425,0.071960,5.015000,158.568640
0.230520,0.089360,5.045000,158.585095
0.225315,0.045415,4.995000,158.601478
0.223435,0.041680,5.085000,158.617915
0.222600,0.026730,5.015000,158.634289
0.238165,0.048285,5.075000,158.650784
0.239380,0.046930,5.050000,158.667160
0.215125,0.063630,4.995000,158.683608
0.186390,0.044380,5.075000,158.700014
0.175465,0.015755,5.055000,158.716608
0.208485,-0.016855,5.070000,158.732962
0.194105,-0.032880,5.130000,158.749394
0.196760,-0.019760,5.120000,158.765782
0.332770,0.112625,5.080000,158.782166
0.365670,0.111255,5.145000,158.798718
0.369200,0.126650,5.155000,158.815077
0.365735,0.070645,5.105000,158.831754
0.389970,0.060400,5.100000,158.847937
0.388400,0.050630,5.125000,158.864285
0.366390,0.056180,5.120000,158.880847
0.367670,0.027040,5.120000,158.897263
0.367255,0.021555,5.130000,158.913656
0.360150,0.044295,5.125000,158.930127
0.386575,0.089200,5.115000,158.946442
0.384750,0.078555,5.150000,158.962945
0.440540,-0.015245,5.035000,158.979463
0.418745,0.013975,5.065000,158.995787
0.418745,0.013975,5.075000,159.012437
0.428995,0.056905,5.010000,159.028806
0.430865,0.073270,5.075000,159.045013
0.430865,0.073270,5.110000,159.061577
