x,y,d,t
0.164300,0.346475,3.685000,244.263329
0.167960,0.357745,3.680000,244.279727
0.162740,0.395925,3.740000,244.296251
0.164835,0.447480,3.785000,244.312625
0.164835,0.447480,3.850000,244.329004
0.154320,0.322280,3.765000,244.345461
0.158020,0.375340,3.785000,244.361950
0.156765,0.369380,3.780000,244.378248
0.124475,0.426530,3.770000,244.394727
0.132930,0.286775,3.785000,244.411232
0.124780,0.262235,3.920000,244.427653
0.134360,0.226975,3.830000,244.443978
0.127080,0.239460,3.875000,244.460452
0.124320,0.233220,3.915000,244.476884
0.140355,0.320925,3.830000,244.493305
0.324520,0.329110,3.940000,244.509708
0.326030,0.334145,3.835000,244.526115
0.322700,0.286450,3.795000,244.542579
0.376240,0.239595,3.840000,244.559082
0.376340,0.240440,3.785000,244.575513
0.336775,0.260500,3.790000,244.591831
0.354040,0.288615,3.825000,244.608335
0.355790,0.300750,3.800000,244.624793
0.338965,0.262010,3.835000,244.641114
0.322315,0.326945,3.860000,244.657551
0.320200,0.315080,3.920000,244.674133
0.347115,0.250565,3.825000,244.690432
0.350190,0.274145,3.840000,244.706850
0.350710,0.279905,3.930000,244.723288
0.261725,0.175040,3.990000,244.739709
0.276180,0.196810,3.995000,244.756149
0.281275,0.223080,3.975000,244.772641
0.278905,0.257500,3.960000,244.789052
0.271815,0.248765,3.970000,244.805486
0.271045,0.242390,3.985000,244.821879
0.285525,0.308730,3.880000,244.838300
0.282695,0.169065,4.010000,245.134131
0.272115,0.182355,4.030000,245.150514
0.273845,0.188710,4.015000,245.166886
0.248045,0.173095,4.020000,245.183354
0.264915,0.159655,4.015000,245.199701
0.262360,0.146525,4.010000,245.216263
0.256155,0.173460,3.975000,245.232558
0.247095,0.167380,4.065000,245.248980
0.247095,0.167380,4.100000,245.265427
0.256120,0.182210,4.030000,245.281834
0.261825,0.181075,4.115000,245.298251
0.259070,0.167495,4.180000,245.314680
0.369730,0.116015,4.150000,245.331144
0.373055,0.066185,4.160000,245.347646
0.372595,0.058200,4.105000,245.364057
0.347045,0.088915,4.095000,245.380463
0.344475,0.090400,4.095000,245.396833
0.342955,0.082585,4.135000,245.413332
0.363565,0.026635,4.105000,245.429714
0.357495,-0.036775,4.110000,245.446254
0.359300,-0.019775,4.150000,245.462686
0.350495,0.046180,4.115000,245.479033
0.360975,0.081860,4.125000,245.495485
0.362615,0.096350,4.100000,245.511915
0.378535,0.117095,4.095000,245.528390
0.387550,0.146955,4.120000,245.544709
0.384875,0.122790,4.085000,245.561110
0.375630,0.128485,4.100000,245.577567
0.375200,0.125090,4.070000,245.594037
0.374835,0.117795,4.050000,245.610423
0.373570,0.052645,4.085000,245.626808
0.357970,0.061095,4.120000,245.643245
0.358405,0.064915,4.155000,245.659664
0.363190,0.069040,4.190000,245.676142
0.362545,0.071610,4.165000,245.692612
0.362545,0.071610,4.175000,245.708988
0.355620,0.061475,4.195000,245.725565
0.362755,0.048100,4.165000,245.741933
0.362755,0.048100,4.180000,245.758270
0.602130,0.068060,4.335000,245.774783
0.697360,0.046910,4.960000,245.791133
0.694355,0.067360,4.185000,245.807527
0.671875,0.129600,4.155000,245.824028
0.690520,0.150465,4.160000,245.840512
0.691035,0.146780,4.165000,245.856819
0.692780,0.120275,4.105000,245.873287
