x,y,d,t
0.618660,0.366550,4.275000,159.148187
0.597540,0.355350,4.260000,159.164402
0.596435,0.360515,4.200000,159.180832
0.630110,0.362785,4.195000,159.197221
0.577205,0.394165,4.200000,159.213827
0.577185,0.394340,4.215000,159.230125
0.573860,0.364410,4.200000,159.246534
0.561675,0.390490,4.265000,159.263009
0.561675,0.390490,4.255000,159.279376
0.627185,0.373175,4.180000,159.295882
0.584375,0.358670,4.195000,159.312284
0.583540,0.368900,4.200000,159.328671
0.606800,0.429145,4.195000,159.345090
0.716675,0.438690,4.180000,159.361583
0.718435,0.433585,4.205000,159.378009
0.710130,0.474650,4.205000,159.394454
0.686520,0.429395,4.280000,159.410841
0.688605,0.420025,4.230000,159.427251
0.728910,0.449125,4.255000,159.443702
0.687655,0.438320,4.310000,159.460114
0.687655,0.438320,4.260000,159.476519
0.724440,0.423180,4.315000,159.492929
0.716925,0.432275,4.320000,159.509351
0.720470,0.417075,4.350000,159.525857
0.730440,0.396200,4.305000,159.542221
0.735405,0.412340,4.320000,159.558718
0.734785,0.416965,4.295000,159.575196
0.713645,0.388240,4.340000,159.591505
0.728620,0.406865,4.355000,159.607982
0.728165,0.408540,4.365000,159.624472
0.704600,0.415435,4.365000,159.640832
0.718015,0.438730,4.430000,159.657276
0.718015,0.438730,4.425000,159.673677
0.726365,0.429150,4.420000,159.690074
0.740500,0.464020,4.480000,159.706589
0.735800,0.477025,4.465000,159.723044
0.735335,0.912445,4.610000,159.739498
0.727065,0.867005,4.595000,159.755877
0.726360,0.869240,4.610000,159.772239
0.747730,0.872240,4.540000,159.788741
0.761760,0.880540,4.550000,159.805133
0.762675,0.878510,4.560000,159.821477
0.728935,0.866115,4.540000,159.837975
0.721415,0.870175,4.580000,159.854403
0.723060,0.867770,4.565000,159.870799
0.712620,0.840855,4.580000,159.887227
0.717945,0.850125,4.605000,159.903647
0.722475,0.841060,4.605000,159.920111
0.736940,0.826975,4.595000,159.936506
0.734815,0.862495,4.570000,159.952972
0.732450,0.866750,4.570000,159.969407
0.732945,0.858745,4.575000,159.985827
0.730605,0.879145,4.605000,160.002221
0.726615,0.885460,4.610000,160.018688
0.722690,0.901615,4.580000,160.035164
0.710325,0.905280,4.615000,160.051575
0.710285,0.905350,4.615000,160.068028
0.516460,0.370420,4.505000,160.084506
0.507795,0.208250,4.610000,160.100829
0.507795,0.208250,4.580000,160.117348
0.493005,0.256310,4.595000,160.133628
0.514540,0.267790,4.605000,160.150171
0.513890,0.272780,4.605000,160.166579
0.537725,0.260095,4.570000,160.182944
0.526205,0.260855,4.590000,160.199374
0.526715,0.265520,4.585000,160.215753
0.506550,0.291760,4.585000,160.232295
0.357630,0.192040,4.725000,160.248622
0.355910,0.181300,4.720000,160.265077
0.215705,0.084555,4.740000,160.281547
0.234150,0.090135,4.760000,160.297973
0.234150,0.090135,4.745000,160.314353
0.214960,0.072810,4.705000,160.330910
0.232080,0.077965,4.690000,160.347361
0.232080,0.077965,4.685000,160.363636
0.247080,0.075015,4.720000,160.380135
0.237785,0.058350,4.690000,160.396452
0.236480,0.051410,4.690000,160.412979
0.207255,0.067230,4.665000,160.429371
0.169435,0.118420,4.710000,160.445875
0.166820,0.111820,4.700000,160.462218
0.141640,0.085635,4.630000,160.478618
0.151585,0.102145,4.665000,160.495143
0.149925,0.095485,4.665000,160.511640
0.160650,0.069130,4.655000,160.527988
0.149935,0.015180,4.650000,160.544378
0.149860,0.014930,4.665000,160.560757
0.162935,0.037170,4.665000,160.577216
0.159230,0.028860,4.650000,160.593623
0.166470,0.056410,4.660000,160.610105
0.167900,0.121555,4.665000,160.626461
0.174205,0.178970,4.655000,160.642924
0.179370,0.191135,4.685000,160.659351
0.161040,0.155020,4.625000,160.675844
0.157150,0.110760,4.645000,160.692275
0.150530,0.092570,4.645000,160.708619
0.158940,0.068300,4.675000,160.725032
0.170305,0.115005,4.665000,160.741629
0.168690,0.108100,4.665000,160.758008
0.179025,0.112645,4.675000,160.774356
0.169720,0.080965,4.695000,160.790783
0.165515,0.067655,4.700000,160.807290
0.247515,0.008365,4.785000,160.823662
0.563155,0.094280,4.685000,160.840078
0.562555,0.106890,4.715000,160.856554
0.840730,0.112025,4.675000,160.872935
0.826240,0.133960,4.680000,160.889500
0.823470,0.140010,4.705000,160.905737
0.848855,0.169080,4.655000,160.922268
0.820190,0.177175,4.680000,160.938658
0.820120,0.177390,4.665000,160.955031
