x,y,d,t
0.170260,0.266945,4.500000,131.559214
0.171175,0.297880,4.545000,131.575565
0.171480,0.298825,4.540000,131.592049
0.152895,0.301205,4.545000,131.608446
0.158320,0.249025,4.620000,131.624841
0.148765,0.218010,4.615000,131.641343
0.141155,0.243300,4.610000,131.657752
0.168640,0.178570,4.655000,131.674201
0.169180,0.180405,4.635000,131.690628
0.132770,0.250390,4.690000,131.707032
0.170520,0.237280,4.660000,131.723400
0.176115,0.256045,4.715000,131.739879
0.156760,0.258655,4.710000,131.756297
0.230875,0.159480,4.775000,131.772731
0.234080,0.169780,4.765000,131.789211
0.246970,0.162050,4.760000,131.805584
0.234615,0.162370,4.765000,131.822042
0.226070,0.128080,4.800000,131.838683
0.225460,0.063375,4.815000,131.854904
0.227270,0.078735,4.865000,131.871328
0.224665,0.067145,4.875000,131.887740
0.221635,0.049735,4.840000,131.904221
0.241650,0.055360,4.830000,131.920630
0.245940,0.076940,4.840000,131.937009
0.230235,0.104595,4.850000,131.953433
0.324315,0.145360,4.890000,131.969879
0.328140,0.166190,4.885000,131.986316
0.389690,0.161255,4.785000,132.002736
0.389365,0.149485,4.785000,132.019163
0.387430,0.129185,4.770000,132.035639
0.351970,0.096350,4.780000,132.052009
0.369470,0.102680,4.805000,132.068500
0.366205,0.080725,4.805000,132.084874
0.392365,0.049445,4.775000,132.101350
0.389550,0.052955,4.785000,132.117770
0.391145,0.068205,4.800000,132.134180
0.404485,0.077945,4.800000,132.150664
0.451905,0.150030,4.765000,132.167056
0.452850,0.164235,4.780000,132.183510
0.510615,0.113470,4.780000,132.199876
0.529730,0.130755,4.740000,132.216309
0.529730,0.130755,4.740000,132.232748
0.489525,0.097085,4.740000,132.249155
0.487175,0.107690,4.765000,132.265555
0.487175,0.107690,4.790000,132.282053
0.513460,0.149610,4.765000,132.298432
0.503975,0.161180,4.760000,132.314925
0.504110,0.140005,4.765000,132.331252
0.508505,0.090720,4.740000,132.347835
0.561065,0.051660,4.790000,132.364158
0.560760,0.044275,4.835000,132.380629
0.584755,0.048325,4.735000,132.397000
0.581865,0.079405,4.755000,132.413414
0.581310,0.094565,4.765000,132.429884
0.609445,0.088010,4.695000,132.446355
0.577975,0.122880,4.820000,132.462687
0.577595,0.134605,4.750000,132.479189
0.608260,0.128580,4.705000,132.495528
0.570560,0.175275,4.665000,132.512081
0.571350,0.168055,4.715000,132.528392
0.595370,0.091000,4.685000,132.544829
0.604600,0.047590,4.690000,132.561337
0.604935,0.019040,4.640000,132.577724
0.566015,0.069840,4.675000,132.594184
0.596145,0.103075,4.685000,132.610554
0.593680,0.156345,4.660000,132.627006
0.648910,0.231640,4.710000,132.643486
0.642615,0.248720,4.735000,132.659845
0.643535,0.250005,4.715000,132.676263
0.672920,0.223020,4.625000,132.692724
0.666000,0.176355,4.735000,132.709099
0.668705,0.144980,4.735000,132.725561
0.663830,0.107155,4.675000,132.742006
0.669095,0.142725,4.680000,132.758480
0.667555,0.157325,4.710000,132.774849
0.674535,0.152940,4.690000,132.791310
0.658005,0.213950,4.785000,132.807783
0.659405,0.200540,4.800000,132.824129
0.654555,0.164995,4.785000,132.840581
0.655920,0.157710,4.795000,132.857057
0.658445,0.137340,4.785000,132.873426
0.675975,0.109160,4.780000,132.889908
0.524035,0.135190,4.800000,132.906278
0.524025,0.134680,4.770000,132.922842
0.391090,0.162440,4.815000,132.939125
0.379990,0.211990,4.760000,132.955553
0.382085,0.231610,4.820000,132.972056
0.367885,0.208015,4.750000,132.988431
0.371985,0.250455,4.830000,133.004850
0.373255,0.257010,4.790000,133.021275
0.393265,0.236190,4.815000,133.037711
0.354150,0.274250,4.785000,133.054177
0.352800,0.267855,4.840000,133.070605
0.325580,0.326740,4.755000,133.087034
0.324375,0.349970,4.775000,133.103404
0.326830,0.362115,4.775000,133.119824
0.323830,0.406050,4.780000,133.136288
0.324130,0.389220,4.780000,133.152715
0.324130,0.389220,4.805000,133.169103
0.307300,0.367585,4.790000,133.185580
0.325455,0.354010,4.815000,133.202030
0.325455,0.354010,4.805000,133.218384
