x,y,d,t
0.378515,0.446270,4.550000,91.253739
0.374875,0.440550,4.615000,91.270168
0.376225,0.444690,4.640000,91.286602
0.376175,0.433340,4.630000,91.302994
0.375350,0.398845,4.655000,91.319372
0.375350,0.398845,4.720000,91.335882
0.403430,0.399110,4.715000,91.352367
0.393915,0.421210,4.660000,91.368704
0.393915,0.421210,4.680000,91.385133
0.371410,0.432840,4.695000,91.401556
0.412445,0.418425,4.685000,91.417953
0.408965,0.399965,4.725000,91.434613
0.459230,0.371370,4.690000,91.450828
0.460850,0.368530,4.720000,91.467305
0.459680,0.363150,4.690000,91.483744
0.463380,0.365595,4.690000,91.500191
0.456795,0.383370,4.745000,91.516613
0.459140,0.397330,4.750000,91.532991
0.478850,0.384655,4.665000,91.549402
0.472310,0.412180,4.680000,91.565867
0.472485,0.413595,4.685000,91.582365
0.449775,0.344795,4.770000,91.598792
0.381110,0.220000,4.970000,91.615164
0.382975,0.230260,4.885000,91.631688
0.344070,0.129735,4.870000,91.648146
0.314615,0.171365,4.940000,91.664485
0.313500,0.164705,4.985000,91.680880
0.324855,0.092115,4.950000,91.697278
0.323170,0.097575,4.970000,91.713755
0.319800,0.086315,4.965000,91.730154
0.285385,0.120720,4.915000,91.746645
0.304350,0.147770,4.950000,91.762996
0.308910,0.165820,4.980000,91.779476
0.313825,0.169350,4.990000,91.795895
0.302895,0.151280,5.045000,91.812262
0.299230,0.133330,5.020000,91.828740
0.305365,0.110920,5.040000,91.845178
0.362155,0.082080,5.210000,91.861634
0.360615,0.076030,5.000000,91.878121
0.502765,0.131985,4.990000,91.894563
0.494920,0.148455,4.955000,91.910924
0.494920,0.148455,4.940000,91.927423
0.521240,0.119905,4.855000,91.943835
0.522435,0.132085,4.880000,91.960116
0.522985,0.148070,4.960000,91.976567
0.518555,0.156780,4.805000,91.993056
0.517890,0.179410,4.850000,92.009405
0.519375,0.203100,4.885000,92.025987
0.507160,0.219585,4.800000,92.042361
0.545525,0.204085,4.845000,92.058755
0.545200,0.187625,4.875000,92.075152
0.602315,0.158515,4.850000,92.091510
0.607890,0.158830,4.835000,92.108050
0.607755,0.141305,4.820000,92.124509
0.607260,0.144125,4.800000,92.140819
0.609830,0.141840,4.805000,92.157338
