x,y,d,t
0.467645,0.295270,3.540000,282.688962
0.454050,0.245315,3.580000,282.705436
0.454825,0.267615,3.590000,282.721866
0.468235,0.369875,3.635000,282.738337
0.474795,0.351475,3.610000,282.754748
0.475365,0.356875,3.655000,282.771211
0.453825,0.353890,3.680000,282.787586
0.477410,0.337290,3.720000,282.804120
0.476405,0.320180,3.665000,282.820421
0.468640,0.289675,3.710000,282.836803
0.470250,0.308250,3.710000,282.853473
0.470775,0.313530,3.760000,282.869701
0.474145,0.319940,3.630000,282.886153
0.453680,0.290575,3.715000,282.902528
0.452920,0.284950,3.730000,282.919097
0.478790,0.272580,3.640000,282.935411
0.459420,0.304975,3.930000,282.951998
0.460000,0.316070,3.825000,282.968256
0.533030,0.213665,3.645000,282.984717
0.511155,0.201475,3.760000,283.001115
0.511090,0.185200,3.735000,283.017527
0.526130,0.134225,3.720000,283.034061
0.519560,0.155085,3.730000,283.050461
0.519560,0.155085,3.750000,283.066858
0.378290,0.018365,3.830000,283.083435
0.360355,0.154350,4.025000,283.099743
0.362410,0.171205,3.830000,283.116164
0.349895,0.144000,3.810000,283.132586
0.338140,0.030325,3.895000,283.149061
0.338140,0.030325,3.835000,283.165527
0.355325,0.124290,3.845000,283.181837
0.343535,0.154000,3.840000,283.198316
0.345455,0.168270,3.910000,283.214718
0.377735,0.174805,3.825000,283.231109
0.347320,0.179740,3.940000,283.247593
0.345405,0.165625,3.920000,283.263957
0.278810,0.147790,3.895000,283.280436
0.262395,0.110435,3.870000,283.296888
0.261600,0.103395,3.835000,283.313270
0.258865,0.101680,3.815000,283.329756
0.258900,0.127665,3.840000,283.346193
0.259090,0.128630,3.845000,283.362572
0.259580,0.099580,3.865000,283.378958
0.247150,0.122735,3.825000,283.395517
0.244230,0.108485,3.880000,283.411928
0.245070,0.090720,3.795000,283.428309
0.236935,0.061045,3.975000,283.444894
0.234020,0.046555,3.835000,283.461085
0.240760,0.043855,3.915000,283.477637
0.241020,0.047775,3.890000,283.493982
0.244685,0.069215,3.850000,283.510475
0.423990,0.069185,3.890000,283.527080
0.448180,0.119570,4.145000,283.543276
0.449615,0.147270,3.880000,283.559711
0.430025,0.168265,3.820000,283.576086
0.457870,0.166030,3.855000,283.592639
0.457870,0.166030,3.855000,283.609065
0.436590,0.138580,3.935000,283.625460
0.461610,0.162860,3.930000,283.641836
0.460995,0.148640,3.735000,283.658278
0.331635,0.125280,3.815000,283.921243
0.350800,0.116445,3.830000,283.937558
0.351345,0.124180,3.870000,283.953957
0.364405,0.158165,3.765000,283.970395
0.385585,0.176555,3.860000,283.986862
0.385225,0.168950,3.880000,284.003476
0.355850,0.141535,3.830000,284.019765
0.352705,0.104045,3.860000,284.036089
0.349715,0.083410,3.885000,284.052560
0.326200,0.087930,3.940000,284.069131
0.360040,0.085020,3.900000,284.085401
0.361290,0.091295,3.915000,284.101836
0.361240,0.093905,3.920000,284.118315
0.346435,0.065225,3.920000,284.134682
0.344755,0.051820,3.900000,284.151245
0.410985,0.058305,3.935000,284.167567
0.453700,-0.020310,4.005000,284.184028
0.453635,-0.013260,3.985000,284.200496
0.427240,-0.000425,3.975000,284.216880
0.430760,0.007445,3.990000,284.233236
0.432545,0.036580,4.005000,284.249694
0.466090,0.159915,4.045000,284.266191
0.448420,0.174950,4.045000,284.282644
0.449185,0.188860,3.955000,284.298969
0.449130,0.111270,3.990000,284.315390
0.483605,0.189215,3.985000,284.331839
0.483225,0.175350,4.290000,284.348367
0.696265,0.176395,4.065000,284.364741
0.692465,0.067190,4.020000,284.381266
0.695860,0.040590,4.000000,284.397504
0.680650,0.037155,3.970000,284.414027
0.678955,0.047255,3.980000,284.430533
0.676735,0.067250,4.025000,284.446850
0.667380,0.106235,3.990000,284.463343
0.670695,0.162040,4.000000,284.479653
0.669995,0.167740,3.990000,284.496135
0.690775,0.097290,4.100000,284.512609
0.699295,0.116265,4.035000,284.529027
0.704815,0.078990,4.055000,284.545461
0.697595,-0.004635,4.000000,284.561815
0.699810,-0.035385,4.080000,284.578277
0.701490,-0.048930,3.960000,284.594759
0.700570,0.031265,3.980000,284.611320
0.707835,0.012120,4.060000,284.627568
0.701530,0.055150,4.095000,284.643959
0.677265,0.058875,4.020000,284.660562
0.687905,0.114885,4.030000,284.676878
0.682670,0.154280,4.030000,284.693227
0.784215,0.190955,4.055000,284.709695
0.767755,0.183375,4.150000,284.726080
0.767755,0.183375,4.105000,284.742574
0.776125,0.185450,4.105000,284.758984
0.767710,0.187850,4.030000,284.775400
0.772055,0.168230,4.075000,284.791815
0.779465,0.167640,4.075000,284.808212
0.768675,0.116960,4.080000,284.824653
0.773590,0.091735,4.130000,284.841087
0.791840,0.124455,4.015000,284.857505
0.801890,0.114435,4.110000,284.874061
0.797490,0.133425,4.030000,284.890492
0.734825,0.530890,4.645000,284.906835
0.759570,0.587460,5.005000,284.923278
0.757355,0.594645,4.095000,284.939870
0.736690,0.636115,4.055000,284.956128
0.729740,0.580325,4.150000,284.972517
0.734445,0.562945,4.040000,284.988992
0.741500,0.545560,4.090000,285.005401
0.740125,0.532140,4.060000,285.021883
0.741475,0.524505,4.065000,285.038374
0.749585,0.569945,4.075000,285.054729
0.684075,0.283900,4.090000,285.071151
0.681990,0.299950,4.115000,285.087586
0.665230,0.256660,4.060000,285.104152
0.684530,0.315150,4.160000,285.120514
0.685320,0.312150,4.090000,285.136834
0.675880,0.211320,4.060000,285.153246
0.678595,0.267755,4.105000,285.169766
0.678475,0.268590,4.070000,285.186103
0.682220,0.232930,3.990000,285.202483
0.681460,0.244395,4.025000,285.218995
0.681460,0.244395,4.010000,285.235404
0.677360,0.233565,3.945000,285.251816
0.693035,0.266740,3.940000,285.268307
0.694950,0.254495,4.005000,285.284742
0.559330,0.189415,3.905000,285.301169
0.559705,0.230175,4.045000,285.317584
0.560155,0.217825,3.915000,285.334026
0.571405,0.112425,3.885000,285.350392
0.567335,0.172030,3.910000,285.367004
0.566230,0.190980,3.875000,285.383251
0.553120,0.247410,3.830000,285.399688
0.587770,0.191050,3.815000,285.416116
0.588635,0.181090,4.180000,285.432604
0.719315,0.034795,4.010000,285.448996
0.760055,0.003825,3.985000,285.465561
0.760955,-0.002935,4.045000,285.481857
0.724295,0.048885,3.960000,285.498209
0.733605,0.108485,3.985000,285.514712
0.728590,0.138345,4.020000,285.531150
0.738540,0.145815,3.970000,285.547599
0.718820,0.156400,4.030000,285.563959
0.717810,0.161530,3.985000,285.580410
0.722530,0.163335,3.940000,285.597025
0.712885,0.161740,4.025000,285.613240
0.712130,0.167780,4.060000,285.629629
0.672380,0.182250,3.945000,285.646214
0.659930,0.124300,3.925000,285.662531
0.660340,0.118660,3.905000,285.679011
0.665265,0.105585,3.965000,285.695499
0.656390,0.203070,4.000000,285.711831
0.655110,0.216150,3.920000,285.728248
0.645415,0.171790,3.940000,285.744711
0.562990,0.153525,4.040000,285.761084
