x,y,d,t
0.413390,0.394475,4.510000,172.680646
0.407745,0.391590,4.505000,172.697119
0.409140,0.395495,4.495000,172.713391
0.429775,0.403100,4.460000,172.729817
0.426000,0.395955,4.475000,172.746293
0.424580,0.388105,4.495000,172.762724
0.416655,0.371105,4.475000,172.779199
0.424125,0.376485,4.435000,172.795658
0.422935,0.372620,4.420000,172.811916
0.363695,0.477485,4.500000,172.828331
0.204470,0.411970,4.415000,172.844714
0.205335,0.411140,4.545000,172.861306
0.149675,0.384555,4.560000,172.877770
0.157530,0.419195,4.575000,172.894134
0.154400,0.414855,4.640000,172.910638
0.144685,0.388150,4.615000,172.926962
0.135325,0.430705,4.570000,172.943442
0.144555,0.446460,4.665000,172.959853
0.168095,0.421870,4.615000,172.976328
0.169395,0.414180,4.595000,172.992747
0.167750,0.409530,4.620000,173.009197
0.154185,0.476305,4.595000,173.025648
0.147460,0.415570,4.660000,173.041990
0.145500,0.414825,4.680000,173.058307
0.158095,0.449865,4.695000,173.074806
0.163790,0.428615,4.695000,173.091273
0.172870,0.445080,4.705000,173.107657
0.190720,0.466505,4.715000,173.124193
0.190410,0.458045,4.740000,173.140616
0.190410,0.458045,4.750000,173.156933
0.152835,0.495830,4.780000,173.173394
0.141875,0.659425,4.790000,173.189792
0.141875,0.659425,4.855000,173.206314
0.139150,0.638375,4.785000,173.222747
0.145040,0.647005,4.835000,173.239141
0.140700,0.641650,4.815000,173.255627
0.119135,0.698855,4.830000,173.271917
0.116470,0.700085,4.845000,173.288426
0.110390,0.692965,4.865000,173.304850
0.110205,0.699080,4.865000,173.321299
0.121145,0.446770,4.915000,173.337644
0.122450,0.450290,4.975000,173.354119
0.145990,0.438880,4.935000,173.370551
0.144935,0.461755,4.990000,173.386978
0.158480,0.485445,4.955000,173.403423
0.163210,0.467000,5.005000,173.419730
0.156490,0.486075,4.980000,173.436182
0.159040,0.489265,4.980000,173.452607
0.149905,0.480705,4.985000,173.469055
0.134280,0.468705,4.965000,173.485447
0.120025,0.444975,5.005000,173.501864
0.108260,0.436225,5.055000,173.518508
0.118560,0.414215,5.080000,173.534885
0.115710,0.410290,5.085000,173.551184
0.142165,0.435630,5.025000,173.567628
0.158135,0.564280,5.080000,173.584003
0.160975,0.567565,5.075000,173.600461
0.190865,1.229200,5.035000,173.616917
0.198475,1.543935,5.085000,173.633406
0.191570,1.551290,5.150000,173.649737
0.205610,1.622940,5.135000,173.666195
0.194000,1.632675,5.170000,173.682736
0.200200,1.624560,5.145000,173.699199
0.190465,1.631555,5.150000,173.715513
0.205775,1.642745,5.185000,173.732094
0.212010,1.633555,5.170000,173.748500
0.238330,1.646470,5.240000,173.764775
0.218560,1.523495,5.220000,173.781206
0.217455,1.525020,5.205000,173.797634
0.223665,1.567570,5.220000,173.814244
0.203575,1.569750,5.240000,173.830517
0.199115,1.575245,5.210000,173.847123
0.198285,1.618575,5.230000,173.863339
0.219550,1.594545,5.260000,173.879807
0.221740,1.590460,5.315000,173.896280
0.240835,1.709720,5.270000,173.912763
0.244290,1.667115,5.305000,173.929011
0.249105,1.659460,5.255000,173.945615
0.233055,1.705225,5.305000,173.961947
0.242300,1.702200,5.325000,173.978286
0.238185,1.709980,5.300000,173.994813
0.253325,1.702500,5.240000,174.011218
0.226835,1.682660,5.285000,174.027573
0.221710,1.690500,5.305000,174.044119
0.274225,1.766860,5.325000,174.060636
0.313625,1.826955,5.270000,174.076866
0.312750,1.829850,5.300000,174.093340
0.309390,1.758665,5.325000,174.109751
0.313930,1.848110,5.360000,174.126347
0.311625,1.854815,5.305000,174.142625
0.311765,1.797870,5.320000,174.159169
0.315695,1.831590,5.400000,174.175563
0.315695,1.831590,5.325000,174.191865
0.233695,1.211120,5.495000,174.208454
0.203350,0.811255,5.385000,174.224785
0.203350,0.811255,5.415000,174.241187
0.147465,0.542105,5.495000,174.257729
0.136810,0.544885,5.415000,174.274068
0.147095,0.561645,5.410000,174.290590
0.152910,0.573280,5.410000,174.306922
0.184985,0.619710,5.385000,174.323359
0.200110,0.641400,5.385000,174.339873
0.186645,0.598725,5.380000,174.356129
0.216375,0.595920,5.395000,174.372660
0.204985,0.573760,5.420000,174.389177
0.160765,0.591725,5.415000,174.405541
0.125880,0.546400,5.430000,174.421916
0.114165,0.531160,5.450000,174.438523
0.131555,0.541895,5.435000,174.454744
0.156310,0.576875,5.425000,174.471230
0.163435,0.585965,5.475000,174.487675
0.135765,0.479175,5.525000,174.504063
0.109040,0.531665,5.450000,174.520569
0.102890,0.525800,5.460000,174.536935
0.099080,0.510830,5.415000,174.553387
0.120330,0.530600,5.470000,174.569784
0.130350,0.544815,5.475000,174.586208
0.128135,0.543145,5.360000,174.602701
0.144615,0.527135,5.285000,174.619219
0.138645,0.517180,5.245000,174.635524
0.569565,0.697535,5.275000,174.652024
0.713810,0.750475,5.220000,174.668325
0.716895,0.742315,5.270000,174.684762
0.700975,0.727200,5.270000,174.701246
0.683380,0.712370,5.285000,174.717654
0.681070,0.718915,5.260000,174.733999
0.700515,0.754295,5.245000,174.750439
0.696370,0.727570,5.255000,174.766835
0.694940,0.732065,5.275000,174.783280
0.692770,0.731565,5.240000,174.799886
0.671005,0.755075,5.265000,174.816271
0.673285,0.749005,5.245000,174.832601
0.712690,0.711565,5.240000,174.849192
0.739555,0.671150,5.285000,174.865436
0.741360,0.666265,5.305000,174.881987
0.742490,0.666245,5.275000,174.898357
0.732465,0.618990,5.275000,174.914757
0.732465,0.618990,5.260000,174.931158
0.757695,0.636670,5.240000,174.947689
0.737390,0.670715,5.310000,174.964079
0.737390,0.670715,5.295000,174.980530
0.760100,0.676945,5.310000,174.996942
0.730230,0.633435,5.310000,175.013415
0.728765,0.635875,5.305000,175.029781
0.521400,1.162355,5.070000,175.046133
0.450510,1.442610,5.060000,175.062733
0.452420,1.438390,5.190000,175.079113
0.298205,1.749015,5.330000,175.095556
0.315325,1.728835,5.370000,175.112020
0.315255,1.729005,5.365000,175.128768
0.287650,1.728670,5.460000,175.144793
0.280795,1.734215,5.455000,175.161347
0.281720,1.731180,5.405000,175.177600
0.329670,1.739385,5.450000,175.194033
0.320485,1.747070,5.455000,175.210565
0.320555,1.746890,5.400000,175.226923
0.315350,1.741925,5.425000,175.243368
0.308810,1.784790,5.425000,175.259803
0.310850,1.779545,5.400000,175.276219
0.288775,1.715045,5.405000,175.292688
0.318890,1.697970,5.395000,175.309119
0.318890,1.697970,5.370000,175.325512
0.313900,1.708720,5.375000,175.341903
0.296625,1.695850,5.475000,175.358249
0.290780,1.708465,5.415000,175.374794
0.178100,0.866435,5.530000,175.391151
0.087965,0.791070,5.490000,175.407689
0.087820,0.790960,5.440000,175.424071
0.132590,0.752760,5.455000,175.440493
0.133955,0.796275,5.450000,175.456852
0.139540,0.801825,5.420000,175.473427
0.116700,0.804500,5.365000,175.489781
0.117565,0.822755,5.395000,175.506156
0.120605,0.824500,5.395000,175.522646
