x,y,d,t
0.379525,0.354335,3.435000,121.581470
0.370570,0.360810,3.440000,121.597871
0.370570,0.360810,3.410000,121.614348
0.381590,0.397150,3.675000,121.630747
0.385835,0.336660,3.650000,121.647167
0.385835,0.336660,3.580000,121.663664
0.378425,0.348410,3.635000,121.680051
0.366185,0.325045,3.630000,121.696480
0.364140,0.313840,3.705000,121.712895
0.361460,0.326355,3.655000,121.729369
0.405110,0.283980,3.620000,121.745741
0.405110,0.283980,3.565000,121.762187
0.382485,0.323105,3.570000,121.778543
0.369420,0.396575,3.555000,121.794992
0.371040,0.401650,3.565000,121.811412
0.432375,0.452030,3.640000,121.827817
0.450450,0.436485,3.690000,121.844219
0.449305,0.427000,3.620000,121.860622
0.433670,0.391470,3.570000,121.877108
0.446615,0.411550,3.655000,121.893519
0.446645,0.416555,3.640000,121.909959
0.444200,0.419195,3.615000,121.926370
0.443790,0.450345,3.660000,121.942756
0.443765,0.450175,3.635000,121.959272
0.433925,0.418535,3.615000,121.975758
0.442445,0.433565,3.680000,121.992025
0.442445,0.433565,3.655000,122.008563
0.475145,0.494995,3.630000,122.024938
0.466530,0.380080,3.665000,122.041351
0.465325,0.367525,3.680000,122.057708
0.486180,0.319815,3.725000,122.074221
0.458365,0.283930,3.740000,122.090624
0.458365,0.283930,3.725000,122.107065
0.489550,0.300420,3.695000,122.123557
0.480550,0.294620,3.745000,122.140021
0.481675,0.302375,3.770000,122.156856
0.492525,0.290840,3.720000,122.172802
0.495700,0.273810,3.765000,122.189188
0.494835,0.268485,3.720000,122.205607
0.473320,0.385065,3.730000,122.222174
0.314870,0.291975,4.005000,122.238501
0.319805,0.314305,3.795000,122.255031
0.267630,0.348455,3.750000,122.271400
0.286560,0.328540,3.810000,122.287876
0.283700,0.317380,3.805000,122.304248
0.297275,0.330830,3.810000,122.320779
0.291020,0.284435,3.760000,122.337179
0.290330,0.278755,3.845000,122.353527
0.257090,0.220760,3.875000,122.370023
0.237785,0.274565,3.865000,122.386372
0.237835,0.274765,3.960000,122.402910
0.207610,0.256260,3.875000,122.419279
0.214270,0.260045,3.760000,122.435697
0.210855,0.248615,3.840000,122.452245
0.202380,0.210825,3.875000,122.468563
0.201965,0.157845,3.890000,122.485047
0.203125,0.163895,3.935000,122.501427
0.205330,0.198670,3.840000,122.517895
0.180365,0.265400,3.865000,122.534380
0.186795,0.282590,3.940000,122.550788
0.197155,0.256705,3.820000,122.567168
0.227855,0.221115,3.965000,122.583603
0.224580,0.209285,3.925000,122.600004
0.196005,0.237520,3.880000,122.616375
0.219615,0.236770,3.930000,122.632849
0.219615,0.236770,3.965000,122.649321
0.211265,0.214485,3.860000,122.665675
0.249435,0.173185,3.875000,122.682153
0.250385,0.179585,4.070000,122.698653
0.273795,0.175700,3.940000,122.714962
0.278770,0.235240,3.920000,122.731434
0.281585,0.247060,3.965000,122.747881
0.255740,0.243970,3.950000,122.764352
0.418860,0.186620,4.030000,122.780759
0.418860,0.186620,4.010000,122.797102
0.513605,0.189070,3.945000,122.813508
0.533145,0.180885,3.960000,122.829930
0.532405,0.152570,4.015000,122.846436
0.535275,0.155555,3.930000,122.862781
0.532660,0.124870,3.980000,122.879198
0.532660,0.124870,3.935000,122.895658
0.531045,0.165760,3.900000,122.912237
0.520335,0.171010,3.945000,122.928632
0.521320,0.198860,3.935000,122.944945
0.517585,0.175290,3.935000,122.961359
0.525650,0.213080,4.005000,122.977845
0.525650,0.213080,4.020000,122.994155
0.624315,0.233100,3.945000,123.010757
0.681450,0.240165,4.025000,123.027132
0.682740,0.234115,3.925000,123.043442
0.674300,0.230650,3.940000,123.059931
0.667535,0.213305,3.950000,123.076352
0.667360,0.207390,3.930000,123.092825
0.678600,0.235930,4.025000,123.109203
0.682300,0.249385,4.105000,123.125677
0.681150,0.261075,3.865000,123.142067
0.616910,0.400455,3.920000,123.158472
0.624995,0.425890,3.925000,123.174945
0.624995,0.425890,3.945000,123.191347
0.637075,0.466465,3.925000,123.207888
0.615585,0.465335,3.970000,123.224237
0.616295,0.460440,3.990000,123.240695
0.619515,0.467390,3.905000,123.257097
0.618675,0.459705,3.975000,123.273464
0.618965,0.445820,3.945000,123.289960
0.637160,0.388595,3.980000,123.306402
0.601595,0.427785,3.950000,123.322827
0.601235,0.437165,4.010000,123.339197
0.553315,0.328285,3.990000,123.355608
0.518955,0.348890,4.015000,123.372013
0.519430,0.359710,3.945000,123.388503
0.559545,0.321280,3.915000,123.404928
0.524240,0.318875,3.985000,123.421354
0.524240,0.318875,3.975000,123.437825
0.528195,0.312165,3.915000,123.454201
0.543320,0.336340,3.925000,123.470597
0.543640,0.319645,3.985000,123.487107
0.661980,0.453275,4.160000,123.503601
0.674780,0.572360,4.790000,123.519939
0.674875,0.568760,4.035000,123.536319
0.729080,0.582170,4.055000,123.552881
0.714390,0.590185,4.070000,123.569275
0.714725,0.588450,4.030000,123.585755
0.707840,0.600835,4.060000,123.602123
0.713905,0.621300,4.020000,123.618536
0.716570,0.610285,4.045000,123.635033
0.705215,0.604110,3.995000,123.651380
0.714825,0.602835,4.030000,123.667805
