x,y,d,t
0.467990,0.567500,2.425000,108.379285
0.507410,0.664460,2.295000,108.395777
0.493070,0.357330,2.525000,108.412143
0.492870,0.348145,2.370000,108.428541
0.489930,0.441710,2.105000,108.444993
0.481300,0.578255,2.000000,108.461507
0.481300,0.578255,2.175000,108.477858
0.452100,0.486725,2.375000,108.773496
0.287855,0.334390,2.310000,108.789965
0.296180,0.445295,2.310000,108.806396
0.296180,0.445295,2.355000,108.822800
0.272670,0.329155,2.350000,108.839165
0.252765,0.304840,2.340000,108.855683
0.254935,0.310410,2.455000,108.872151
0.280035,0.397320,2.410000,108.888488
0.243740,0.311500,2.765000,109.069230
0.230960,0.071130,2.750000,109.085727
0.171845,0.085880,2.725000,109.102132
0.167955,0.074000,2.730000,109.118585
0.240455,0.033365,2.790000,109.135009
0.290760,0.073185,2.950000,109.151412
0.295155,0.095635,2.710000,109.167815
0.334110,0.045445,2.775000,109.184379
0.297110,0.155370,2.735000,109.200751
0.295135,0.146210,2.750000,109.217200
0.278210,0.046570,2.685000,109.233532
0.237765,0.258035,2.695000,109.250018
0.236535,0.254330,2.740000,109.266366
0.222680,0.182020,2.765000,109.282834
0.222825,0.182985,2.800000,109.299286
0.223740,0.186085,2.785000,109.315701
0.235015,0.328770,2.775000,109.332133
0.231330,0.233040,2.785000,109.348592
0.235585,0.246235,2.850000,109.364966
0.210330,0.342285,2.865000,109.381445
0.223785,0.323335,2.790000,109.397866
0.230685,0.343340,2.815000,109.414269
0.296375,0.331790,2.845000,109.430699
0.278215,0.328465,2.955000,109.447176
0.271040,0.304460,2.945000,109.463613
0.287745,0.198995,2.795000,109.480020
0.262770,0.219650,2.985000,109.496391
0.263615,0.223130,2.970000,109.512874
0.291260,0.170640,2.905000,109.529285
0.316190,0.221500,2.995000,109.545695
0.317245,0.226915,3.025000,109.562176
0.258515,0.270385,2.995000,109.578534
0.365420,0.235530,3.040000,109.595016
0.360865,0.204785,3.090000,109.611444
0.430210,0.640915,3.135000,109.627839
