x,y,d,t
0.531510,0.496975,3.520000,136.271281
0.530730,0.500090,3.505000,136.287714
0.530730,0.500085,3.500000,136.304143
0.542880,0.485990,3.530000,136.320613
0.556525,0.446345,3.500000,136.337013
0.556960,0.436335,3.480000,136.353405
0.535970,0.462765,3.465000,136.369918
0.525000,0.457265,3.465000,136.386332
0.525000,0.457265,3.450000,136.402765
0.519720,0.469085,3.465000,136.419169
0.505470,0.461150,3.475000,136.435591
0.505470,0.461150,3.450000,136.452047
0.515830,0.517605,3.345000,136.468558
0.621265,0.511580,3.490000,136.484957
0.621695,0.514185,3.485000,136.501415
0.671550,0.514565,3.430000,136.517786
0.671125,0.531930,3.410000,136.534138
0.671260,0.526760,3.425000,136.550611
0.671900,0.493640,3.375000,136.566960
0.670460,0.526090,3.425000,136.583406
0.670085,0.528180,3.375000,136.599864
0.679690,0.493485,3.370000,136.616313
0.667465,0.494115,3.375000,136.632734
0.667465,0.494115,3.375000,136.649194
0.660180,0.504970,3.375000,136.665612
0.651985,0.504065,3.430000,136.682012
0.650530,0.513625,3.440000,136.698417
0.663875,0.547410,3.435000,136.714839
0.677735,0.586390,3.455000,136.731361
0.677735,0.586390,3.585000,136.747759
0.681155,0.646130,3.490000,136.764248
0.694495,0.625400,3.555000,136.780588
0.694795,0.621780,3.565000,136.796961
0.677570,0.621985,3.565000,136.813406
0.683610,0.595155,3.610000,136.829834
0.683340,0.599375,3.680000,136.846328
0.502655,0.561410,3.890000,136.862812
0.329800,0.594485,4.935000,136.879146
0.330450,0.598610,3.745000,136.895610
0.322460,0.616900,3.755000,136.912047
0.320305,0.595710,3.730000,136.928495
0.321650,0.599845,3.695000,136.944841
0.321925,0.642590,3.720000,136.961257
0.312645,0.625415,3.720000,136.977697
0.308380,0.609050,3.750000,136.994154
0.214050,0.512950,3.735000,137.010508
0.207695,0.548930,3.765000,137.026986
0.209510,0.553260,3.870000,137.043516
0.200070,0.448890,3.865000,137.059882
0.196695,0.480980,3.775000,137.076235
0.200195,0.490420,3.790000,137.092700
0.190900,0.521225,3.745000,137.109170
0.193375,0.503740,3.730000,137.125574
0.193375,0.503740,3.710000,137.142113
0.191385,0.511410,3.735000,137.158447
0.193025,0.510730,3.790000,137.174824
0.193025,0.510730,3.780000,137.191325
0.196640,0.500110,3.755000,137.207759
0.220275,0.489785,3.780000,137.224217
0.216800,0.479710,3.785000,137.240578
0.235450,0.533945,3.855000,137.257030
0.212935,0.482655,3.830000,137.273370
0.210945,0.476850,3.850000,137.289863
0.161485,0.755895,3.900000,137.306251
0.191915,0.763915,3.885000,137.322766
0.195910,0.771890,3.915000,137.339128
0.168690,0.762750,3.910000,137.355526
0.169710,0.760380,3.975000,137.372025
0.166200,0.753890,3.985000,137.388405
0.190385,0.724240,3.960000,137.404879
0.163270,0.716735,4.025000,137.421293
0.159045,0.708720,4.030000,137.437778
0.161950,0.749070,4.030000,137.454189
0.186825,0.767435,3.975000,137.470514
0.186825,0.767435,3.970000,137.486948
0.149490,0.780330,3.985000,137.503438
0.169685,0.777280,3.995000,137.519825
0.177305,0.790765,4.015000,137.536262
0.195645,0.796200,4.085000,137.552733
0.244325,1.080295,4.310000,137.569112
0.244325,1.080295,4.505000,137.585686
0.354225,1.626255,4.175000,137.602042
0.367900,1.756275,4.460000,137.618468
0.367175,1.757270,4.190000,137.634845
0.351620,1.720750,4.150000,137.651439
0.370115,1.751315,4.170000,137.667726
0.370880,1.750055,4.135000,137.684308
0.377115,1.702150,4.125000,137.700615
0.353980,1.754390,4.135000,137.717066
0.353180,1.755390,4.185000,137.733456
0.345175,1.719480,4.130000,137.749883
0.364145,1.709955,4.195000,137.766315
0.365055,1.709100,4.175000,137.782723
0.346900,1.764835,4.145000,137.799235
0.348000,1.758260,4.180000,137.815532
0.346470,1.760705,4.315000,137.831973
0.612270,1.012350,4.920000,137.848493
0.695930,0.756910,5.575000,137.864863
0.692075,0.769255,4.110000,137.881289
0.700895,0.607725,4.160000,137.897785
0.742815,0.618120,4.225000,137.914157
0.739725,0.631485,4.175000,137.930560
0.715505,0.639575,4.140000,137.946997
0.736645,0.615575,4.095000,137.963522
0.741625,0.596985,4.235000,137.979824
0.720435,0.608280,4.055000,137.996229
0.730135,0.585980,4.140000,138.012661
0.730610,0.582380,4.155000,138.029139
0.731085,0.547795,4.140000,138.045528
0.717620,0.579770,4.150000,138.061949
0.717325,0.584000,4.145000,138.078389
0.727870,0.566600,4.060000,138.095047
0.756990,0.578545,4.175000,138.111301
0.754810,0.583880,4.140000,138.127696
0.732135,0.679230,4.195000,138.144171
0.714875,0.637525,4.140000,138.160550
0.712625,0.646685,4.165000,138.176928
0.709675,0.607845,4.120000,138.193402
0.622985,0.586925,4.245000,138.209794
0.625515,0.572455,4.510000,138.226341
0.265620,0.643280,4.045000,138.242653
0.258090,0.588265,4.085000,138.259245
0.259285,0.592275,3.975000,138.275597
0.264510,0.549220,4.010000,138.292016
0.278815,0.590580,3.930000,138.308436
0.280395,0.594975,4.005000,138.324858
0.253050,0.609970,3.915000,138.341255
0.243845,0.594500,3.980000,138.357701
0.240695,0.585495,3.970000,138.374157
0.248650,0.628965,3.955000,138.390575
0.261110,0.615510,3.995000,138.406990
0.266665,0.631500,3.970000,138.423416
0.239890,0.571690,3.915000,138.439921
0.195260,0.529455,3.945000,138.456340
0.184290,0.501760,3.900000,138.472663
0.203420,0.461645,3.860000,138.489054
0.177540,0.468665,3.935000,138.505656
0.175925,0.464455,3.930000,138.521986
0.177550,0.505705,3.935000,138.538524
0.212250,0.513240,4.010000,138.554915
0.221000,0.536600,3.965000,138.571277
0.213500,0.483685,3.955000,138.587767
0.204320,0.517830,3.975000,138.604145
0.204200,0.517515,3.995000,138.620583
0.175305,0.722305,4.230000,138.636997
0.190415,0.812655,4.375000,138.653541
0.187080,0.806380,4.200000,138.669808
0.154315,0.787870,4.165000,138.686282
0.163270,0.790190,4.210000,138.702652
0.159755,0.783930,4.225000,138.719128
0.155800,0.757255,4.160000,138.735545
0.166235,0.777710,4.185000,138.751947
