x,y,d,t
0.778240,0.816910,4.450000,145.090075
0.783100,0.811125,4.420000,145.106568
0.790485,0.802335,4.335000,145.122986
0.794140,0.770565,4.355000,145.139312
0.794225,0.770435,4.275000,145.155837
0.589565,0.694195,4.155000,145.172187
0.572050,0.724595,4.175000,145.188639
0.572050,0.724595,4.145000,145.205164
0.561365,0.754120,4.130000,145.221535
0.564590,0.739405,4.170000,145.237969
0.565110,0.735355,4.225000,145.254420
0.578600,0.702935,4.250000,145.270814
0.567220,0.694735,4.280000,145.287273
0.567840,0.697530,4.210000,145.303635
0.758335,0.757970,4.280000,145.320099
0.779960,0.796815,4.315000,145.336613
0.782750,0.792535,4.330000,145.352935
0.798970,0.833465,4.285000,145.369445
0.789115,0.827105,4.295000,145.385813
0.786860,0.828910,4.335000,145.402208
0.788225,0.875345,4.290000,145.418606
0.787920,0.876790,4.335000,145.435162
0.782950,0.881755,4.290000,145.451462
0.782695,0.845625,4.260000,145.467884
0.768955,0.851490,4.390000,145.484312
0.766515,0.854830,4.380000,145.500794
0.777720,0.859965,4.360000,145.517182
0.786975,0.845120,4.340000,145.533618
0.786495,0.846760,4.355000,145.550068
0.763945,0.852410,4.430000,145.566535
0.773600,0.900220,4.420000,145.582959
0.778950,0.893965,4.425000,145.599344
0.786520,0.804600,4.485000,145.615776
0.811740,0.824880,4.540000,145.632204
0.811740,0.824880,4.550000,145.648618
0.781750,0.849160,4.585000,145.665067
0.763265,0.862635,4.605000,145.681484
0.761305,0.864330,4.580000,145.697968
0.512595,1.240125,4.365000,145.714335
0.418040,1.493670,4.570000,145.730829
0.419165,1.492465,4.650000,145.747178
0.413225,1.612450,4.715000,145.763633
0.405955,1.628275,4.760000,145.780125
0.406520,1.630080,4.755000,145.796486
0.407105,1.653365,4.815000,145.812845
0.410525,1.655455,4.820000,145.829346
0.408790,1.663990,4.835000,145.846196
0.412095,1.641530,4.895000,145.862160
0.396800,1.657090,4.905000,145.878727
0.395065,1.657535,4.895000,145.895096
0.405110,1.653850,4.935000,145.911434
0.413825,1.646075,4.920000,145.927863
0.415890,1.639535,4.920000,145.944390
0.413215,1.657795,4.970000,145.960786
0.402270,1.674620,5.020000,145.977150
0.402110,1.671925,4.995000,145.993655
0.399635,1.616750,5.015000,146.010093
0.376340,1.448740,5.000000,146.026541
0.377805,1.449010,5.035000,146.042891
0.389120,0.656805,5.075000,146.059407
0.440375,0.537175,5.070000,146.075811
0.437840,0.520645,5.120000,146.092181
0.440235,0.502055,5.115000,146.108649
0.449365,0.509255,5.140000,146.125043
0.449425,0.519250,5.140000,146.141486
0.460010,0.546575,5.140000,146.158036
0.435420,0.540810,5.180000,146.174335
0.436025,0.546955,5.170000,146.190788
0.466200,0.560970,5.180000,146.207240
0.450590,0.550920,5.225000,146.223685
0.451695,0.544580,5.190000,146.240006
0.471960,0.560305,5.220000,146.256463
0.439265,0.554350,5.255000,146.272934
0.437620,0.554620,5.265000,146.289304
