x,y,d,t
0.402735,0.373170,3.045000,237.177934
0.507060,0.310770,3.085000,237.194329
0.507720,0.316595,3.070000,237.210811
0.475570,0.377930,3.140000,237.227204
0.464820,0.332245,3.240000,237.243552
0.463845,0.326255,3.260000,237.260103
0.481600,0.324710,3.295000,237.276518
0.521800,0.349215,3.370000,237.292919
0.522220,0.344290,3.340000,237.309348
0.507095,0.246265,3.375000,237.325742
0.482525,0.292135,3.465000,237.342208
0.482525,0.292135,3.370000,237.358629
0.541185,0.338890,3.415000,237.375102
0.527800,0.307375,3.425000,237.391568
0.527800,0.307375,3.480000,237.407950
0.490550,0.358415,3.375000,237.424350
0.502255,0.306920,3.445000,237.440748
0.502210,0.288745,3.460000,237.457234
0.527200,0.266100,3.450000,237.473630
0.457280,0.236680,3.395000,237.490049
0.456765,0.241460,3.300000,237.506475
0.239795,0.126170,3.555000,237.522879
0.233975,0.136965,3.565000,237.539274
0.244410,0.178940,3.585000,237.555671
0.258670,0.197680,3.470000,237.572113
0.259145,0.224030,3.570000,237.588590
0.255760,0.210580,3.535000,237.605004
0.258765,0.160865,3.510000,237.621488
0.243410,0.102720,3.555000,237.637982
0.240615,0.090855,3.565000,237.654241
0.228380,0.142665,3.555000,237.670674
0.231090,0.134810,3.595000,237.687155
0.234630,0.148875,3.635000,237.703528
0.195400,0.099240,3.600000,237.720026
0.219290,0.101410,3.645000,237.736376
0.215550,0.086755,3.670000,237.752826
0.240770,0.039920,3.625000,237.769216
0.221830,0.029690,3.655000,237.785705
0.221830,0.029690,3.610000,237.802067
0.217605,0.123220,3.625000,237.818545
0.214750,0.063140,3.630000,237.834956
0.218490,0.078095,3.655000,237.851341
0.221165,0.071540,3.585000,237.867797
0.222540,0.136795,3.630000,237.884396
0.222540,0.136795,3.635000,237.900701
0.340330,0.104400,3.550000,237.917222
0.354445,0.110595,3.565000,237.933590
0.352310,0.096290,3.580000,237.950079
0.304320,0.088130,3.510000,237.966465
0.343895,0.040560,3.540000,237.982937
0.341695,0.025930,3.515000,237.999324
0.339840,0.008965,3.520000,238.015695
0.343875,0.028030,3.535000,238.032182
0.343875,0.028030,3.510000,238.048685
0.323490,0.022115,3.440000,238.065110
0.315775,0.006835,3.490000,238.081424
0.316420,0.014390,3.485000,238.097949
0.335305,0.025845,3.440000,238.114319
0.339120,0.032755,3.425000,238.130775
0.340090,0.030540,3.425000,238.147150
0.331605,0.036625,3.425000,238.163576
0.321330,-0.031445,3.450000,238.180009
0.316360,-0.055330,3.445000,238.196527
0.332940,-0.087455,3.365000,238.212904
0.347435,-0.043590,3.440000,238.229332
0.349960,-0.025085,3.410000,238.245732
0.315440,-0.010670,3.410000,238.262191
0.305860,0.033010,3.420000,238.278607
0.310540,0.059920,3.380000,238.295085
0.356260,0.138895,3.390000,238.311481
0.361740,0.081760,3.420000,238.327952
0.361740,0.081760,3.445000,238.344352
0.336610,0.168725,3.445000,238.360752
0.302280,0.009600,3.440000,238.377224
0.300000,-0.003045,3.445000,238.393631
0.426605,0.143650,3.425000,238.410085
0.458375,0.093010,3.455000,238.426450
0.458375,0.093010,3.565000,238.442865
0.430530,0.102180,3.555000,238.459412
0.423030,0.105335,3.560000,238.475723
0.421720,0.091615,3.550000,238.492209
0.445335,0.071155,3.540000,238.508680
0.418900,0.070130,3.575000,238.525007
0.418900,0.070130,3.540000,238.541458
0.446300,0.081855,3.510000,238.557895
0.436390,0.115835,3.535000,238.574339
0.436255,0.122750,3.560000,238.590765
0.499090,0.115165,3.495000,238.607180
0.501745,0.091640,3.530000,238.623574
0.502615,0.098785,3.560000,238.639979
0.502025,0.072260,3.410000,238.656446
0.493975,0.073945,3.495000,238.672904
0.493385,0.059995,3.550000,238.689322
0.536760,0.123630,3.515000,238.705697
0.572755,0.087230,3.480000,238.722146
0.572755,0.087230,3.555000,238.738623
0.605065,0.058380,3.450000,238.755025
0.542570,0.037575,3.560000,238.771400
0.542570,0.037575,3.515000,238.787884
0.580020,0.070550,3.475000,238.804295
0.578415,0.045850,3.470000,238.820848
0.578415,0.045850,3.480000,238.837131
0.617170,0.040385,3.425000,238.853633
0.586425,0.051970,3.410000,238.870009
0.586425,0.051970,3.415000,238.886452
0.603650,0.114980,3.380000,238.902844
0.621315,0.103130,3.445000,238.919360
0.621315,0.103130,3.455000,238.935764
0.589455,0.082785,3.390000,238.952192
0.581975,0.063875,3.405000,238.968549
0.581975,0.063875,3.425000,238.985053
0.609360,0.026800,3.390000,239.001450
0.600400,0.055390,3.395000,239.017850
0.599510,0.062055,3.370000,239.034324
0.691550,0.080140,3.470000,239.050770
0.689465,0.133890,3.505000,239.067132
0.689020,0.140750,3.515000,239.083619
0.692945,0.122445,3.480000,239.100001
0.684100,0.094785,3.440000,239.116463
0.684475,0.087785,3.445000,239.132838
0.734990,0.128355,3.460000,239.149301
0.693490,0.179045,3.480000,239.165762
0.775555,0.144265,3.550000,239.461347
0.775555,0.144265,3.540000,239.477826
0.778995,0.161320,3.555000,239.494329
0.776675,0.140440,3.560000,239.510714
0.776675,0.140440,3.525000,239.527183
0.780960,0.124095,3.560000,239.543550
0.798170,0.195335,3.615000,239.559962
0.798170,0.195335,3.570000,239.576486
0.604665,0.251405,3.620000,239.592949
0.474480,0.264440,3.580000,239.609344
0.474480,0.264440,3.590000,239.625725
0.438980,0.365625,3.580000,239.642158
0.446505,0.396975,3.645000,239.658578
0.446395,0.402610,3.635000,239.674948
0.398760,0.451155,3.570000,239.691430
0.442490,0.350445,3.630000,239.707906
0.443855,0.356190,3.620000,239.724311
0.400705,0.299765,3.665000,239.740702
0.418950,0.347655,3.650000,239.757155
0.417410,0.342205,3.635000,239.773597
0.427695,0.317125,3.590000,239.790032
0.408315,0.300950,3.645000,239.806464
0.409565,0.306750,3.650000,239.822850
0.433765,0.462135,3.605000,239.839328
0.380000,0.695955,3.540000,239.855737
