x,y,d,t
0.440885,0.457110,3.460000,130.520224
0.440090,0.453450,3.485000,130.536538
0.454345,0.432355,3.625000,130.552972
0.434060,0.460665,3.605000,130.569463
0.435610,0.475160,3.445000,130.585848
0.436335,0.458580,3.470000,130.602234
0.444860,0.508070,3.475000,130.618806
0.444255,0.497465,3.430000,130.635157
0.437730,0.475245,3.510000,130.651601
0.460010,0.412805,3.540000,130.668110
0.458965,0.397785,3.490000,130.684571
0.423450,0.433625,3.465000,130.700955
0.426885,0.412920,3.620000,130.717447
0.426885,0.412920,3.695000,130.733720
0.395320,0.257400,3.650000,130.750135
0.386070,0.278930,3.640000,130.766667
0.387215,0.287455,3.840000,130.783115
0.390120,0.261120,3.650000,130.799509
0.407715,0.275595,3.545000,130.815957
0.408705,0.284390,3.620000,130.832352
0.403670,0.281840,3.590000,130.848789
0.394300,0.339150,3.695000,130.865258
0.393270,0.335335,3.585000,130.881694
0.385785,0.301885,3.715000,130.898111
0.361880,0.345960,3.590000,130.914479
0.361685,0.341650,3.615000,130.930902
0.428445,0.282770,3.615000,130.947367
0.409095,0.272515,3.685000,130.963761
0.409080,0.272330,3.665000,130.980196
0.406660,0.255085,3.825000,130.996643
0.385135,0.292870,3.775000,131.013075
0.385265,0.297490,3.755000,131.029456
0.363695,0.263345,3.815000,131.045855
0.390225,0.243885,3.805000,131.062228
0.391390,0.253215,3.780000,131.078719
0.400235,0.313200,3.640000,131.095248
0.395205,0.321360,3.715000,131.111584
0.396350,0.330050,3.780000,131.128063
0.392695,0.343180,3.740000,131.144431
0.396570,0.365755,3.805000,131.160844
0.395230,0.352995,3.825000,131.177380
0.537385,0.335730,3.860000,131.193763
0.621550,0.376340,4.605000,131.210255
0.623450,0.360565,3.910000,131.226504
0.595155,0.383000,3.955000,131.242952
0.592680,0.366535,3.950000,131.259514
0.591225,0.378165,3.980000,131.275888
0.622355,0.389095,3.925000,131.292330
0.605680,0.411735,4.025000,131.308775
0.605685,0.415800,4.070000,131.325134
0.595770,0.399695,4.015000,131.341523
0.607630,0.375920,4.015000,131.357964
0.608435,0.364150,4.000000,131.374442
0.590215,0.404745,3.935000,131.390852
0.457110,0.639820,4.470000,131.407358
0.458195,0.650390,4.190000,131.423702
0.418745,0.720535,4.105000,131.440297
0.421215,0.711150,4.145000,131.456600
0.421220,0.708850,4.230000,131.473063
0.398460,0.674025,4.430000,131.489496
0.405080,0.648665,4.430000,131.505953
0.404030,0.643405,4.500000,131.522363
0.399925,0.629800,4.210000,131.538710
0.367035,0.654025,4.215000,131.555143
0.367205,0.656655,4.305000,131.571631
0.337475,0.704620,4.205000,131.587985
0.343595,0.694665,4.420000,131.604437
