x,y,d,t
0.458860,0.549105,4.365000,148.348875
0.463010,0.555235,4.280000,148.365320
0.472680,0.553025,4.230000,148.381769
0.474145,0.562025,4.205000,148.398124
0.470350,0.600060,4.095000,148.414595
0.482565,0.566945,4.110000,148.430989
0.481135,0.554560,4.070000,148.447432
0.473210,0.480710,3.980000,148.463907
0.473500,0.513025,4.025000,148.480358
0.474150,0.517950,3.985000,148.496755
0.485220,0.558365,3.925000,148.513108
0.470185,0.548685,3.940000,148.529623
0.469290,0.543905,3.930000,148.546049
0.455745,0.486675,3.810000,148.562406
0.473305,0.568725,3.905000,148.578877
0.474040,0.578135,3.935000,148.595287
0.470615,0.526805,3.905000,148.611708
0.479400,0.558290,3.920000,148.628128
0.479400,0.558290,3.905000,148.644620
0.350685,0.596365,3.795000,148.661005
0.361435,0.587880,3.885000,148.677336
0.363820,0.599620,3.920000,148.693897
0.398405,0.584205,3.860000,148.710407
0.399070,0.628915,4.030000,148.726706
0.400540,0.636760,3.960000,148.743124
0.394725,0.613585,3.950000,148.759547
0.374855,0.571040,4.085000,148.776157
0.373195,0.562880,3.995000,148.792472
0.383270,0.577720,3.995000,148.808980
0.391940,0.535365,4.060000,148.825348
0.391940,0.535365,4.140000,148.841727
0.617420,0.627970,4.240000,148.858260
0.582265,0.659945,4.355000,148.874724
0.581805,0.667030,4.295000,148.891004
0.625920,0.666425,4.350000,148.907399
0.595400,0.678850,4.305000,148.923840
0.596935,0.670720,4.400000,148.940318
0.599975,0.579085,4.385000,148.956703
0.606580,0.652685,4.380000,148.973233
0.608800,0.630475,4.450000,148.989663
0.282590,0.623105,4.460000,149.005995
0.224990,0.694800,4.520000,149.022459
0.222845,0.691490,4.485000,149.039027
0.225340,0.707445,4.500000,149.055383
0.253445,0.664920,4.495000,149.071841
0.253565,0.665215,4.520000,149.088231
0.267460,0.708200,4.485000,149.104660
0.253485,0.671995,4.480000,149.121022
0.256650,0.679645,4.510000,149.137559
0.244470,0.702485,4.500000,149.153928
0.257275,0.683600,4.545000,149.170327
0.258215,0.687305,4.565000,149.186749
0.245325,0.710770,4.535000,149.203135
0.240690,0.673205,4.615000,149.219522
0.238050,0.664610,4.690000,149.235998
0.265865,0.982490,4.690000,149.252403
0.293715,1.220465,4.865000,149.268844
0.295280,1.221515,5.120000,149.285234
0.351990,1.717750,4.855000,149.301714
0.332365,1.615055,4.790000,149.318224
0.341680,1.603465,4.785000,149.334550
0.390270,1.648700,4.790000,149.351051
0.345810,1.673970,4.825000,149.367473
0.341420,1.681480,4.885000,149.383841
0.344660,1.660045,4.810000,149.400349
0.350930,1.675805,4.810000,149.416709
0.351525,1.673965,4.840000,149.433121
0.395350,1.750250,4.850000,149.449573
0.397380,1.757000,4.870000,149.466064
0.400305,1.750175,4.885000,149.482431
0.417175,1.729865,5.085000,149.498846
0.400540,1.726040,5.055000,149.515350
0.398930,1.730450,5.065000,149.531680
0.416035,1.732015,4.855000,149.548097
0.407660,1.728345,4.900000,149.564552
0.404480,1.737565,4.860000,149.580972
0.397715,1.731690,4.900000,149.597427
0.412490,1.785045,4.960000,149.613897
0.412490,1.785045,4.945000,149.630389
0.464720,1.760650,4.835000,149.646798
0.454940,1.768485,4.945000,149.663148
0.456140,1.760840,4.905000,149.679657
0.478380,1.761420,4.935000,149.696003
0.497125,1.760665,5.045000,149.712472
0.497235,1.762515,4.940000,149.728819
0.471415,1.732285,5.015000,149.745253
0.466130,1.752595,5.055000,149.761746
0.464350,1.762295,4.940000,149.778198
0.463295,1.792770,4.985000,149.794546
0.483450,1.767075,5.080000,149.811112
0.484010,1.762805,4.970000,149.827394
0.467155,1.757160,4.965000,149.843843
0.472200,1.722285,4.950000,149.860257
0.473165,1.719860,4.980000,149.876688
0.666315,0.885825,4.915000,149.893147
0.702775,0.577595,4.850000,149.909517
0.706335,0.561045,4.910000,149.925970
