x,y,d,t
0.311010,0.367630,3.610000,103.265676
0.309670,0.364880,3.535000,103.282279
0.436975,0.367580,3.605000,103.298664
0.442200,0.385525,3.600000,103.315002
0.442335,0.387065,3.590000,103.331518
0.429620,0.383630,3.580000,103.347915
0.413085,0.433135,3.625000,103.364410
0.413085,0.433135,3.680000,103.380746
0.427495,0.402220,3.635000,103.397120
0.441460,0.419180,3.750000,103.413700
0.442190,0.430160,3.725000,103.429988
0.441165,0.440230,3.655000,103.446356
0.456130,0.493430,3.660000,103.462756
0.456825,0.496850,3.665000,103.479276
0.443565,0.486575,3.645000,103.495607
0.427550,0.437300,3.680000,103.512129
0.425915,0.422775,3.595000,103.528483
0.436755,0.461575,3.610000,103.545071
0.431930,0.464535,3.640000,103.561470
0.431930,0.464535,3.645000,103.577968
0.441360,0.422400,3.585000,103.594234
0.348770,0.364595,3.695000,103.610658
0.348770,0.364595,3.840000,103.627092
0.278265,0.339790,3.600000,103.643507
0.267790,0.335160,3.605000,103.659924
0.267790,0.335160,3.780000,103.676624
0.285765,0.203420,3.795000,103.692838
0.260300,0.329865,3.695000,103.709269
0.260300,0.329865,3.825000,103.725791
0.298970,0.324325,3.875000,103.742048
0.267180,0.333935,3.820000,103.758606
0.267180,0.333935,3.880000,103.775067
0.243380,0.278355,4.045000,103.791439
0.257150,0.270035,3.810000,103.807855
0.259425,0.278575,3.730000,103.824254
0.269430,0.329885,3.715000,103.840650
0.263140,0.283275,3.775000,103.857261
0.263755,0.287810,3.690000,103.873542
0.265980,0.297580,3.835000,103.890014
0.271505,0.293500,3.715000,103.906513
0.270925,0.289245,3.840000,103.922857
0.269475,0.306455,3.760000,103.939267
0.275445,0.232225,3.760000,103.955634
0.275405,0.232035,3.740000,103.972086
0.283120,0.290870,3.810000,103.988488
0.297585,0.289415,3.860000,104.004945
0.298150,0.293955,3.785000,104.021390
0.255440,0.343940,3.940000,104.037833
0.269015,0.339450,3.755000,104.054212
0.268385,0.335120,3.860000,104.070629
0.268420,0.318385,3.800000,104.087089
0.280630,0.315455,3.780000,104.103547
0.281185,0.319790,3.835000,104.119928
0.270000,0.406875,3.815000,104.136409
0.280760,0.306920,3.840000,104.152947
0.282255,0.311045,3.850000,104.169264
0.271710,0.382305,3.875000,104.185668
0.291760,0.351835,3.820000,104.202097
0.289685,0.343680,3.750000,104.218492
0.299540,0.337120,3.810000,104.234996
0.318820,0.317335,3.845000,104.251357
0.320615,0.325705,3.815000,104.267813
0.322570,0.339480,3.765000,104.284174
0.326885,0.330340,3.855000,104.300706
0.326885,0.330340,3.780000,104.317187
0.302955,0.339500,3.845000,104.333483
0.292225,0.351615,3.860000,104.349957
0.290175,0.343510,3.880000,104.366378
0.278215,0.322365,3.815000,104.382890
0.310130,0.284625,3.810000,104.399301
0.308300,0.276125,3.785000,104.415773
0.293835,0.327880,3.815000,104.432203
0.309000,0.329680,3.835000,104.448592
0.310825,0.337700,3.890000,104.464999
0.297360,0.356165,3.835000,104.481387
0.292230,0.344645,3.825000,104.497840
0.292900,0.349175,3.790000,104.514292
0.311100,0.341105,3.805000,104.530619
0.302020,0.321455,3.770000,104.547086
0.300970,0.311800,3.750000,104.563505
0.461045,0.305940,3.795000,104.579988
0.562805,0.215110,4.140000,104.596302
0.562830,0.200510,3.965000,104.612859
0.577665,0.224135,3.825000,104.629302
0.556640,0.211835,3.855000,104.645705
0.555905,0.231735,3.805000,104.662189
0.569835,0.248945,3.940000,104.678514
