x,y,d,t
0.414170,0.630165,3.220000,147.626069
0.388120,0.663870,3.180000,147.642599
0.391675,0.628505,3.205000,147.658914
0.389755,0.619480,3.200000,147.675308
0.421770,0.575095,3.105000,147.691911
0.404720,0.577750,3.145000,147.708205
0.402565,0.568625,3.140000,147.724757
0.417155,0.605390,3.110000,147.741117
0.412410,0.603650,3.075000,147.757592
0.415070,0.616875,3.215000,147.773976
0.411995,0.609615,3.255000,147.790331
0.428965,0.587315,3.160000,147.806851
0.428720,0.583835,3.105000,147.823140
0.416920,0.653285,3.140000,147.839575
0.413510,0.600240,3.250000,147.856040
0.411175,0.590370,3.200000,147.872647
0.435450,0.615860,3.155000,147.888957
0.537055,0.604970,3.210000,147.905473
0.537150,0.611460,3.205000,147.921738
0.632675,0.605140,3.200000,147.938145
0.649950,0.608025,3.255000,147.954711
0.648930,0.614565,3.200000,147.971438
0.635670,0.628450,3.295000,147.987568
0.623275,0.601675,3.425000,148.004088
0.623280,0.603790,3.095000,148.020370
0.642620,0.600250,3.150000,148.036873
0.648780,0.648525,3.210000,148.053242
0.648430,0.648625,3.200000,148.069684
0.653630,0.660785,3.200000,148.086060
0.641430,0.672080,3.305000,148.102488
0.641405,0.672280,3.220000,148.118886
0.652795,0.621200,3.190000,148.135488
0.644630,0.604850,3.250000,148.151749
0.645615,0.598170,3.245000,148.168273
0.619590,0.636515,3.160000,148.184620
0.650060,0.650040,3.205000,148.201135
0.650060,0.650040,3.210000,148.217701
0.637710,0.603045,3.205000,148.234027
0.634725,0.624165,3.270000,148.250347
0.634725,0.624165,3.265000,148.266882
0.534685,0.559375,3.160000,148.283145
0.366830,0.598010,3.260000,148.299702
0.369560,0.607415,3.190000,148.316106
0.269010,0.652050,3.300000,148.332486
0.301670,0.658460,3.355000,148.349042
0.304185,0.664735,3.375000,148.365302
0.296655,0.687320,3.335000,148.381872
0.282540,0.646455,3.370000,148.398191
0.282540,0.646455,3.335000,148.414753
0.279490,0.644155,3.355000,148.430989
0.280970,0.640050,3.345000,148.447589
0.280970,0.640050,3.345000,148.463890
0.263390,0.545470,3.450000,148.480378
0.206050,0.506835,3.510000,148.496769
0.199520,0.491830,3.570000,148.513123
0.203445,0.482560,3.560000,148.529728
0.176915,0.458620,3.460000,148.546180
0.170235,0.443525,3.485000,148.563372
0.190075,0.468500,3.560000,148.578860
0.203840,0.452650,3.665000,148.595467
0.209930,0.467560,3.670000,148.611740
0.195380,0.481120,3.535000,148.628223
0.201540,0.486630,3.545000,148.644612
0.200050,0.482250,3.545000,148.660978
0.195320,0.452700,3.640000,148.677585
0.205415,0.434885,3.605000,148.693915
0.203565,0.431060,3.565000,148.710444
0.190505,0.466575,3.570000,148.726860
0.192465,0.493505,3.575000,148.743273
0.196050,0.501580,3.555000,148.759673
0.179260,0.682040,3.620000,148.776177
0.169985,0.773845,3.735000,148.792534
0.168255,0.771400,3.480000,148.808956
0.181385,0.818550,3.425000,148.825376
0.155780,0.790840,3.440000,148.841808
0.153555,0.788815,3.500000,148.858261
0.197515,0.791015,3.475000,148.874714
0.159905,0.793400,3.445000,148.891018
0.160510,0.794140,3.475000,148.907417
0.191900,0.790245,3.500000,148.923812
0.177105,0.813355,3.470000,148.940432
0.184000,0.821815,3.515000,148.956751
0.191365,0.830655,3.525000,148.973301
0.197975,0.840205,3.530000,148.989701
0.194340,0.835770,3.495000,149.005968
0.187110,0.824925,3.450000,149.022528
0.193720,0.800245,3.485000,149.039047
0.193720,0.800245,3.475000,149.055274
0.351570,0.791570,3.445000,149.071867
0.515570,0.634360,3.475000,149.088193
0.516170,0.646390,3.375000,149.104702
0.652215,0.608820,3.440000,149.121107
0.659500,0.611775,3.450000,149.137406
0.660500,0.605935,3.485000,149.154154
0.668175,0.585595,3.490000,149.170382
0.675300,0.642565,3.480000,149.186923
0.676415,0.637160,3.505000,149.203256
0.677535,0.633505,3.430000,149.219655
0.674775,0.602845,3.485000,149.236068
0.673675,0.608550,3.460000,149.252592
0.672870,0.651600,3.385000,149.268872
0.688600,0.662010,3.400000,149.285386
0.686490,0.670105,3.470000,149.301847
0.656495,0.604665,3.380000,149.318160
0.656695,0.608745,3.415000,149.334696
0.656680,0.608850,3.440000,149.351016
0.660920,0.635560,3.345000,149.367474
0.679595,0.592215,3.330000,149.383860
0.683035,0.575695,3.370000,149.400371
0.678620,0.566290,3.310000,149.416747
0.681795,0.578355,3.550000,149.433209
0.681815,0.578255,3.370000,149.449620
0.698940,0.590570,3.365000,149.466018
0.672960,0.547910,3.435000,149.482547
0.672215,0.551225,3.425000,149.498967
0.667680,0.588975,3.320000,149.515416
0.486710,0.672620,3.560000,149.531720
0.486090,0.661140,3.320000,149.548144
0.163820,0.842345,3.525000,149.564576
0.159620,0.827610,3.535000,149.580970
0.162405,0.831565,3.515000,149.597578
0.172575,0.844760,3.545000,149.613855
0.153560,0.855530,3.495000,149.630296
0.167225,0.869550,3.470000,149.646940
0.175445,0.860475,3.460000,149.663098
0.154560,0.844875,3.490000,149.679539
0.143110,0.832605,3.480000,149.696105
0.153515,0.851540,3.425000,149.712555
0.152035,0.844275,3.515000,149.728863
0.152035,0.844275,3.495000,149.745294
0.144760,0.788360,3.495000,149.761697
0.135530,0.793000,3.480000,149.778291
0.139760,0.797900,3.615000,149.794615
0.162925,0.776145,3.495000,149.811096
0.151195,0.828895,3.615000,149.827399
0.147735,0.825055,3.465000,149.844000
0.160580,0.808085,3.545000,149.860286
0.160775,0.789465,3.635000,149.876822
0.159060,0.786855,3.565000,149.893194
0.124585,0.786075,3.425000,149.909655
0.110160,0.751050,3.530000,149.926106
0.111415,0.753230,3.500000,149.942454
0.153535,0.781325,3.495000,149.958848
0.162510,0.791735,3.465000,149.975445
0.168130,0.798045,3.440000,149.991770
0.155120,0.812180,3.410000,150.008276
0.158755,0.770105,3.430000,150.024671
0.149115,0.758275,3.495000,150.041003
0.137445,0.737145,3.485000,150.057570
0.126330,0.753845,3.490000,150.073906
0.122895,0.749610,3.435000,150.090258
0.141120,0.780775,3.400000,150.106836
0.150580,0.768115,3.460000,150.123173
0.157715,0.777165,3.480000,150.139772
0.179505,0.795870,3.530000,150.156204
0.143305,0.793530,3.550000,150.172629
0.151015,0.802605,3.515000,150.189015
0.153085,0.808885,3.505000,150.205391
0.170995,0.818065,3.450000,150.221747
0.172480,0.820130,3.560000,150.238119
0.190335,0.849480,3.440000,150.254559
0.184215,0.808340,3.430000,150.270960
0.186160,0.810315,3.480000,150.287455
0.218080,0.820155,3.430000,150.303853
0.173780,0.808385,3.595000,150.320249
0.170310,0.804125,3.495000,150.336905
0.175130,0.805330,3.330000,150.353120
0.189505,0.792700,3.385000,150.369723
0.190950,0.794935,3.455000,150.386169
0.179165,0.811455,3.610000,150.402647
0.179115,0.809270,3.445000,150.419002
0.181055,0.811385,3.525000,150.435345
0.186065,0.857775,3.440000,150.451735
0.340775,0.802350,3.280000,150.468294
0.335510,0.791140,3.380000,150.484526
0.629750,0.676505,3.225000,150.501064
0.633730,0.710590,3.405000,150.517593
0.634345,0.708120,3.325000,150.533948
0.642335,0.662485,3.185000,150.550396
0.648330,0.688860,3.205000,150.566977
0.647925,0.691665,3.260000,150.583252
0.628485,0.670365,3.200000,150.599612
0.635615,0.661020,3.265000,150.616067
0.636725,0.651930,3.305000,150.632403
0.642600,0.696380,3.295000,150.648990
0.666940,0.625140,3.235000,150.665392
0.667570,0.622870,3.325000,150.681789
0.663320,0.536335,3.225000,150.698136
0.642970,0.576255,3.245000,150.714756
0.643305,0.572870,3.325000,150.731051
