x,y,d,t
0.504825,0.448950,3.710000,125.527130
0.552805,0.499890,3.680000,125.543652
0.552105,0.505100,3.680000,125.560190
0.511550,0.418900,3.665000,125.576524
0.507690,0.471045,3.680000,125.592922
0.508655,0.469055,3.680000,125.609464
0.523620,0.509310,3.705000,125.625774
0.539220,0.462825,3.705000,125.642241
0.538985,0.447560,3.770000,125.658681
0.519490,0.383740,3.650000,125.675117
0.495355,0.410840,3.705000,125.691519
0.495565,0.423035,3.720000,125.708008
0.509470,0.444175,3.675000,125.724345
0.517015,0.378670,3.650000,125.740846
0.517755,0.371715,3.645000,125.757347
0.521110,0.189120,3.705000,125.773679
0.519310,0.165455,4.060000,126.003621
0.493005,0.481755,4.020000,126.020079
0.514940,0.380830,4.060000,126.036433
0.514375,0.387225,4.000000,126.052949
0.556810,0.075535,4.095000,126.069368
0.570300,0.021385,4.125000,126.085768
0.569340,0.051570,4.210000,126.102214
0.569750,0.063650,4.220000,126.118637
0.555715,0.089735,4.240000,126.135125
0.555715,0.089735,4.250000,126.151596
0.554030,0.105265,4.200000,126.168048
0.571585,0.094065,4.215000,126.184388
0.572275,0.080665,4.195000,126.200763
0.528510,0.153555,4.195000,126.217190
0.399915,0.171795,4.350000,126.233771
0.399915,0.171795,4.220000,126.250170
0.334240,0.199310,4.175000,126.266540
0.307160,0.242050,4.195000,126.282867
0.307160,0.242050,4.110000,126.299490
0.311475,0.254745,4.060000,126.315802
0.303625,0.264650,4.120000,126.332273
0.303625,0.264650,4.145000,126.348611
0.292415,0.271750,4.040000,126.365142
0.303405,0.330740,4.095000,126.381491
0.303405,0.330740,4.070000,126.397881
0.310755,0.392405,4.045000,126.414378
0.317990,0.375160,4.090000,126.430906
0.315570,0.363255,3.990000,126.447293
0.339000,0.331850,3.940000,126.463632
0.306665,0.354405,4.030000,126.480049
0.304190,0.342695,3.955000,126.496470
0.267565,0.318450,3.945000,126.512897
0.294490,0.351870,3.935000,126.529360
0.297130,0.363425,3.995000,126.545815
0.288680,0.387160,3.920000,126.562392
0.315740,0.368405,3.920000,126.578649
0.318205,0.380230,4.010000,126.595073
0.641115,0.344395,4.430000,126.611423
0.748990,0.341500,4.865000,126.628034
0.746895,0.347910,4.075000,126.644267
0.753630,0.342250,3.940000,126.660775
0.752910,0.371230,4.015000,126.677182
0.752530,0.376165,4.025000,126.693649
0.707200,0.414340,3.955000,126.710021
0.712380,0.391540,4.075000,126.726511
0.719045,0.359970,4.085000,126.742974
0.714740,0.307770,4.065000,126.759509
0.748485,0.309675,4.115000,126.775879
0.751195,0.296395,4.095000,126.792184
0.732905,0.312630,4.105000,126.808713
0.729115,0.317610,4.115000,126.825167
0.726635,0.330420,4.125000,126.841555
0.706655,0.373770,4.145000,126.857903
0.709370,0.373980,4.205000,126.874460
0.707185,0.381155,4.205000,126.890742
0.555500,0.609880,4.280000,126.907272
0.552270,0.613015,4.320000,126.923597
0.551765,0.623085,4.225000,126.940019
0.550120,0.663990,4.240000,126.956545
0.567665,0.623360,4.300000,126.973052
0.568620,0.618030,4.255000,126.989428
0.557600,0.608325,4.270000,127.005739
0.573930,0.591215,4.285000,127.022167
0.573650,0.586315,4.250000,127.038708
0.536915,0.591930,4.295000,127.055248
0.455910,0.313500,4.370000,127.071522
0.456620,0.326665,4.270000,127.087921
0.353060,0.165325,4.250000,127.104619
0.371160,0.150585,4.255000,127.120754
0.371160,0.150585,4.195000,127.137173
0.372190,0.138535,4.225000,127.153555
0.345275,0.178730,4.255000,127.170157
0.345275,0.178730,4.235000,127.186442
0.349925,0.143825,4.235000,127.202869
0.356530,0.144715,4.280000,127.219406
0.356530,0.144715,4.280000,127.235787
0.365155,0.103770,4.310000,127.252123
0.346535,0.121585,4.360000,127.268586
0.346535,0.121585,4.345000,127.285121
0.278390,0.151875,4.395000,127.301462
0.305275,0.157120,4.315000,127.318013
0.306460,0.163055,4.305000,127.334307
0.274610,0.206385,4.335000,127.350853
0.278930,0.259060,4.305000,127.367135
0.280415,0.264680,4.375000,127.383675
0.277520,0.226500,4.280000,127.399991
0.273890,0.199705,4.320000,127.416581
0.271095,0.187685,4.285000,127.433010
0.289980,0.200320,4.230000,127.449384
0.345510,0.175470,4.360000,127.465840
0.345510,0.175470,4.510000,127.482157
0.574970,0.105185,4.270000,127.498556
0.568640,0.110000,4.245000,127.515141
0.568640,0.110000,4.235000,127.531434
0.564450,0.101150,4.190000,127.547863
0.574070,0.092710,4.225000,127.564336
0.573580,0.105860,4.165000,127.580718
0.590065,0.106300,4.135000,127.597088
0.618765,0.113720,4.120000,127.613562
0.618765,0.113720,4.125000,127.629990
0.601440,0.118375,4.100000,127.646430
0.644960,0.121110,4.125000,127.662900
0.644780,0.115480,4.280000,127.679310
0.841215,0.104930,4.130000,127.695740
0.829090,0.125105,4.230000,127.712219
0.832500,0.114735,4.065000,127.728557
0.837380,0.068900,4.060000,127.745138
0.840760,0.050845,4.075000,127.761526
0.841120,0.044725,4.090000,127.777860
0.700530,0.175920,4.165000,127.794298
