x,y,d,t
0.505260,0.563360,5.100000,129.856620
0.504670,0.554615,5.075000,129.872984
0.531220,0.563460,4.985000,129.889422
0.530540,0.555720,4.965000,129.905757
0.530780,0.563090,4.980000,129.922264
0.520190,0.589715,4.865000,129.938723
0.513300,0.555695,4.855000,129.955103
0.512900,0.561015,4.870000,129.971563
0.516530,0.619380,4.770000,129.987904
0.535795,0.599465,4.750000,130.004377
0.535865,0.601615,4.795000,130.020835
0.552985,0.594445,4.705000,130.037262
0.517520,0.616405,4.715000,130.053862
0.516600,0.612110,4.705000,130.070134
0.527580,0.604885,4.700000,130.086659
0.538870,0.631805,4.710000,130.102953
0.539080,0.639340,4.680000,130.119384
0.485375,0.578370,4.690000,130.135806
0.459765,0.684810,4.660000,130.152288
0.461020,0.689175,4.640000,130.168644
0.484650,0.749400,4.640000,130.185105
0.486230,0.721790,4.660000,130.201598
0.485035,0.703660,4.630000,130.217897
0.488705,0.716785,4.600000,130.234397
0.477510,0.714225,4.615000,130.250937
0.475655,0.699840,4.615000,130.267325
0.454330,0.612160,4.595000,130.283642
0.481875,0.626100,4.645000,130.300142
0.482130,0.641720,4.620000,130.316626
0.498285,0.671385,4.650000,130.333022
0.449630,0.682340,4.675000,130.349404
0.453420,0.701690,4.680000,130.365808
0.505690,0.747130,4.675000,130.382336
0.470685,0.702615,4.720000,130.398664
0.469890,0.691235,4.735000,130.415057
0.473205,0.724985,4.765000,130.431576
0.503290,0.762885,4.810000,130.447943
0.502585,0.755710,4.820000,130.464361
0.451355,0.656195,4.845000,130.480734
0.478475,0.689105,4.930000,130.497269
0.478160,0.693375,4.935000,130.513691
0.482105,0.676370,4.925000,130.530084
0.481050,0.681370,4.995000,130.546622
0.481985,0.689580,4.995000,130.563031
0.522680,0.760770,5.045000,130.579401
0.493230,0.716795,5.055000,130.595814
0.493230,0.716795,5.075000,130.612185
0.493850,0.778670,5.110000,130.628644
0.500805,0.699435,5.145000,130.645079
0.500420,0.687650,5.155000,130.661554
0.502870,0.753265,5.155000,130.678186
0.467000,0.734835,5.185000,130.694391
0.464945,0.724735,5.200000,130.710851
0.464230,0.837815,5.160000,130.727220
0.471720,0.831935,5.210000,130.743591
0.473735,0.843710,5.200000,130.760092
0.512800,0.787305,5.330000,130.776491
0.589000,0.708895,5.370000,130.792891
0.588670,0.716405,5.360000,130.809362
0.594300,0.563445,5.320000,130.825704
0.561545,0.618950,5.370000,130.842188
0.561010,0.623040,5.365000,130.858775
0.538775,0.563895,5.410000,130.875085
0.581270,0.599125,5.410000,130.891543
0.581010,0.607300,5.415000,130.908034
0.599780,0.514055,5.465000,130.924352
0.622765,0.485805,5.525000,130.940813
0.625320,0.474550,5.505000,130.957233
0.647760,0.490485,5.460000,130.973706
0.628835,0.399800,5.475000,130.990098
0.629170,0.384440,5.505000,131.006615
0.617460,0.430215,5.490000,131.022919
0.662715,0.469095,5.550000,131.039337
0.661385,0.480170,5.515000,131.055871
0.606225,0.432905,5.540000,131.072304
0.619090,0.468870,5.555000,131.088576
0.621145,0.452805,5.540000,131.105135
0.655925,0.417475,5.535000,131.121533
0.684150,0.379995,5.580000,131.138041
0.682940,0.378790,5.585000,131.154406
0.633945,0.398805,5.555000,131.170815
0.624180,0.403550,5.610000,131.187276
0.621615,0.436530,5.600000,131.203671
0.677470,0.488075,5.590000,131.220107
0.652685,0.509135,5.595000,131.236512
0.656355,0.488190,5.615000,131.253044
0.656385,0.486455,5.600000,131.269438
0.667095,0.398870,5.640000,131.285836
0.670810,0.367050,5.645000,131.302296
0.622660,0.699420,5.610000,131.318672
0.397140,2.107685,5.720000,131.565067
0.416420,2.193130,5.755000,131.581553
0.416420,2.193130,5.680000,131.597959
0.416660,2.227425,5.735000,131.614357
0.376915,2.607610,5.855000,131.630892
0.379960,2.586275,5.790000,131.647156
0.338060,2.408880,5.880000,131.663618
0.372215,2.372465,5.910000,131.778692
0.372215,2.372465,5.775000,131.795176
