x,y,d,t
0.393690,0.512715,4.200000,146.071105
0.409525,0.457570,4.120000,146.087514
0.387390,0.425265,4.160000,146.103988
0.385660,0.410565,4.135000,146.120404
0.404615,0.397720,4.145000,146.136800
0.396925,0.381020,4.150000,146.153231
0.395645,0.376150,4.135000,146.169717
0.417600,0.466580,4.095000,146.185983
0.413025,0.449630,4.140000,146.202482
0.415320,0.463065,4.190000,146.219043
0.412160,0.414190,4.150000,146.235340
0.426265,0.418085,4.120000,146.251830
0.426245,0.417920,4.130000,146.268282
0.397990,0.413980,4.110000,146.284616
0.478710,0.445120,4.105000,146.301123
0.478710,0.445120,4.135000,146.317452
0.607035,0.407270,4.080000,146.333833
0.603495,0.420560,4.100000,146.350322
0.603495,0.420560,4.130000,146.366738
0.641055,0.415210,4.090000,146.383342
0.601100,0.412340,4.110000,146.399709
0.601105,0.407725,4.075000,146.416032
0.606450,0.440555,4.080000,146.432499
0.600185,0.431765,4.095000,146.448932
0.599160,0.440985,4.005000,146.465287
0.347360,0.395795,3.285000,146.481767
0.593490,0.521260,4.355000,146.744715
0.594440,0.512745,4.410000,146.761113
0.608505,0.466165,4.335000,146.777568
0.634755,0.602595,4.450000,146.793913
0.637600,0.591170,4.410000,146.810352
0.620520,0.570695,4.415000,146.826708
0.614580,0.513015,4.425000,146.843165
0.614600,0.512875,4.405000,146.859630
0.635040,0.567305,4.415000,146.876023
0.620290,0.577420,4.480000,146.892378
0.620470,0.572305,4.455000,146.908965
0.620895,0.592525,4.495000,146.925485
0.636585,0.530470,4.495000,146.941781
0.636555,0.530610,4.490000,146.958167
0.624460,0.581790,4.490000,146.974582
0.621340,0.531765,4.550000,146.991059
0.622475,0.527565,4.515000,147.007485
0.638945,0.517600,4.530000,147.024013
0.641030,0.541715,4.575000,147.040303
0.641000,0.538260,4.580000,147.056785
0.627550,0.512195,4.580000,147.073267
0.644040,0.507860,4.570000,147.089626
0.640780,0.525655,4.575000,147.106053
0.637785,0.534340,4.540000,147.122512
0.614725,0.573175,4.565000,147.138891
0.614715,0.576700,4.575000,147.155398
0.657095,0.502740,4.550000,147.171743
0.626625,0.595825,4.585000,147.188170
0.626740,0.592305,4.575000,147.204579
0.643440,0.570920,4.560000,147.221010
0.643480,0.501240,4.585000,147.237483
0.644740,0.496940,4.550000,147.253835
0.659170,0.569795,4.590000,147.270325
0.639140,0.361975,4.565000,147.286879
0.637770,0.366870,4.570000,147.303271
0.659475,0.451120,4.540000,147.319628
0.647725,0.455685,4.505000,147.335979
0.649465,0.454545,4.525000,147.352403
0.636585,0.382390,4.495000,147.368890
0.644400,0.372220,4.570000,147.385300
0.644425,0.362060,4.505000,147.401756
0.641280,0.389905,4.500000,147.418164
0.634890,0.409130,4.540000,147.434630
0.631700,0.429930,4.550000,147.451051
0.632970,0.439195,4.515000,147.467554
0.586090,0.533950,4.665000,147.483957
0.586090,0.533950,4.640000,147.500387
0.571780,0.777950,4.605000,147.516709
0.553315,0.805105,4.655000,147.533164
0.552875,0.810395,4.630000,147.549690
0.546605,0.744025,4.595000,147.566081
0.562875,0.708650,4.575000,147.582537
0.564975,0.691265,4.605000,147.598924
0.563915,0.717530,4.505000,147.615249
0.557015,0.735590,4.540000,147.631742
0.558555,0.726130,4.560000,147.648340
0.573965,0.740755,4.485000,147.664588
0.554230,0.753295,4.535000,147.681005
0.552940,0.753185,4.550000,147.697402
0.594110,0.669200,4.495000,147.713945
0.585810,0.680815,4.560000,147.730251
0.584100,0.694375,4.530000,147.746705
0.654135,0.706500,4.505000,147.763112
0.643900,0.718475,4.515000,147.779774
0.641965,0.728545,4.510000,147.795982
0.620700,0.738110,4.475000,147.812469
0.634445,0.643075,4.510000,147.829008
0.637260,0.629115,4.515000,147.845334
0.615605,0.689565,4.525000,147.861796
0.616010,0.655430,4.505000,147.878205
0.616010,0.655430,4.500000,147.894607
0.627840,0.649905,4.500000,147.911003
0.640395,0.687705,4.505000,147.927404
0.640675,0.689795,4.500000,147.943853
0.543645,0.759365,4.540000,147.960512
0.548400,0.699530,4.545000,147.976776
0.547495,0.693780,4.535000,147.993082
0.526345,0.759625,4.500000,148.009710
0.555155,0.695955,4.555000,148.026026
0.555885,0.693145,4.535000,148.042422
0.571850,0.731845,4.545000,148.058884
0.572440,0.717810,4.535000,148.075267
0.573050,0.712035,4.560000,148.091722
0.566980,0.704840,4.515000,148.108104
0.569685,0.714940,4.535000,148.124667
0.568420,0.727605,4.550000,148.141033
0.568840,0.737100,4.565000,148.157556
0.567155,0.756450,4.545000,148.173877
0.566585,0.762025,4.540000,148.190283
0.560145,0.773105,4.525000,148.206677
0.554870,0.781115,4.530000,148.223258
0.554650,0.778455,4.545000,148.239608
0.549635,0.790910,4.530000,148.256122
0.552700,0.792530,4.540000,148.272381
0.552280,0.797855,4.540000,148.288848
0.547325,0.807805,4.525000,148.305299
0.554835,0.797855,4.570000,148.321691
0.555475,0.795110,4.550000,148.338173
0.549805,0.757135,4.535000,148.354579
0.545765,0.747350,4.550000,148.371049
0.545820,0.738945,4.560000,148.387480
