x,y,d,t
0.647425,0.548080,4.655000,109.605092
0.647470,0.547865,4.660000,109.621535
0.643585,0.549700,4.570000,109.637876
0.662510,0.617920,4.510000,109.654318
0.659365,0.626565,4.465000,109.670960
0.613480,0.591265,4.500000,109.687220
0.585655,0.566470,4.365000,109.703642
0.587000,0.563405,4.410000,109.719978
0.524885,0.442345,4.295000,109.736560
0.522085,0.388815,4.380000,109.752910
0.522390,0.372600,4.280000,109.769382
0.522335,0.411440,4.225000,109.785856
0.514935,0.364140,4.215000,109.802174
0.514070,0.367755,4.220000,109.818744
0.500485,0.441000,4.140000,109.835079
0.489775,0.387145,4.205000,109.851443
0.489915,0.395395,4.160000,109.867942
0.494665,0.434500,4.145000,109.884344
0.496665,0.413010,4.075000,109.900857
0.496665,0.413010,4.075000,109.917177
0.507420,0.437455,4.145000,109.933602
0.482715,0.442720,4.125000,109.950069
0.482715,0.442720,4.145000,109.966426
0.356570,0.540715,4.135000,109.982851
0.340350,0.534610,4.115000,109.999348
0.340350,0.534610,4.140000,110.015800
0.362270,0.538265,4.130000,110.032161
0.354530,0.502065,4.155000,110.048580
0.354530,0.502065,4.175000,110.065023
0.374980,0.538725,4.250000,110.081445
0.348590,0.514070,4.260000,110.097899
0.348805,0.510955,4.245000,110.114299
0.380415,0.518850,4.375000,110.130734
0.371710,0.529230,4.400000,110.147195
0.371670,0.529005,4.390000,110.163652
0.364320,0.512315,4.480000,110.180032
0.374175,0.539095,4.495000,110.196466
0.374175,0.539095,4.485000,110.212924
0.354610,0.558700,4.600000,110.229353
0.351855,0.507025,4.590000,110.245871
0.350140,0.506190,4.650000,110.262126
0.353230,0.510740,4.560000,110.278702
0.373190,0.534880,4.690000,110.295018
0.377310,0.548205,4.635000,110.311494
0.367120,0.536790,4.670000,110.327953
0.364345,0.530180,4.725000,110.344315
0.361375,0.523070,4.715000,110.360748
0.553805,0.550600,4.795000,110.377309
0.632850,0.603215,4.760000,110.393636
0.634525,0.603285,4.845000,110.410113
0.629705,0.590210,4.825000,110.426497
0.643625,0.588235,4.880000,110.442909
0.644615,0.579750,4.890000,110.459302
0.635530,0.538230,4.890000,110.475700
0.647360,0.600990,4.940000,110.492211
0.645955,0.607110,4.940000,110.508605
0.648320,0.541590,4.930000,110.525030
0.622500,0.564155,4.955000,110.541497
0.621865,0.572935,4.920000,110.557969
0.614275,0.928205,4.505000,110.574298
0.376865,0.614430,4.910000,110.870159
0.257950,0.691640,4.970000,110.886392
0.253420,0.681885,4.930000,110.902945
0.202940,0.692875,4.915000,110.919551
0.188710,0.700110,4.935000,110.935708
0.183210,0.691040,4.930000,110.952178
0.194780,0.671435,4.955000,110.968627
0.186600,0.692325,4.975000,110.985000
0.190270,0.699455,4.960000,111.001471
0.188715,0.707795,4.955000,111.017947
0.187250,0.701690,4.970000,111.034317
0.192830,0.709725,5.025000,111.050735
0.211290,0.710110,4.985000,111.067213
0.211920,0.759860,4.990000,111.083625
0.207350,0.754475,5.005000,111.100085
0.177915,0.743130,5.030000,111.116475
0.177410,0.690470,5.020000,111.132871
0.182115,0.695565,5.040000,111.149423
0.206935,0.697700,5.035000,111.165703
0.219795,0.708500,5.040000,111.182237
0.217225,0.703900,5.030000,111.198672
0.177380,0.709140,5.055000,111.215061
0.146465,0.522595,5.040000,111.231450
0.143875,0.519130,5.065000,111.247823
0.175555,0.369995,5.060000,111.264297
0.171980,0.357730,5.095000,111.280837
0.172085,0.358015,5.120000,111.297228
0.172275,0.356525,5.095000,111.313522
0.192525,0.371500,5.115000,111.330117
0.195960,0.383310,5.105000,111.346480
0.189710,0.391575,5.090000,111.362897
0.200370,0.405170,5.085000,111.379321
0.203055,0.412535,5.030000,111.395725
0.185430,0.220330,5.135000,111.412104
0.166615,0.181945,5.140000,111.428608
0.165190,0.172430,5.130000,111.444976
0.194045,0.164915,5.120000,111.461516
0.174580,0.137670,5.080000,111.477846
0.168520,0.117145,5.010000,111.494298
0.148605,0.118325,5.040000,111.510770
0.149105,0.116600,5.095000,111.527196
0.149105,0.116600,5.040000,111.543622
0.162975,0.105745,4.965000,111.560070
0.154180,0.113695,4.970000,111.576367
0.157420,0.124310,4.960000,111.592829
0.251540,0.114330,5.000000,111.609382
0.311145,0.135120,5.000000,111.625749
0.311170,0.140130,4.925000,111.642194
0.311825,0.162345,4.930000,111.658602
0.305355,0.200965,4.910000,111.674968
0.305420,0.201310,4.885000,111.691388
0.290720,0.153975,4.930000,111.707875
0.287095,0.170955,4.985000,111.724427
0.284855,0.155770,4.910000,111.740797
0.313235,0.118465,4.950000,111.757107
0.306270,0.114015,4.900000,111.773625
0.306310,0.118710,4.915000,111.789972
0.304570,0.098300,4.865000,111.806430
0.370215,0.127210,4.935000,111.822848
0.373170,0.143885,4.900000,111.839459
0.429995,0.104205,4.810000,111.855675
0.419040,0.088380,4.840000,111.872133
0.418165,0.076800,4.830000,111.888546
0.408075,0.103325,4.830000,111.905078
0.417095,0.090730,4.840000,111.921473
0.415355,0.089905,4.855000,111.937929
0.419605,0.142235,4.855000,111.954339
0.425315,0.186135,4.810000,111.970654
0.426460,0.191255,4.790000,111.987132
0.434545,0.205345,4.805000,112.003524
0.429275,0.156245,4.795000,112.019997
0.429820,0.152290,4.800000,112.036386
0.491955,0.101855,4.840000,112.052901
0.555600,0.165755,4.855000,112.069266
0.554545,0.170470,4.810000,112.085785
0.544825,0.155410,4.805000,112.102066
0.554970,0.162105,4.825000,112.118622
0.555575,0.167855,4.815000,112.135136
0.534195,0.153520,4.835000,112.151446
0.538560,0.139115,4.880000,112.167877
0.537320,0.126940,4.880000,112.184352
0.554575,0.137110,4.845000,112.200730
0.555420,0.134485,4.875000,112.217234
0.554980,0.144405,4.890000,112.233761
0.492620,0.137760,4.960000,112.250024
0.440410,0.157895,4.950000,112.266446
0.440410,0.157895,4.935000,112.282786
0.434210,0.153775,4.940000,112.299242
0.430235,0.128895,4.955000,112.315699
0.431395,0.135395,4.945000,112.332132
0.436645,0.186180,4.950000,112.348547
0.440980,0.180825,4.975000,112.365089
0.441055,0.182030,4.975000,112.381440
0.429745,0.176115,4.915000,112.397909
0.418555,0.183715,4.940000,112.414308
0.417320,0.177545,4.975000,112.430731
0.449900,0.152375,4.890000,112.447145
0.523750,0.142345,5.000000,112.463597
0.524655,0.136505,4.940000,112.479948
0.674670,0.174505,4.940000,112.496454
0.677275,0.157080,4.910000,112.512808
0.678695,0.147730,4.915000,112.529249
0.686270,0.162565,4.960000,112.545757
0.675700,0.160725,4.965000,112.562084
0.674120,0.171100,4.980000,112.578603
0.676020,0.114640,4.955000,112.595021
0.675195,0.127615,4.990000,112.611423
0.672190,0.148095,4.990000,112.627900
0.671185,0.190345,5.005000,112.644385
0.647220,0.210275,4.995000,112.660675
0.647220,0.210275,4.995000,112.677107
0.639085,0.193705,5.025000,112.693548
0.479600,0.287425,5.000000,112.710011
0.479375,0.279245,5.060000,112.726442
0.219650,0.563695,5.035000,112.742867
0.199040,0.532210,5.070000,112.759271
0.196535,0.528025,5.050000,112.775772
0.199210,0.537545,5.020000,112.792172
0.186305,0.555225,5.030000,112.808575
0.184735,0.548725,5.045000,112.825051
0.189400,0.534945,5.075000,112.841402
0.185380,0.503320,5.110000,112.857955
0.183255,0.500320,5.100000,112.874225
0.197005,0.513795,5.080000,112.890657
0.193615,0.484730,5.110000,112.907117
0.196105,0.488660,5.115000,112.923606
