x,y,d,t
0.124250,0.353700,4.625000,96.298138
0.131640,0.370975,4.645000,96.314628
0.132320,0.389345,4.625000,96.330980
0.130130,0.376085,4.660000,96.347447
0.126445,0.367595,4.665000,96.363883
0.114595,0.377065,4.595000,96.380341
0.114525,0.307185,4.675000,96.396763
0.111605,0.301980,4.685000,96.413169
0.134560,0.310240,4.755000,96.429610
0.108210,0.383730,4.660000,96.446060
0.109655,0.383505,4.625000,96.462476
0.104435,0.336575,4.630000,96.478972
0.113255,0.318220,4.655000,96.495299
0.106235,0.301680,4.695000,96.511674
0.371190,0.223510,4.640000,96.528199
0.447980,0.249780,4.630000,96.544573
0.447980,0.249780,4.630000,96.561026
0.462755,0.247260,4.610000,96.577483
0.452835,0.260315,4.640000,96.593928
0.452120,0.264660,4.625000,96.610273
0.430760,0.256510,4.690000,96.626679
0.460725,0.292110,4.735000,96.643111
0.462680,0.313525,4.675000,96.659554
0.464680,0.283530,4.730000,96.676052
0.461530,0.323590,4.795000,96.692428
0.460370,0.318660,4.735000,96.708945
0.239625,0.162815,4.875000,96.725274
0.241445,0.129805,4.880000,96.741733
0.239025,0.115815,4.885000,96.758148
0.210025,0.145995,4.860000,96.774620
0.228925,0.140015,4.970000,96.791024
0.229215,0.144655,4.920000,96.807651
0.220995,0.179940,4.825000,96.823928
0.246135,0.186185,4.885000,96.840325
0.250765,0.201825,4.950000,96.856819
0.227555,0.150185,4.890000,96.873136
0.233700,0.131530,4.945000,96.889619
0.233695,0.134665,4.990000,96.905984
0.221420,0.169435,4.900000,96.922430
0.256055,0.234975,4.895000,96.938888
0.256135,0.235315,4.920000,96.955329
0.339720,0.209020,4.865000,96.971688
0.337650,0.186145,4.885000,96.988198
0.334785,0.162310,4.910000,97.004552
0.373465,0.098700,4.875000,97.021002
0.353205,0.056000,4.935000,97.037484
0.351620,0.049960,4.985000,97.053887
0.333380,0.131000,4.920000,97.070354
0.338910,0.128950,4.890000,97.086824
0.342020,0.150225,4.905000,97.103165
0.360255,0.151280,4.900000,97.119641
0.355135,0.188735,4.915000,97.136086
0.355135,0.188735,4.870000,97.152507
0.347440,0.150705,4.950000,97.168908
0.346660,0.173415,4.915000,97.185353
0.345145,0.163125,4.955000,97.201792
0.439695,0.127110,4.900000,97.218150
0.470200,0.162175,4.950000,97.234578
0.470200,0.162175,4.920000,97.250979
0.478685,0.137795,4.910000,97.267503
0.485775,0.090320,4.965000,97.283879
0.486630,0.085085,4.960000,97.300328
0.481740,0.138395,4.885000,97.316740
0.472755,0.133680,4.925000,97.333180
0.471200,0.132565,4.945000,97.349527
0.474885,0.111820,4.885000,97.366119
0.464200,0.117915,4.885000,97.382428
0.465995,0.144995,4.950000,97.398935
0.537040,0.216870,4.875000,97.415259
0.586990,0.193985,4.870000,97.431655
0.587680,0.184705,4.870000,97.448257
0.585580,0.192015,4.855000,97.464552
0.577510,0.144290,4.890000,97.481208
0.579390,0.128595,4.910000,97.497429
0.562525,0.139730,4.870000,97.513863
0.572155,0.109555,4.855000,97.530330
0.571560,0.103780,4.895000,97.546677
0.587710,0.134610,4.870000,97.563171
0.576135,0.165140,4.870000,97.579558
0.576020,0.180830,4.895000,97.596047
0.566330,0.098045,4.865000,97.612559
0.584575,0.153125,4.870000,97.628954
0.584080,0.147505,4.910000,97.645273
0.585800,0.178055,4.865000,97.661721
0.576680,0.144190,4.865000,97.678107
0.577215,0.150030,4.890000,97.694535
0.683050,0.169025,4.900000,97.710999
0.707810,0.140970,4.880000,97.727429
0.705975,0.145745,4.850000,97.743905
0.696315,0.159365,4.815000,97.760327
0.698040,0.203440,4.810000,97.776676
0.697970,0.209105,4.815000,97.793192
0.709905,0.179160,4.815000,97.809631
0.708165,0.168145,4.840000,97.826009
0.712045,0.146890,4.835000,97.842550
0.716695,0.166560,4.790000,97.858820
0.724175,0.172465,4.790000,97.875309
0.724175,0.172465,4.810000,97.891653
0.701015,0.140680,4.760000,97.908181
0.718940,0.165000,4.780000,97.924605
0.717120,0.169830,4.730000,97.940997
0.720640,0.177330,4.760000,97.957456
0.706075,0.168555,4.740000,97.973804
0.705900,0.174265,4.745000,97.990274
0.778090,0.150160,4.745000,98.006721
0.798150,0.170420,4.765000,98.023125
0.793670,0.184010,4.770000,98.039585
0.773925,0.218795,4.720000,98.055954
0.775970,0.236340,4.735000,98.072503
0.775880,0.236685,4.735000,98.088834
0.787425,0.203505,4.750000,98.105306
0.799310,0.194120,4.730000,98.121714
0.801700,0.185330,4.730000,98.138176
0.713725,0.312585,4.695000,98.154531
0.594820,0.461835,4.685000,98.170952
0.596220,0.458160,4.755000,98.187353
0.552350,0.557110,4.670000,98.203904
0.552980,0.538005,4.650000,98.220336
0.553885,0.524735,4.655000,98.236677
0.537515,0.502870,4.675000,98.253050
0.552930,0.509825,4.690000,98.269527
0.552485,0.516455,4.680000,98.286025
0.562060,0.520815,4.690000,98.302404
0.557900,0.512085,4.725000,98.318828
0.557900,0.512085,4.730000,98.335418
0.589650,0.513765,4.690000,98.351744
0.584815,0.522640,4.710000,98.368212
0.585550,0.516065,4.720000,98.384619
0.581535,0.510105,4.675000,98.400946
0.571210,0.512390,4.775000,98.417488
0.571210,0.512390,4.770000,98.433789
0.692395,0.520575,4.790000,98.450303
0.667660,0.534755,4.815000,98.466733
0.664875,0.546650,4.805000,98.483108
0.677875,0.581220,4.845000,98.499551
0.656805,0.580675,4.845000,98.515963
0.656805,0.580675,4.870000,98.532431
0.671325,0.608395,4.850000,98.548776
0.679715,0.585015,4.885000,98.565347
0.682755,0.573805,4.890000,98.581867
0.696195,0.539260,4.910000,98.598237
0.702125,0.507025,4.990000,98.614611
0.702125,0.507025,4.965000,98.630933
0.688435,0.532480,4.900000,98.647410
0.623205,0.537850,4.900000,98.663885
0.621765,0.540745,4.920000,98.680223
0.513430,0.542790,4.880000,98.696817
0.501400,0.559935,4.935000,98.713129
0.502410,0.575160,4.920000,98.729530
0.495080,0.529090,4.915000,98.745967
0.496200,0.548205,4.920000,98.762352
0.495360,0.551125,4.930000,98.778866
0.509680,0.576050,4.895000,98.795376
0.492610,0.566335,4.915000,98.811623
0.492520,0.560945,4.935000,98.828062
0.507315,0.571655,4.890000,98.844581
0.511945,0.559665,4.925000,98.861121
0.513070,0.550120,4.935000,98.877472
0.513335,0.504785,4.890000,98.893874
0.518150,0.519895,4.930000,98.910311
0.518265,0.513035,4.935000,98.926682
0.510140,0.481980,4.845000,98.943086
0.516405,0.531330,4.860000,98.959602
0.516405,0.531330,4.900000,98.975978
0.417525,0.535100,4.820000,98.992461
0.315550,0.527685,4.820000,99.008859
0.315480,0.533240,4.875000,99.025274
0.294730,0.544875,4.790000,99.041644
0.300495,0.571290,4.770000,99.058167
0.304210,0.580900,4.770000,99.074527
0.309155,0.561310,4.735000,99.090978
0.305480,0.558365,4.780000,99.107497
0.305635,0.556145,4.790000,99.123802
0.293025,0.560480,4.720000,99.140224
0.308865,0.565565,4.740000,99.156705
0.308805,0.565350,4.735000,99.173143
0.294495,0.573975,4.745000,99.189505
0.311530,0.563755,4.725000,99.205988
0.313115,0.574990,4.740000,99.222387
0.377540,0.556120,4.735000,99.238789
0.371335,0.568900,4.745000,99.255200
0.375225,0.584805,4.765000,99.271709
0.386115,0.582695,4.725000,99.288170
0.387400,0.600540,4.740000,99.304477
0.384035,0.582565,4.735000,99.321008
0.373985,0.560155,4.775000,99.337489
0.376250,0.516500,4.760000,99.353833
0.374295,0.500185,4.765000,99.370384
0.334605,0.404290,4.750000,99.386629
0.273610,0.178865,4.850000,99.403134
0.271420,0.168665,4.845000,99.419589
0.259375,0.066445,4.860000,99.435976
0.255540,0.055940,4.905000,99.452376
0.257935,0.072170,4.910000,99.468853
0.296715,0.154330,4.910000,99.485197
0.290370,0.169460,4.900000,99.501658
0.292475,0.180170,4.910000,99.518079
0.280885,0.143570,4.875000,99.534502
0.271650,0.118250,4.935000,99.550901
0.269445,0.107430,4.925000,99.567401
0.256830,0.153290,4.885000,99.583801
0.274390,0.156655,4.860000,99.600256
0.274390,0.156655,4.870000,99.616735
0.287430,0.170535,4.885000,99.633249
0.256335,0.128035,4.925000,99.649635
0.256040,0.123210,4.930000,99.665967
0.218820,0.119760,4.860000,99.682408
0.214555,0.103450,4.880000,99.698904
0.214975,0.108080,4.945000,99.715198
0.224540,0.115400,4.875000,99.731716
0.198290,0.221630,4.865000,99.748113
0.200685,0.227090,4.835000,99.764537
0.227335,0.140510,4.855000,99.780954
0.236305,0.106150,4.840000,99.797467
0.233740,0.095125,4.915000,99.813827
0.226145,0.114830,4.810000,99.830224
0.212425,0.092275,4.830000,99.846713
0.217455,0.112400,4.830000,99.863086
0.211065,0.181365,4.840000,99.879638
0.227435,0.137830,4.820000,99.895951
0.225165,0.132185,4.850000,99.912463
0.355720,0.148790,4.815000,99.928775
0.350750,0.121270,4.795000,99.945197
0.351005,0.123165,4.890000,99.961718
0.375255,0.171245,4.770000,99.978111
0.377530,0.159120,4.880000,99.994553
0.378760,0.169765,4.910000,100.010984
0.391370,0.169615,4.880000,100.027363
0.362965,0.199305,4.855000,100.043860
0.361580,0.188970,4.830000,100.060198
0.360485,0.118480,4.810000,100.076644
0.349430,0.138770,4.795000,100.093080
0.349635,0.133460,4.805000,100.109526
0.361040,0.099695,4.870000,100.125922
0.436425,0.115595,4.855000,100.142305
0.434655,0.113885,4.865000,100.158853
0.501015,0.109885,4.805000,100.175159
0.505335,0.131720,4.825000,100.191653
0.506120,0.137190,4.825000,100.208110
0.491065,0.139855,4.780000,100.224523
0.471525,0.147645,4.815000,100.240959
0.471565,0.148850,4.830000,100.257401
0.495035,0.161610,4.840000,100.273811
0.470365,0.144000,4.850000,100.290198
0.470710,0.154815,4.835000,100.306651
0.488565,0.198005,4.820000,100.323222
0.516590,0.191315,4.820000,100.339479
0.516590,0.191315,4.855000,100.355927
0.635600,0.215065,4.880000,100.372405
0.685745,0.206915,4.880000,100.388802
0.687495,0.196595,4.855000,100.405198
0.671740,0.120925,4.810000,100.421596
0.661105,0.108135,4.860000,100.438111
0.662550,0.097130,4.865000,100.454479
0.663785,0.100280,4.830000,100.470977
0.710285,0.149815,4.860000,100.487378
0.710285,0.149815,4.855000,100.503777
0.699470,0.141555,4.825000,100.520232
0.692365,0.138175,4.865000,100.536711
0.692365,0.138175,4.880000,100.553142
0.680525,0.142880,4.815000,100.569583
0.693370,0.146195,4.825000,100.585935
0.691900,0.150700,4.825000,100.602477
0.684065,0.183535,4.820000,100.618779
0.675995,0.174390,4.825000,100.635258
0.674400,0.189600,4.815000,100.651713
0.675075,0.206370,4.800000,100.668094
0.680700,0.188310,4.800000,100.684538
0.680510,0.189515,4.795000,100.700983
0.682065,0.225550,4.805000,100.717377
0.691815,0.154780,4.835000,100.733784
0.693615,0.143915,4.815000,100.750198
0.571540,0.163980,4.760000,100.766606
0.547545,0.141495,4.775000,100.783080
0.549020,0.125600,4.805000,100.799495
0.555645,0.142885,4.805000,100.815926
0.560965,0.140660,4.820000,100.832381
0.561460,0.130015,4.820000,100.848837
0.552290,0.125075,4.810000,100.865247
0.545585,0.059420,4.820000,100.881678
0.544470,0.064820,4.825000,100.898085
0.543285,0.160980,4.870000,100.914552
0.553830,0.153330,4.885000,100.930985
0.552915,0.174195,4.890000,100.947378
0.546875,0.180560,4.865000,100.963781
0.530960,0.228675,4.945000,100.980285
0.533110,0.218205,4.950000,100.996636
0.552815,0.194000,4.935000,101.013179
0.549245,0.086980,5.010000,101.029527
0.549180,0.058725,5.015000,101.045902
0.558480,0.054815,4.895000,101.062384
0.537020,0.052305,4.945000,101.078826
0.535185,0.090575,4.970000,101.095222
0.722650,0.181330,4.950000,101.111612
0.701075,0.231970,4.945000,101.128006
0.697160,0.252425,4.940000,101.144530
0.712610,0.250660,4.915000,101.160903
0.704770,0.229095,4.965000,101.177303
0.708400,0.210175,4.965000,101.193781
0.716735,0.201460,4.920000,101.210222
0.713025,0.199290,4.900000,101.226777
0.713025,0.199290,4.910000,101.243141
0.696430,0.211720,4.845000,101.259565
0.707340,0.192850,4.860000,101.275929
0.702215,0.216330,4.870000,101.292427
0.654850,0.620285,4.775000,101.308780
0.663240,0.625140,4.795000,101.325219
0.666810,0.618760,4.845000,101.341626
0.652730,0.613055,4.765000,101.358020
0.642820,0.604250,4.790000,101.374500
0.647785,0.581515,4.830000,101.390988
0.640450,0.564385,4.745000,101.407341
0.663040,0.536425,4.850000,101.423752
0.661585,0.542820,4.840000,101.440229
0.654495,0.577975,4.845000,101.456650
0.653195,0.582150,4.860000,101.473104
0.651790,0.588285,4.835000,101.489503
0.484640,0.542870,4.745000,101.801644
0.476650,0.566025,4.735000,101.818003
0.475135,0.571450,4.730000,101.834506
0.488145,0.581430,4.660000,101.850881
0.415120,0.542955,4.745000,101.867331
0.417295,0.553460,4.775000,101.883762
