x,y,d,t
0.124355,0.255880,4.805000,118.401596
0.118915,0.236495,4.840000,118.417974
0.098320,0.255300,4.860000,118.434425
0.095040,0.250720,4.825000,118.450845
0.119485,0.220810,4.880000,118.467250
0.162465,0.277605,4.910000,118.483645
0.166715,0.286770,4.940000,118.500206
0.503445,0.254585,4.905000,118.516593
0.467000,0.290265,4.815000,118.533063
0.466025,0.281570,4.895000,118.549466
0.491790,0.308575,4.820000,118.565850
0.436525,0.268985,4.895000,118.582272
0.437835,0.273600,4.865000,118.598717
0.467825,0.288640,4.845000,118.615155
0.470420,0.262650,4.895000,118.631602
0.469460,0.253440,4.885000,118.647976
0.472860,0.265570,4.915000,118.664399
0.459755,0.265475,4.890000,118.680772
0.458750,0.256880,4.920000,118.697272
0.448865,0.124495,4.940000,118.713645
0.382775,0.056905,5.060000,118.730145
0.382775,0.056905,4.975000,118.746609
0.359570,0.036705,4.965000,118.762945
0.350975,0.013710,4.975000,118.779494
0.351360,0.018970,4.990000,118.795849
0.372795,0.035235,5.005000,118.812273
0.395730,0.064375,5.030000,118.828644
0.397320,0.069920,5.040000,118.845178
0.385415,0.038115,5.025000,118.861558
0.410630,0.068225,5.040000,118.878026
0.410580,0.067910,5.010000,118.894609
0.384450,0.046450,5.030000,118.910859
0.384765,0.078720,5.070000,118.927279
0.386925,0.094260,5.125000,118.943724
0.211460,0.053840,5.050000,118.960101
0.220560,0.108790,5.110000,118.976548
0.226295,0.123475,5.090000,118.993105
0.225485,0.102015,5.075000,119.009482
0.225370,0.143630,5.120000,119.025914
0.221655,0.132815,5.060000,119.042258
0.232365,0.123675,5.005000,119.058679
0.226460,0.114040,5.070000,119.075144
0.224565,0.110375,5.045000,119.091558
0.211005,0.097020,5.035000,119.107965
0.253945,0.089545,5.070000,119.124396
0.253145,0.084175,5.110000,119.140825
0.198710,0.066815,5.070000,119.157273
0.199225,0.116445,5.070000,119.173768
0.197585,0.115140,5.120000,119.190100
0.231255,0.144595,5.095000,119.206569
0.229255,0.134050,5.090000,119.222984
0.237835,0.155490,5.065000,119.239352
0.240685,0.112415,5.095000,119.255846
0.202160,0.127175,5.105000,119.272406
0.196235,0.112325,5.100000,119.288673
0.241885,0.054565,5.040000,119.305049
0.213930,0.101500,5.130000,119.321484
0.217710,0.112570,5.080000,119.337974
0.334220,0.411615,5.015000,119.354510
0.363215,0.387935,5.010000,119.370858
0.360580,0.376350,4.995000,119.387174
0.342500,0.395940,4.975000,119.403666
0.369670,0.402955,5.015000,119.420139
0.367695,0.395325,5.025000,119.436508
0.338760,0.376035,4.970000,119.452930
0.381345,0.399365,5.040000,119.469397
0.381710,0.403270,5.015000,119.485824
0.374055,0.362990,5.005000,119.502300
0.319210,0.343330,5.035000,119.518647
0.321010,0.347450,5.010000,119.535063
0.322475,0.393600,4.975000,119.551554
0.341060,0.395665,5.015000,119.567973
0.340275,0.390965,4.970000,119.584378
0.365300,0.397800,4.990000,119.600824
0.469915,0.253800,5.080000,119.617273
0.468485,0.248410,5.075000,119.633701
0.508130,0.223545,5.050000,119.650124
0.527235,0.229900,5.030000,119.666484
0.527665,0.240855,5.035000,119.683010
0.529060,0.254725,5.050000,119.699373
0.480410,0.256625,5.030000,119.715799
0.480410,0.256625,5.060000,119.732228
0.511470,0.289395,5.035000,119.748678
0.516000,0.296225,5.070000,119.765126
0.515215,0.291590,5.035000,119.781549
0.525005,0.231520,5.035000,119.797950
0.507590,0.257975,5.065000,119.814349
0.507605,0.258245,5.060000,119.830800
0.540115,0.280465,5.045000,119.847230
0.518200,0.286350,5.045000,119.863675
0.518200,0.286350,5.100000,119.880162
0.535060,0.307215,5.045000,119.896508
0.508710,0.314815,5.085000,119.912922
0.508710,0.314815,5.025000,119.929351
0.400540,0.220230,5.105000,119.945796
0.218230,0.122245,5.150000,119.962196
0.217155,0.117135,5.230000,119.978698
0.159650,0.089255,5.120000,119.995102
0.146050,0.085270,5.110000,120.011597
0.145925,0.084955,5.120000,120.027894
0.166585,0.123980,5.130000,120.044320
0.181055,0.126085,5.100000,120.060769
0.189595,0.150290,5.100000,120.077204
0.166370,0.243765,5.105000,120.093646
0.194405,0.247865,5.110000,120.110073
0.198455,0.257705,5.095000,120.126508
0.201500,0.247055,5.075000,120.142877
0.207855,0.228405,5.155000,120.159397
0.200805,0.210330,5.130000,120.175933
0.171685,0.178305,5.105000,120.192227
0.190125,0.160265,5.090000,120.208653
0.184890,0.145120,5.085000,120.225104
0.178465,0.128345,5.070000,120.241530
0.165055,0.131265,5.095000,120.257949
0.160970,0.120970,5.085000,120.274432
0.160380,0.103165,5.030000,120.290847
0.166480,0.117365,5.045000,120.307275
0.167655,0.122450,5.105000,120.323620
0.154790,0.057965,5.070000,120.340097
0.189640,0.083275,5.105000,120.356481
0.199355,0.108180,5.110000,120.372964
0.228785,0.122440,5.065000,120.389460
0.219340,0.087375,5.110000,120.405751
0.222355,0.096440,5.090000,120.422311
0.220980,0.085665,5.065000,120.438702
0.220895,0.091790,5.060000,120.455140
0.217785,0.082400,5.060000,120.471568
0.204595,0.066220,5.045000,120.488107
0.225150,0.098385,5.155000,120.504323
0.223035,0.094400,5.110000,120.520772
0.315520,0.108480,5.155000,120.537299
0.329385,0.087350,5.170000,120.553645
0.331425,0.093070,5.150000,120.570069
0.335580,0.095165,5.115000,120.586482
0.335935,0.091265,5.125000,120.602972
0.333485,0.080215,5.125000,120.619375
0.338120,0.083430,5.120000,120.635778
0.325405,0.121270,5.140000,120.652232
