x,y,d,t
0.512030,0.541290,3.700000,128.648572
0.512485,0.524690,3.670000,128.664989
0.490800,0.462710,3.600000,128.681424
0.502810,0.461565,3.635000,128.697890
0.502165,0.456610,3.620000,128.714392
0.511625,0.426830,3.540000,128.730779
0.512290,0.495265,3.550000,128.747114
0.512230,0.517270,3.565000,128.763633
0.487005,0.530970,3.490000,128.780144
0.493645,0.541055,3.550000,128.796544
0.493570,0.554850,3.535000,128.812805
0.525920,0.589725,3.480000,128.829269
0.515910,0.557710,3.525000,128.845716
0.516385,0.562080,3.485000,128.862137
0.459600,0.603520,3.430000,128.878554
0.379215,0.459825,3.450000,128.895092
0.376370,0.440080,3.605000,128.911518
0.286185,0.402945,3.475000,128.927895
0.267490,0.416270,3.460000,128.944379
0.268680,0.421540,3.425000,128.960765
0.259360,0.452665,3.465000,128.977192
0.264440,0.432035,3.590000,128.993644
0.265955,0.436865,3.540000,129.010099
0.262935,0.458825,3.540000,129.026507
0.250570,0.412755,3.565000,129.042950
0.245700,0.396225,3.595000,129.059353
0.274285,0.371915,3.620000,129.075813
0.273850,0.362285,3.590000,129.092201
0.277815,0.377275,3.600000,129.108575
0.273800,0.391270,3.610000,129.125030
0.300495,0.410450,3.620000,129.141466
0.300835,0.411925,3.630000,129.157903
0.263065,0.366960,3.560000,129.174273
0.240655,0.368480,3.640000,129.190675
0.237720,0.358455,3.710000,129.207155
0.228020,0.408755,3.680000,129.223561
0.218575,0.375645,3.675000,129.240051
0.223160,0.390445,3.735000,129.256429
0.243765,0.419545,3.635000,129.272906
0.247745,0.425935,3.850000,129.289419
0.245965,0.419475,3.770000,129.305768
0.229310,0.403015,3.765000,129.322193
0.236965,0.371530,3.805000,129.338538
0.228975,0.345710,3.785000,129.355036
0.216455,0.327170,3.750000,129.371435
0.234990,0.368365,3.800000,129.387982
0.233240,0.362290,3.790000,129.404312
0.208315,0.275220,3.810000,129.420675
0.211605,0.257940,3.850000,129.437127
0.218455,0.280895,3.790000,129.453559
0.327020,0.565855,3.880000,129.469929
0.375065,0.755920,4.545000,129.486467
0.376725,0.764075,3.975000,129.502923
0.378100,0.819395,3.955000,129.519317
0.376945,0.811795,3.965000,129.535744
0.373975,0.797960,4.005000,129.552175
0.367900,0.770005,3.940000,129.568600
0.368845,0.732345,3.985000,129.585043
0.368845,0.732345,4.020000,129.601392
0.351940,0.751165,3.950000,129.617885
0.370615,0.774770,3.970000,129.634342
0.372235,0.782520,3.995000,129.650769
0.361650,0.766655,3.955000,129.667133
0.353350,0.787585,3.965000,129.683510
0.355455,0.797480,4.035000,129.699981
0.394160,0.797455,3.990000,129.716401
0.374520,0.823325,4.020000,129.732823
0.375605,0.826680,4.020000,129.749278
0.323900,0.863685,4.035000,129.765686
0.334210,0.836780,4.045000,129.782133
0.330490,0.824290,4.055000,129.798637
0.300960,0.819710,4.030000,129.815064
0.300130,0.823170,4.035000,129.831393
0.300130,0.823170,4.085000,129.847871
0.323765,0.806955,4.065000,129.864336
0.333880,0.833910,4.090000,129.880709
0.333880,0.833910,4.130000,129.897129
0.374080,0.800345,4.100000,129.913512
0.577690,0.858540,4.505000,129.929990
0.577690,0.858540,4.395000,129.946464
0.767060,0.840020,4.100000,129.962824
0.754730,0.849325,4.120000,129.979260
0.754730,0.849325,4.115000,129.995712
0.756970,0.906650,4.130000,130.012144
0.740685,0.911095,4.175000,130.028595
0.740685,0.911095,4.175000,130.044954
0.743830,0.902630,4.130000,130.061414
0.744780,0.879720,4.165000,130.078006
0.743135,0.883110,4.175000,130.094296
0.753230,0.935945,4.135000,130.110717
0.743230,0.915885,4.190000,130.127151
0.740760,0.921985,4.230000,130.143543
0.719325,0.966580,4.140000,130.159939
0.720465,0.969185,4.140000,130.176417
0.722070,0.966015,4.155000,130.192786
0.734680,0.912425,4.155000,130.209291
0.743150,0.927770,4.160000,130.225744
0.745615,0.921835,4.160000,130.242063
0.741500,0.899820,4.200000,130.258589
0.763585,0.885585,4.215000,130.274963
0.763585,0.885585,4.160000,130.291466
0.741685,0.879180,4.110000,130.307777
0.730095,0.884455,4.130000,130.324310
0.730095,0.884455,4.110000,130.340711
0.724995,0.885075,4.150000,130.357178
0.721950,0.898415,4.115000,130.373567
0.720405,0.901840,4.080000,130.389992
0.747950,0.903855,4.105000,130.406365
0.734940,0.926365,4.075000,130.422941
0.734130,0.928985,4.090000,130.439286
0.763240,0.860785,4.000000,130.455741
0.776265,0.827955,4.070000,130.472147
0.779070,0.820975,4.095000,130.488585
0.809755,0.787490,4.045000,130.504956
0.780565,0.812535,4.100000,130.521500
0.780565,0.812535,4.105000,130.537810
0.777310,0.825490,4.045000,130.554262
0.817665,0.795155,4.110000,130.570693
0.817665,0.795155,4.080000,130.587167
0.799365,0.836220,4.025000,130.603494
0.790895,0.845805,4.100000,130.619936
0.790895,0.845805,4.085000,130.636406
0.800015,0.835455,4.080000,130.652848
0.785890,0.830355,4.115000,130.669262
0.785890,0.830355,4.110000,130.685642
0.804005,0.833745,4.100000,130.702342
0.817395,0.829670,4.110000,130.718538
0.817395,0.829670,4.145000,130.734991
0.826985,0.810900,4.120000,130.751363
0.841715,0.810860,4.150000,130.767869
0.839415,0.815190,4.145000,130.784263
0.802415,0.917925,4.115000,130.800690
0.793810,0.914785,4.115000,130.817121
0.792810,0.917475,4.105000,130.833538
0.794325,0.850835,4.105000,130.850055
0.708385,0.887070,4.175000,130.866397
0.710490,0.880755,4.285000,130.882837
0.392475,0.967980,4.340000,130.899290
0.346305,0.965200,4.470000,130.915709
0.346305,0.965200,4.290000,130.932180
0.355390,0.906775,4.305000,130.948595
0.361370,0.901820,4.340000,130.965126
0.361370,0.901820,4.325000,130.981419
0.362975,0.941435,4.325000,130.997795
0.356180,0.927680,4.335000,131.014260
0.357730,0.932880,4.365000,131.030717
0.357705,0.939675,4.400000,131.047043
0.355715,0.934205,4.390000,131.063616
0.355715,0.934205,4.395000,131.079989
0.373645,0.931325,4.405000,131.096335
0.383560,0.914115,4.300000,131.112819
0.382295,0.908685,4.300000,131.129285
0.353150,0.911630,4.295000,131.145641
0.372535,0.893175,4.305000,131.162295
0.372535,0.893175,4.330000,131.178489
0.340790,0.913510,4.325000,131.194992
0.357270,1.118610,4.310000,131.211441
0.357270,1.118610,4.425000,131.227784
0.311730,1.676515,4.275000,131.244383
0.296635,1.788655,4.985000,131.260692
0.296635,1.788655,4.305000,131.277145
0.325255,1.819040,4.300000,131.293614
0.333610,1.823650,4.295000,131.310023
0.334260,1.821800,4.300000,131.326416
0.332995,1.820340,4.285000,131.342963
0.338070,1.820645,4.295000,131.359249
0.340405,1.816430,4.300000,131.375635
0.358455,1.823740,4.310000,131.392116
0.318080,1.811810,4.310000,131.408550
0.316985,1.812890,4.295000,131.425080
0.310930,1.827085,4.300000,131.441335
0.314765,1.840620,4.325000,131.457777
0.311905,1.845975,4.300000,131.474295
0.336175,1.818980,4.315000,131.490642
0.290045,1.683830,4.380000,131.507168
0.288005,1.685480,5.025000,131.523572
0.306505,0.866695,4.035000,131.539995
0.312035,0.634285,4.265000,131.556414
0.314700,0.643165,4.140000,131.572815
0.275555,0.486450,4.220000,131.589183
0.299720,0.448295,4.300000,131.605731
0.299720,0.448295,4.145000,131.622065
0.277655,0.455070,4.185000,131.638488
0.270930,0.460945,4.205000,131.655043
0.270930,0.460945,4.130000,131.671393
0.285390,0.496000,4.195000,131.687795
0.305625,0.448435,4.235000,131.704324
0.305625,0.448435,4.190000,131.720700
0.281295,0.456190,4.150000,131.737123
0.271255,0.373710,4.185000,131.753496
0.271255,0.373710,4.180000,131.769914
0.276910,0.328760,4.100000,131.786393
0.286650,0.308070,4.160000,131.802839
0.286650,0.308070,4.200000,131.819246
0.250035,0.351635,4.160000,131.835641
0.276755,0.339360,4.105000,131.852120
0.276755,0.339360,4.100000,131.868507
0.252885,0.298165,4.060000,131.884939
0.277515,0.311240,4.095000,131.901435
0.277515,0.311240,4.110000,131.917843
0.289070,0.321415,4.035000,131.934258
0.250355,0.309100,4.125000,131.950688
0.250355,0.309100,4.010000,131.967049
0.258810,0.297285,3.975000,131.983551
0.275010,0.317965,4.005000,131.999940
0.275010,0.317965,4.060000,132.016422
0.249735,0.364545,4.035000,132.032840
0.270860,0.337540,4.055000,132.049222
0.270860,0.337540,4.005000,132.065790
0.277215,0.345525,4.005000,132.082110
0.282590,0.346525,4.020000,132.098560
0.282590,0.346525,4.030000,132.114978
0.269440,0.363975,4.000000,132.131364
0.279195,0.366255,4.020000,132.147792
0.279195,0.366255,4.010000,132.164205
0.270805,0.336625,4.020000,132.180638
0.339165,0.386710,4.060000,132.197080
0.339165,0.386710,4.460000,132.213546
0.728855,0.711965,4.560000,132.230022
0.786205,0.837800,4.935000,132.246412
0.786205,0.837800,4.255000,132.262813
0.747605,0.871165,4.230000,132.279240
0.739755,0.876060,4.250000,132.295692
0.739755,0.876060,4.225000,132.312148
0.775140,0.840525,4.185000,132.328539
0.777220,0.866505,4.180000,132.345028
0.777220,0.866505,4.245000,132.361389
0.787320,0.849230,4.215000,132.377852
0.748125,0.873580,4.265000,132.394198
0.748125,0.873580,4.280000,132.410718
0.764895,0.904010,4.215000,132.427063
0.778395,0.905580,4.310000,132.443542
0.778395,0.905580,4.265000,132.459909
0.779660,0.854770,4.255000,132.476389
0.779210,0.854785,4.200000,132.492758
0.776460,0.861205,4.155000,132.509234
0.793995,0.849155,4.240000,132.525746
0.776895,0.861130,4.180000,132.542142
0.776895,0.861130,4.185000,132.558479
0.756040,0.799405,4.220000,132.574918
0.754100,0.845865,4.250000,132.591335
0.756610,0.839330,4.190000,132.607742
0.806385,0.838655,4.245000,132.624290
0.778525,0.818010,4.250000,132.640752
0.776585,0.821815,4.250000,132.657065
0.759025,0.835210,4.250000,132.673493
0.778715,0.763705,4.275000,132.689867
0.777895,0.767140,4.235000,132.706477
0.764225,0.830830,4.225000,132.722823
0.751335,0.820355,4.310000,132.739197
0.753875,0.813325,4.335000,132.755712
0.799415,0.793185,4.315000,132.772021
0.800810,0.814715,4.310000,132.788539
0.800810,0.814715,4.300000,132.804987
0.775540,0.745405,4.290000,132.821400
0.765285,0.763475,4.340000,132.837781
0.763325,0.767615,4.355000,132.854220
0.753995,0.773945,4.375000,132.870616
0.770235,0.786840,4.380000,132.887085
