x,y,d,t
0.370880,0.371205,3.900000,127.096379
0.361220,0.359125,3.945000,127.112831
0.374240,0.346320,3.885000,127.129255
0.373575,0.334535,3.875000,127.145680
0.335035,0.225660,3.880000,127.162153
0.336555,0.238140,3.885000,127.178738
0.333040,0.226535,3.830000,127.194983
0.308915,0.277285,3.845000,127.211412
0.379045,0.309080,3.815000,127.227788
0.384225,0.343290,3.810000,127.244240
0.330085,0.355510,3.800000,127.260709
0.383550,0.394825,3.840000,127.277144
0.383550,0.394825,3.805000,127.293731
0.365195,0.388475,3.810000,127.310024
0.366355,0.374610,3.855000,127.326388
0.364290,0.358710,3.935000,127.342903
0.361535,0.310675,3.805000,127.359212
0.357905,0.306075,3.795000,127.375621
0.356425,0.300995,3.855000,127.392087
0.402535,0.397660,3.770000,127.408532
0.450135,0.476950,3.795000,127.425012
0.450915,0.485970,3.855000,127.441460
0.455050,0.531410,3.810000,127.457862
0.480885,0.470635,3.865000,127.474214
0.479975,0.451135,3.880000,127.490736
0.455245,0.520150,3.845000,127.507080
0.452915,0.434410,3.880000,127.523519
0.454165,0.432865,3.920000,127.539988
0.450885,0.458940,3.925000,127.556448
0.448100,0.469920,3.945000,127.572805
0.446855,0.470825,3.980000,127.589262
0.448225,0.430255,3.965000,127.605704
0.334765,0.328370,4.070000,127.622212
0.339125,0.345805,4.050000,127.638658
0.136855,0.184545,4.065000,127.654909
0.122195,0.168820,4.115000,127.671470
0.124255,0.175130,4.140000,127.687782
0.123085,0.153790,4.150000,127.704272
0.131015,0.168350,4.165000,127.720696
0.135830,0.181270,4.190000,127.737071
0.149480,0.199030,4.205000,127.753489
0.166240,0.210405,4.225000,127.770005
0.166240,0.210405,4.215000,127.786433
0.134990,0.233245,4.180000,127.802860
0.131390,0.232705,4.245000,127.819257
0.131390,0.232705,4.245000,127.835711
0.155800,0.263625,4.260000,127.852031
0.190150,0.451515,4.305000,127.868608
0.190150,0.451515,4.295000,127.885037
0.179645,0.388240,4.275000,127.901435
0.192570,0.403490,4.250000,127.917864
0.188595,0.393335,4.275000,127.934374
0.201910,0.379305,4.185000,127.950667
0.159045,0.384375,4.235000,127.967130
0.154765,0.374310,4.240000,127.983610
0.164055,0.369990,4.215000,128.000096
0.181930,0.359260,4.210000,128.016405
0.181930,0.359260,4.185000,128.032753
0.124155,0.046065,4.250000,128.049228
0.119360,0.068010,4.200000,128.065640
0.125880,0.087505,4.250000,128.082138
0.149410,0.091645,4.225000,128.098444
0.157315,0.154785,4.240000,128.114974
0.164255,0.173545,4.245000,128.131357
0.181215,0.139495,4.235000,128.147786
0.185560,0.118765,4.265000,128.164362
0.177650,0.093360,4.255000,128.180674
0.119950,0.099030,4.235000,128.197137
0.132110,0.100830,4.285000,128.213490
0.132110,0.100830,4.290000,128.230051
0.153890,0.082025,4.295000,128.246358
0.136810,0.061775,4.325000,128.262858
0.132210,0.045225,4.305000,128.279177
0.127130,0.023610,4.345000,128.295735
0.091115,0.020775,4.315000,128.312176
0.079505,-0.007650,4.335000,128.328485
0.101630,0.012380,4.320000,128.344982
0.099340,0.047990,4.375000,128.361339
0.113045,0.083745,4.365000,128.377869
0.129430,0.068910,4.375000,128.394287
0.138145,0.043535,4.380000,128.410583
0.138065,0.043290,4.370000,128.427143
0.132305,0.069305,4.375000,128.443630
0.160255,0.058195,4.435000,128.459983
0.160255,0.058195,4.435000,128.476506
0.252155,0.098380,4.430000,128.492809
0.268580,0.086380,4.450000,128.509210
0.266525,0.080150,4.425000,128.525698
0.276190,0.122395,4.415000,128.542087
0.221345,0.042785,4.420000,128.558522
0.223725,0.049475,4.460000,128.574914
0.264580,0.104835,4.415000,128.591353
0.258285,0.123625,4.460000,128.607735
0.259405,0.130230,4.445000,128.624266
0.280695,0.152620,4.415000,128.640689
0.273170,0.138710,4.455000,128.657107
0.276220,0.151840,4.460000,128.673511
0.261765,0.156605,4.460000,128.689959
