x,y,d,t
0.531170,0.688025,3.355000,252.834023
0.499605,0.547680,3.270000,252.850512
0.503375,0.621210,3.205000,252.866953
0.503375,0.621210,3.175000,252.883322
0.484635,0.688805,3.130000,252.899691
0.495825,0.707860,3.090000,252.916154
0.495825,0.707860,3.090000,252.932540
0.496565,0.709660,3.075000,252.949046
0.492260,0.665080,3.035000,252.965501
0.492260,0.665080,3.020000,252.981913
0.507790,0.637050,2.960000,252.998293
0.518515,0.759535,2.935000,253.014753
0.518675,0.765565,3.000000,253.031238
0.532185,0.813660,2.910000,253.047598
0.534135,0.738620,2.980000,253.064058
0.534135,0.738620,2.950000,253.080507
0.536740,0.718915,2.870000,253.096870
0.515010,0.805165,2.925000,253.113349
0.514805,0.799590,2.950000,253.129767
0.536815,0.694360,2.965000,253.146203
0.529010,0.692515,2.890000,253.162563
0.528740,0.696120,2.895000,253.179013
0.525800,0.699350,2.810000,253.195419
0.526100,0.748160,2.965000,253.211928
0.526665,0.751390,2.875000,253.228325
0.578155,0.769665,2.855000,253.244720
0.520510,0.766670,2.960000,253.261128
0.520355,0.760645,2.990000,253.277584
0.536335,0.784910,2.945000,253.293975
0.518100,0.771510,3.090000,253.310435
0.518100,0.771510,3.105000,253.326841
0.527090,0.827875,3.010000,253.343290
0.443010,0.909735,3.065000,253.359720
0.443010,0.909735,2.955000,253.376186
0.373885,1.528280,3.030000,253.392652
0.384420,1.666405,3.215000,253.409027
0.384420,1.666405,3.285000,253.425502
0.315940,1.746575,3.300000,253.441889
0.332275,1.732690,3.410000,253.458300
0.329500,1.738965,3.415000,253.474754
0.365530,1.778425,3.420000,253.491182
0.343960,1.762755,3.470000,253.507556
0.347910,1.751965,3.530000,253.524018
0.369500,1.713205,3.435000,253.540381
0.381015,1.707590,3.555000,253.556819
0.385205,1.696645,3.515000,253.573315
0.393465,1.744270,3.525000,253.589694
0.356400,1.545690,3.585000,253.606177
0.350495,1.554430,3.625000,253.622546
0.379075,0.929005,3.605000,253.639050
0.385925,0.839110,3.660000,253.655437
0.385925,0.839110,3.675000,253.671914
0.385410,0.857345,3.685000,253.688287
0.379240,0.851555,3.690000,253.704713
0.379240,0.851555,3.710000,253.721179
0.404625,0.817635,3.690000,253.737576
0.380580,0.817880,3.720000,253.754027
0.382300,0.823340,3.765000,253.770358
0.415900,0.796540,3.765000,253.786786
0.375455,0.836815,3.765000,253.803293
0.377290,0.842255,3.765000,253.819706
0.395710,0.850255,3.810000,253.836021
0.374925,0.851400,3.835000,253.852527
0.373045,0.846090,3.810000,253.869115
0.318300,0.841975,3.875000,253.885453
0.349790,0.877240,3.860000,253.901774
0.349790,0.877240,3.840000,253.918270
0.369505,0.899735,3.885000,253.934653
0.369730,0.907495,3.890000,253.951113
0.369730,0.907495,3.865000,253.967470
0.340095,0.929665,3.810000,253.983945
0.352295,0.898820,3.860000,254.000366
0.350230,0.894235,3.860000,254.016896
0.349535,0.932045,3.845000,254.033477
0.355400,0.907130,3.895000,254.049696
0.355400,0.907130,3.905000,254.066079
0.333355,0.929025,3.870000,254.082653
0.371600,0.940870,3.910000,254.099095
0.373890,0.946940,3.925000,254.115336
0.355100,0.917940,3.895000,254.131766
0.358020,0.911405,3.915000,254.148203
0.359535,0.913270,3.905000,254.164696
0.340095,0.843040,3.890000,254.181167
0.344300,0.898230,3.925000,254.197490
0.340515,0.891605,3.925000,254.213920
0.364235,0.867210,3.950000,254.230422
0.377890,0.888615,3.970000,254.246820
0.381130,0.895445,3.975000,254.263290
0.343720,0.939500,3.975000,254.279630
0.362975,0.929560,3.990000,254.296073
0.360950,0.925145,4.015000,254.312527
0.346645,0.897970,3.985000,254.328926
0.320650,0.836990,4.040000,254.345383
0.318230,0.831645,4.040000,254.361799
0.305140,0.787940,4.025000,254.378237
0.329015,0.813005,4.060000,254.394702
0.329015,0.813005,4.065000,254.411026
0.328200,0.844630,4.015000,254.427519
0.336310,0.849630,4.085000,254.443900
0.336310,0.849630,4.090000,254.460352
0.306800,0.866800,4.080000,254.476855
0.324605,1.130180,4.145000,254.493203
0.325220,1.131325,4.350000,254.509624
0.312640,1.717810,4.080000,254.526101
0.341635,1.760775,4.170000,254.542519
0.344335,1.753105,4.170000,254.558968
0.357320,1.733325,4.110000,254.575312
0.352660,1.740030,4.175000,254.591772
0.353790,1.737655,4.170000,254.608238
0.363790,1.715565,4.105000,254.624653
0.345865,1.745795,4.140000,254.641126
0.343225,1.753410,4.135000,254.657549
0.365125,1.734490,4.115000,254.673951
0.341900,1.732145,4.095000,254.690347
0.344625,1.725470,4.135000,254.706853
0.351185,1.821695,4.145000,254.723270
0.355135,1.857195,4.145000,254.739698
0.358610,1.846310,4.150000,254.756144
0.370075,1.854205,4.110000,254.772468
0.370085,1.832845,4.160000,254.788998
0.364565,1.851925,4.145000,254.805410
0.318960,1.850790,4.115000,254.821819
0.310485,1.841845,4.110000,254.838217
0.307965,1.848315,4.120000,254.854646
0.324435,1.921860,4.080000,254.871071
0.313935,1.836410,4.115000,254.887567
0.316315,1.830445,4.135000,254.903918
0.317040,1.861235,4.025000,254.920404
0.277755,1.832310,4.050000,254.936766
0.281035,1.826095,4.055000,254.953178
0.326560,1.760985,4.045000,254.969672
0.317140,1.846915,4.050000,254.986050
0.312550,1.859130,4.060000,255.002498
0.453580,1.378325,4.330000,255.018984
0.517815,0.846150,3.890000,255.035389
0.518000,0.851175,4.110000,255.051814
0.552320,0.701865,4.130000,255.068280
