x,y,d,t
0.215385,0.294335,4.295000,135.906715
0.204380,0.323045,4.290000,135.923097
0.208500,0.331155,4.275000,135.939590
0.215155,0.291470,4.390000,135.955946
0.200200,0.269800,4.255000,135.972372
0.192745,0.251255,4.285000,135.988789
0.196670,0.261185,4.330000,136.005211
0.193305,0.293815,4.260000,136.021634
0.195515,0.295410,4.295000,136.038098
0.187425,0.279910,4.440000,136.054515
0.175795,0.290820,4.290000,136.071012
0.173570,0.289105,4.265000,136.087341
0.203295,0.293065,4.365000,136.103832
0.208375,0.321200,4.445000,136.120242
0.213130,0.330600,4.365000,136.136691
0.301775,0.195605,4.335000,136.153053
0.350520,0.120845,4.200000,136.169562
0.346285,0.090010,4.230000,136.185894
0.354800,0.080795,4.225000,136.202331
0.341745,0.035635,4.320000,136.218759
0.341745,0.035635,4.285000,136.235283
0.343110,0.079985,4.275000,136.251653
0.355875,0.073035,4.285000,136.268186
0.355605,0.083280,4.340000,136.284544
0.356125,0.081315,4.295000,136.300993
0.332665,0.107810,4.400000,136.317390
0.337335,0.139330,4.365000,136.333927
0.247115,0.191115,4.540000,136.350249
0.249630,0.181445,4.575000,136.366701
0.251910,0.191045,4.560000,136.383049
0.254860,0.189650,4.505000,136.399563
0.263010,0.205510,4.470000,136.415991
0.262665,0.201025,4.555000,136.432365
0.246270,0.189685,4.545000,136.448796
0.246715,0.146105,4.500000,136.465320
0.242460,0.130935,4.515000,136.481667
0.251655,0.145570,4.600000,136.498086
0.261185,0.171835,4.560000,136.514551
0.260795,0.161970,4.590000,136.530964
0.227705,0.142720,4.655000,136.547359
0.290295,0.274405,4.500000,136.563860
0.288070,0.264375,4.550000,136.580205
0.342620,0.455120,4.440000,136.596684
0.350285,0.525695,4.450000,136.613123
0.350175,0.529220,4.435000,136.629603
0.331635,0.496540,4.450000,136.645967
0.353590,0.501835,4.445000,136.662387
0.353855,0.503100,4.455000,136.678841
0.359290,0.527775,4.465000,136.695337
0.344535,0.544765,4.495000,136.711616
0.344535,0.544765,4.520000,136.728121
0.363470,0.514710,4.490000,136.744563
0.436220,0.505115,4.515000,136.760994
0.436785,0.501470,4.515000,136.777387
0.450180,0.467610,4.520000,136.793848
0.454340,0.508285,4.590000,136.810292
0.453835,0.501045,4.595000,136.826759
0.470100,0.472970,4.640000,136.843123
