x,y,d,t
0.478875,0.404690,2.635000,120.273352
0.451495,0.331510,2.655000,120.289756
0.451770,0.336050,2.645000,120.306295
0.481420,0.269220,2.635000,120.322834
0.501240,0.393405,2.700000,120.339015
0.501375,0.397565,2.645000,120.355521
0.493435,0.408420,2.585000,120.371957
0.458195,0.391940,2.570000,120.388336
0.458315,0.397105,2.605000,120.404740
0.528325,0.433555,2.585000,120.421140
0.454160,0.374185,2.695000,120.437663
0.454775,0.383495,2.650000,120.454054
0.393305,0.316935,2.690000,120.470434
0.394335,0.189940,2.715000,120.487054
0.392980,0.178065,2.760000,120.503389
0.365245,0.067685,2.770000,120.519779
0.377540,0.108970,2.760000,120.536275
0.378355,0.115655,2.805000,120.552688
0.385065,0.071135,2.770000,120.569029
0.345825,0.009860,2.765000,120.585767
0.344870,0.002670,2.785000,120.601909
0.366155,0.076030,2.710000,120.618365
0.366480,0.091625,2.755000,120.634767
0.367240,0.098035,2.790000,120.651255
0.366385,0.065330,2.650000,120.667649
0.355170,0.082925,2.735000,120.684076
0.353385,0.070665,2.710000,120.700509
0.270135,0.074060,2.700000,120.716924
0.259635,0.085785,2.865000,120.733331
0.256785,0.073655,2.805000,120.749796
0.299605,0.145545,2.770000,120.766141
0.259995,0.068305,2.780000,120.782683
0.258275,0.061500,2.820000,120.799120
0.306125,0.018525,2.785000,120.815459
0.275725,0.168195,2.895000,120.831947
0.274200,0.161755,2.835000,120.848310
0.186235,0.083400,2.810000,120.864736
0.197960,0.088395,2.880000,120.881206
0.203460,0.106495,2.920000,120.897691
0.226880,0.110010,2.860000,120.914057
0.237505,0.060145,2.905000,120.930482
0.242250,0.079020,2.985000,120.946872
0.250095,0.235690,2.905000,120.963373
0.233210,0.125345,2.865000,120.979792
0.231785,0.119295,2.870000,120.996212
0.215580,0.098515,2.915000,121.012633
0.215985,0.078715,2.925000,121.029058
0.217495,0.084770,2.940000,121.045489
0.233320,0.122190,2.935000,121.061933
0.237115,0.148825,2.915000,121.078291
0.237290,0.149455,2.970000,121.094757
0.284405,0.062810,2.995000,121.111137
0.304145,0.115415,3.020000,121.127609
0.304145,0.115415,3.090000,121.144083
0.308305,0.088170,3.050000,121.160476
0.308315,0.052625,3.080000,121.176887
0.305935,0.039530,3.070000,121.193302
0.393630,0.049800,3.085000,121.209758
0.424040,-0.027185,3.125000,121.226261
0.424040,-0.027185,3.080000,121.242637
0.410785,0.105595,2.975000,121.259075
0.407460,0.076590,3.040000,121.275484
0.406740,0.069310,3.115000,121.291941
0.357970,0.026825,3.015000,121.308367
0.408545,-0.002205,3.085000,121.324751
0.406030,-0.030425,3.115000,121.341249
0.368515,-0.067755,2.995000,121.357634
0.398235,-0.016715,3.050000,121.374039
0.400350,0.003335,3.085000,121.390433
0.493130,0.008085,2.995000,121.406848
0.491285,0.105625,2.995000,121.423362
0.491550,0.120255,3.030000,121.439753
0.520125,0.083550,2.965000,121.456202
0.504520,-0.016985,2.910000,121.472633
0.504485,-0.031040,2.970000,121.489086
0.479510,-0.016720,2.890000,121.505534
0.490390,0.074770,3.050000,121.521915
0.490390,0.074770,3.015000,121.538337
0.537980,-0.012085,2.985000,121.554791
0.565430,0.090680,3.155000,121.571141
0.564750,0.096425,3.000000,121.587612
0.592660,0.081060,3.055000,121.604075
0.572570,0.091620,3.175000,121.620485
0.572445,0.097920,3.040000,121.636946
0.613335,0.057310,3.050000,121.653413
0.627885,0.097195,3.285000,121.669739
0.629180,0.084810,2.980000,121.686233
0.627190,0.115560,3.010000,121.702748
0.597760,0.012385,3.140000,121.719031
0.597760,0.012385,3.055000,121.735483
0.583255,-0.043595,3.045000,121.751911
0.573210,-0.049565,3.030000,121.768355
0.571775,-0.028050,3.135000,121.784812
0.617075,0.090285,3.145000,121.801164
0.625795,0.116470,3.205000,121.817586
0.625355,0.122105,3.075000,121.834123
0.594045,0.083780,3.045000,121.850453
0.624920,-0.012685,3.170000,121.866871
0.626205,-0.026505,3.120000,121.883305
0.719130,0.086670,3.045000,121.899741
0.751110,0.026110,3.085000,121.916198
0.748245,0.040705,3.235000,121.932684
0.717165,0.125775,3.190000,121.949005
0.724555,0.120685,3.145000,121.965559
0.729135,0.099545,3.215000,121.981857
0.768055,0.019195,3.120000,121.998290
0.778610,-0.068545,3.065000,122.014733
0.779585,-0.077065,2.905000,122.031140
0.377800,0.082675,3.080000,122.047582
0.383660,0.095395,3.175000,122.064007
0.385290,0.109790,3.110000,122.080431
0.356080,0.002695,3.020000,122.096917
0.373970,0.013790,3.055000,122.113326
0.372415,0.000495,3.050000,122.129763
0.410110,0.030070,3.020000,122.146238
0.403240,0.006485,3.025000,122.162605
0.402780,-0.000745,3.050000,122.179086
0.380120,-0.036230,2.990000,122.195478
0.385365,0.138255,3.035000,122.211925
0.386660,0.147635,3.035000,122.228278
0.456655,0.209625,2.975000,122.244734
0.429890,0.244735,2.975000,122.261222
0.431400,0.263170,3.040000,122.277587
