x,y,d,t
0.493160,0.370920,5.845000,142.205678
0.477520,0.417780,5.720000,142.222102
0.475780,0.424565,5.675000,142.238497
0.477835,0.436835,5.665000,142.254875
0.472570,0.435570,5.610000,142.271416
0.466245,0.487690,5.590000,142.287724
0.464790,0.483555,5.585000,142.304285
0.453505,0.401070,5.525000,142.320642
0.450905,0.506980,5.495000,142.337066
0.450240,0.495330,5.515000,142.353533
0.454330,0.412545,5.410000,142.369860
0.440730,0.400740,5.485000,142.386235
0.437870,0.390460,5.480000,142.402887
0.475240,0.378795,5.410000,142.419118
0.493645,0.453680,5.375000,142.435630
0.495440,0.478630,5.375000,142.451975
0.495885,0.481815,5.350000,142.468457
0.492935,0.468025,5.355000,142.484889
0.493665,0.477390,5.345000,142.501367
0.332255,0.701320,5.235000,142.517747
0.342995,0.725305,5.240000,142.534243
0.342700,0.722885,5.200000,142.550535
0.327960,0.746740,5.255000,142.567060
0.318545,0.743255,5.270000,142.583376
0.313490,0.735585,5.265000,142.599912
0.314025,0.711830,5.205000,142.616280
0.317555,0.695470,5.260000,142.632935
0.316760,0.691900,5.280000,142.649155
0.319105,0.737160,5.305000,142.665580
0.324560,0.730665,5.285000,142.681978
0.321930,0.723215,5.290000,142.698463
0.639760,0.626375,5.380000,142.714910
0.710510,0.677340,5.420000,142.731284
0.706985,0.685415,5.370000,142.747755
0.681005,0.675545,5.425000,142.764180
0.655795,0.717025,5.515000,142.780609
0.652020,0.733960,5.515000,142.797047
0.665485,0.703885,5.515000,142.813409
0.670965,0.702120,5.555000,142.829905
0.670965,0.699140,5.555000,142.846266
0.685510,0.716140,5.605000,142.862731
0.674925,0.698040,5.650000,142.879174
0.678095,0.688710,5.650000,142.895602
0.663890,0.702230,5.700000,142.912115
0.602115,0.634655,5.750000,142.928541
0.603260,0.631270,5.775000,142.944848
0.615135,0.635130,5.815000,142.961391
0.624350,0.631695,5.810000,142.977792
0.623565,0.637705,5.845000,142.994255
0.608650,0.664535,5.840000,143.010534
0.612715,0.650775,5.880000,143.027003
0.611435,0.653800,5.880000,143.043430
0.620465,0.678380,5.910000,143.059905
0.624470,0.665010,5.970000,143.076277
0.623515,0.671715,5.970000,143.092755
0.616375,0.661335,5.940000,143.109114
0.594680,0.654725,6.030000,143.125606
0.595870,0.651475,6.055000,143.142028
0.616470,0.664280,6.005000,143.158481
0.610785,0.661265,6.050000,143.174907
0.611390,0.645465,6.040000,143.191329
0.620560,0.624660,6.060000,143.207798
0.609665,0.643315,6.075000,143.224227
0.610295,0.637645,6.080000,143.240655
0.622665,0.600150,6.085000,143.257072
0.620050,0.620815,6.115000,143.273492
0.618500,0.633495,6.120000,143.289936
0.604340,0.626235,6.085000,143.306344
0.592930,0.733600,6.125000,143.322782
0.591915,0.744425,6.140000,143.339257
0.582515,0.630380,6.150000,143.355659
0.569300,0.687545,6.170000,143.372126
0.569775,0.675380,6.155000,143.388530
0.605250,0.697640,6.190000,143.404929
0.604705,0.666235,6.190000,143.421355
0.607360,0.651245,6.180000,143.437777
0.606270,0.559140,6.180000,143.454225
0.596965,0.590110,6.225000,143.470661
0.595335,0.599165,6.220000,143.487133
0.595365,0.587025,6.225000,143.503502
0.584600,0.613990,6.230000,143.519961
0.582620,0.631185,6.225000,143.536345
0.570305,0.673070,6.215000,143.552868
0.595625,0.653600,6.280000,143.569227
0.596245,0.646435,6.295000,143.585633
0.612990,0.663930,6.255000,143.602073
0.611940,0.632950,6.270000,143.618486
0.615330,0.620060,6.270000,143.634933
0.605610,0.616890,6.245000,143.651306
0.603370,0.594400,6.245000,143.667785
0.604485,0.581580,6.245000,143.684177
0.596410,0.593590,6.215000,143.700677
0.594810,0.578250,6.240000,143.717067
0.594810,0.578250,6.245000,143.733568
0.594250,0.559335,6.190000,143.749906
0.594715,0.569095,6.230000,143.766356
0.594715,0.569095,6.230000,143.782812
0.585845,0.592280,6.200000,143.799177
0.584435,0.637585,6.210000,143.815635
0.584435,0.637585,6.220000,143.832029
0.607325,0.628305,6.215000,143.848468
0.595585,0.598935,6.220000,143.864942
0.593510,0.605305,6.200000,143.881388
0.556790,0.456060,6.225000,143.897805
0.560255,0.449175,6.275000,143.914235
0.560670,0.470650,6.260000,143.930673
0.601615,0.465855,6.210000,143.947051
0.590995,0.464935,6.235000,143.963505
0.589395,0.478045,6.235000,143.980009
0.576155,0.482660,6.195000,143.996405
0.597240,0.489595,6.225000,144.012790
0.596700,0.497350,6.240000,144.029226
0.574660,0.505330,6.245000,144.045656
0.599975,0.490715,6.240000,144.062040
0.600545,0.482850,6.240000,144.078490
0.589180,0.611665,6.215000,144.094906
0.601180,0.593830,6.235000,144.111325
0.602425,0.590335,6.195000,144.127775
0.605165,0.611945,6.185000,144.144198
0.582480,0.611035,6.205000,144.160586
0.582815,0.604915,6.205000,144.177033
0.564270,0.598340,6.170000,144.193533
0.569405,0.599325,6.200000,144.209927
0.569405,0.599325,6.195000,144.226308
0.563800,0.595785,6.130000,144.242726
0.565890,0.621705,6.185000,144.259198
0.566095,0.614500,6.180000,144.275665
0.617880,0.599730,6.090000,144.292030
0.612865,0.529615,6.140000,144.308459
0.612485,0.524945,6.130000,144.324988
0.580650,0.538685,6.145000,144.341356
0.558360,0.549815,6.150000,144.357736
0.559065,0.560950,6.140000,144.374169
0.565555,0.611330,6.135000,144.390589
0.579725,0.549060,6.165000,144.407036
0.580710,0.546555,6.160000,144.423481
0.603720,0.587425,6.180000,144.439914
0.590815,0.589685,6.155000,144.456370
0.591795,0.574975,6.170000,144.472736
0.603315,0.561890,6.155000,144.489208
0.579320,0.498030,6.210000,144.505605
0.578335,0.494000,6.210000,144.522097
0.602940,0.573915,6.200000,144.538480
0.595845,0.533710,6.210000,144.554943
0.596000,0.545345,6.205000,144.571370
0.585385,0.559420,6.200000,144.587756
0.577960,0.561875,6.250000,144.604169
0.576805,0.565875,6.240000,144.620702
0.587640,0.589385,6.205000,144.637033
0.596320,0.548225,6.205000,144.653456
0.595735,0.556100,6.215000,144.669974
0.599100,0.616675,6.225000,144.686315
0.607295,0.568960,6.235000,144.702758
0.607295,0.568960,6.240000,144.719176
0.604300,0.604035,6.185000,144.735610
0.603515,0.594915,6.305000,144.751985
0.603515,0.594915,6.285000,144.768507
0.609785,0.613905,6.190000,144.784919
0.608525,0.599365,6.290000,144.801340
0.608030,0.594835,6.285000,144.817758
0.614565,0.575345,6.265000,144.834178
0.586760,0.553430,6.295000,144.850618
0.586370,0.559985,6.280000,144.867028
