x,y,d,t
0.335750,0.360540,4.095000,152.921847
0.394360,0.323935,4.025000,152.938016
0.398105,0.406590,4.070000,152.954691
0.398450,0.411100,4.070000,152.971022
0.387330,0.331495,4.035000,152.987464
0.407875,0.347010,4.080000,153.003975
0.407305,0.335490,4.065000,153.020170
0.388020,0.311570,4.035000,153.036622
0.380605,0.301890,4.065000,153.053128
0.379530,0.298125,4.090000,153.069530
0.347425,0.269630,4.065000,153.085981
0.409050,0.316835,4.055000,153.102372
0.411650,0.338350,4.075000,153.118726
0.395785,0.348570,4.045000,153.135273
0.371365,0.381325,4.085000,153.151643
0.371365,0.381325,4.100000,153.168101
0.420420,0.379045,4.105000,153.184496
0.404655,0.353135,4.120000,153.200916
0.404655,0.353135,4.115000,153.217310
0.450675,0.551675,4.105000,153.233847
0.445490,0.478430,4.145000,153.250256
0.443615,0.458410,4.135000,153.266781
0.476735,0.403510,4.190000,153.283012
0.474370,0.518175,4.135000,153.299486
0.474370,0.518175,4.130000,153.316152
0.478130,0.449080,4.155000,153.332343
0.472665,0.574580,4.175000,153.348847
0.474025,0.587610,4.180000,153.365354
0.469275,0.561265,4.180000,153.381628
0.468060,0.533895,4.235000,153.398102
0.466230,0.507445,4.235000,153.414524
0.420925,0.473025,4.215000,153.430955
0.426025,0.434645,4.215000,153.447401
0.425925,0.439185,4.235000,153.463723
0.435500,0.462325,4.220000,153.480288
0.442680,0.477000,4.245000,153.496621
0.445430,0.505165,4.250000,153.513172
0.297910,0.491380,4.290000,153.529511
0.304750,0.480135,4.290000,153.545971
0.304750,0.480135,4.280000,153.562370
0.311225,0.445185,4.280000,153.578880
0.287355,0.387680,4.280000,153.595146
0.283735,0.372070,4.280000,153.611634
0.248950,0.417090,4.280000,153.628249
0.255130,0.391585,4.295000,153.644455
0.249025,0.372145,4.320000,153.660985
0.235725,0.341240,4.265000,153.677411
0.246995,0.334030,4.250000,153.693743
0.248040,0.339525,4.250000,153.710237
0.259200,0.372040,4.230000,153.726621
0.329010,0.332140,4.230000,153.743083
0.333385,0.352755,4.290000,153.759472
0.347880,0.390800,4.260000,153.775868
0.342060,0.391965,4.265000,153.792418
0.341545,0.386525,4.275000,153.808869
0.298660,0.403490,4.270000,153.825200
0.297100,0.389530,4.295000,153.841598
0.288880,0.358550,4.285000,153.858076
0.251740,0.282665,4.315000,153.874459
0.265305,0.300390,4.305000,153.890856
0.268925,0.315805,4.345000,153.907382
0.295385,0.279100,4.295000,153.923723
0.311685,0.370610,4.260000,153.940166
0.319415,0.402810,4.310000,153.956582
0.308460,0.412530,4.280000,153.972994
0.261905,0.343825,4.385000,153.989512
0.261905,0.343825,4.355000,154.006004
0.205460,0.280875,4.345000,154.022397
0.203705,0.234055,4.385000,154.038809
0.199785,0.221960,4.415000,154.055160
0.191230,0.208860,4.315000,154.071654
0.188840,0.218665,4.375000,154.088099
0.188840,0.218665,4.355000,154.104585
0.226165,0.275340,4.365000,154.120962
0.219045,0.299125,4.370000,154.137401
0.219045,0.299125,4.325000,154.153891
0.213945,0.192900,4.335000,154.170274
0.221540,0.229840,4.360000,154.186632
0.221540,0.229840,4.375000,154.203111
0.184740,0.241595,4.380000,154.219407
0.199450,0.236775,4.415000,154.235900
0.198010,0.230200,4.435000,154.252291
0.186480,0.214825,4.425000,154.268827
0.196140,0.194120,4.370000,154.285201
0.189905,0.176480,4.435000,154.301790
0.182435,0.197630,4.385000,154.318144
0.172115,0.270905,4.460000,154.334504
0.176210,0.282110,4.430000,154.350869
0.194800,0.214895,4.395000,154.367288
0.198630,0.316985,4.425000,154.383786
0.197070,0.311530,4.240000,154.400279
0.260775,0.169445,4.425000,154.613728
0.181185,0.000440,4.515000,154.630132
0.185095,0.014005,4.550000,154.646614
0.201330,0.022915,4.480000,154.663061
0.184390,0.054080,4.560000,154.679427
0.188370,0.067490,4.490000,154.695932
0.338770,0.061525,4.440000,154.712396
0.357425,0.079260,4.495000,154.728695
0.357740,0.086130,4.500000,154.745207
0.317725,0.169075,4.445000,154.761581
