x,y,d,t
0.344775,0.374735,4.735000,122.516699
0.344775,0.374735,4.710000,122.533163
0.363350,0.411390,4.695000,122.549659
0.349680,0.387640,4.710000,122.566085
0.349680,0.387640,4.730000,122.582415
0.363055,0.386980,4.830000,122.598879
0.371865,0.360745,4.865000,122.615405
0.370510,0.356250,4.835000,122.631733
0.361025,0.340675,4.795000,122.648132
0.342850,0.339685,4.850000,122.664548
0.344360,0.344115,4.890000,122.681047
0.427675,0.348310,5.020000,122.697588
0.474795,0.231675,5.115000,122.713927
0.474960,0.237265,4.995000,122.730332
0.477660,0.313480,5.065000,122.746783
0.489705,0.305720,5.110000,122.763307
0.489670,0.300590,5.090000,122.779600
0.478860,0.247910,5.065000,122.795978
0.456550,0.166130,5.120000,122.812468
0.455315,0.155210,5.110000,122.828876
0.387835,0.176935,5.105000,122.845275
0.407380,0.141350,5.135000,122.861759
0.407380,0.141350,5.190000,122.878203
0.387875,0.143600,5.185000,122.894759
0.401545,0.132900,5.245000,122.911052
0.401545,0.132900,5.240000,122.927574
0.386815,0.141280,5.250000,122.943907
0.377910,0.152290,5.235000,122.960301
0.380440,0.169185,5.340000,122.976741
0.404580,0.185290,5.310000,122.993189
0.395810,0.221600,5.355000,123.009578
0.393655,0.208930,5.335000,123.025955
0.387510,0.200415,5.350000,123.042422
0.394900,0.156620,5.360000,123.058923
0.392570,0.140015,5.365000,123.075347
0.417560,0.130730,5.430000,123.091723
0.547805,0.152870,5.670000,123.108270
0.547685,0.160170,5.505000,123.124677
0.613500,0.150280,5.375000,123.141035
0.646070,0.192185,5.425000,123.157409
0.646150,0.190430,5.440000,123.173851
0.643985,0.150930,5.340000,123.190298
0.645335,0.122805,5.435000,123.206727
0.645335,0.122805,5.395000,123.223135
0.655225,0.197195,5.350000,123.239577
0.666075,0.160450,5.405000,123.256003
0.664670,0.183885,5.375000,123.272448
0.635330,0.183340,5.340000,123.288928
0.631920,0.193185,5.350000,123.305260
0.631560,0.204165,5.355000,123.321811
0.647230,0.237735,5.350000,123.338285
0.647175,0.225480,5.385000,123.354633
0.647175,0.225480,5.305000,123.371005
0.624550,0.215225,5.305000,123.387454
0.638990,0.199240,5.335000,123.403808
0.639420,0.188225,5.375000,123.420393
0.698160,0.192395,5.370000,123.436728
0.755265,0.224795,5.585000,123.453102
0.754300,0.229465,5.375000,123.469627
0.750565,0.240220,5.400000,123.486085
0.744105,0.265730,5.415000,123.502475
0.742845,0.274760,5.425000,123.518812
0.735960,0.229540,5.370000,123.535267
0.739055,0.210780,5.405000,123.551727
0.740450,0.199900,5.475000,123.568189
0.764270,0.244985,5.330000,123.584621
0.669460,0.460675,5.360000,123.601148
0.671770,0.442210,5.470000,123.617494
0.615995,0.509225,5.370000,123.633901
0.600845,0.515850,5.350000,123.650281
0.600960,0.502050,5.400000,123.666735
0.599515,0.478720,5.365000,123.683235
0.598520,0.504710,5.400000,123.699572
0.598460,0.513425,5.390000,123.716040
0.606600,0.523425,5.385000,123.732475
