x,y,d,t
0.414540,0.379465,4.730000,134.427371
0.422320,0.375920,4.735000,134.443698
0.418930,0.356115,4.790000,134.460042
0.399905,0.339200,4.805000,134.476483
0.402875,0.294160,4.910000,134.492923
0.401230,0.284815,4.880000,134.509356
0.424340,0.305095,4.785000,134.525822
0.403530,0.322210,4.845000,134.542294
0.405455,0.332975,4.900000,134.558733
0.429615,0.319940,4.845000,134.575162
0.394110,0.241950,4.910000,134.591507
0.392525,0.235460,4.930000,134.607953
0.381305,0.099665,4.900000,134.624406
0.387670,0.092230,4.880000,134.640869
0.388250,0.090535,4.895000,134.657299
0.392335,0.088965,4.885000,134.673698
0.404040,0.067765,4.925000,134.690186
0.403425,0.069075,4.910000,134.706598
0.375085,0.082825,4.975000,134.722946
0.335060,0.097870,5.020000,134.739507
0.342300,0.134220,5.010000,134.755884
0.343160,0.175825,5.010000,134.772252
0.347940,0.218210,5.010000,134.788600
0.348300,0.216295,5.050000,134.805048
0.348270,0.199010,4.995000,134.821521
0.343060,0.159065,5.030000,134.837932
0.338170,0.135010,5.090000,134.854412
0.326245,0.113305,5.000000,134.870796
0.344975,0.114615,5.060000,134.887317
0.345900,0.121380,4.990000,134.903642
0.391885,0.159615,4.955000,134.920061
0.532060,0.148295,5.235000,134.936560
0.531510,0.137295,4.985000,134.952971
0.596990,0.097320,4.885000,134.969367
0.583610,0.091370,4.940000,134.985967
0.583350,0.086275,4.985000,135.002185
0.600365,0.127870,4.870000,135.018640
0.604920,0.151210,4.920000,135.035035
0.604900,0.179775,4.885000,135.051617
0.599695,0.160425,4.840000,135.068025
0.603525,0.153330,4.900000,135.084404
0.602865,0.153110,4.880000,135.100808
0.596900,0.191430,4.835000,135.117185
0.657185,0.180705,4.905000,135.133627
0.658535,0.166945,4.865000,135.150060
0.699150,0.164720,4.930000,135.166525
0.727950,0.134145,4.930000,135.183008
0.728345,0.124315,4.935000,135.199388
0.719190,0.179365,4.900000,135.215789
0.721490,0.201960,4.945000,135.232241
0.718700,0.229075,4.915000,135.248717
0.715380,0.246350,4.940000,135.265122
0.733600,0.211810,4.975000,135.281517
0.735330,0.194965,5.020000,135.297973
0.710775,0.128480,4.940000,135.314345
0.711215,0.165380,5.030000,135.330841
0.709935,0.180865,4.980000,135.347183
0.726475,0.207805,4.980000,135.363615
0.712995,0.220760,5.000000,135.380098
0.712460,0.229345,4.975000,135.396522
0.703830,0.208600,4.975000,135.412934
0.722430,0.201665,5.025000,135.429368
0.722800,0.196415,5.040000,135.445742
0.579735,0.186370,4.990000,135.462277
0.578400,0.195200,4.985000,135.478717
0.578535,0.176730,4.925000,135.495169
0.581470,0.153220,4.935000,135.511492
0.584765,0.130685,4.930000,135.527891
0.584485,0.096560,4.925000,135.544503
0.576195,0.088460,4.875000,135.560774
0.568285,0.082540,4.880000,135.577319
0.568005,0.088110,4.865000,135.593617
0.567210,0.078520,4.840000,135.610059
0.582375,0.098905,4.890000,135.626500
0.582675,0.133620,4.930000,135.642915
0.577715,0.160035,4.880000,135.659387
0.579755,0.210590,4.870000,135.675868
0.580080,0.217435,4.890000,135.692173
0.364985,0.423540,4.980000,135.708641
0.337885,0.390750,5.005000,135.725235
0.333280,0.372870,4.915000,135.741561
0.339580,0.418555,4.850000,135.757934
0.335780,0.398835,4.930000,135.774325
0.335780,0.398835,4.930000,135.790780
0.345835,0.399030,4.920000,135.807228
0.348380,0.401155,4.955000,135.823719
0.351105,0.414385,4.970000,135.840081
0.343220,0.446110,4.895000,135.856475
0.338990,0.444820,4.945000,135.872963
0.341350,0.453485,4.895000,135.889367
0.358295,0.467780,4.900000,135.905847
0.383750,0.456410,4.940000,135.922243
0.379560,0.438010,5.000000,135.938626
0.283580,0.402840,5.025000,135.955021
0.278960,0.387490,5.020000,135.971536
0.280810,0.391570,5.000000,135.988138
0.316170,0.422155,4.970000,136.004387
0.313965,0.386900,5.055000,136.020843
0.317755,0.402320,5.120000,136.037254
0.316825,0.402125,5.120000,136.053644
0.319645,0.402485,5.050000,136.070149
0.318790,0.397630,5.105000,136.086494
0.306940,0.411025,5.070000,136.102911
0.317120,0.403190,5.075000,136.119395
0.312940,0.390255,5.050000,136.135867
0.319620,0.388495,5.080000,136.152228
0.318275,0.393445,5.075000,136.168690
0.322410,0.406405,5.075000,136.185116
0.280870,0.600600,5.050000,136.201517
0.315355,0.736575,5.160000,136.217891
0.311880,0.727155,5.050000,136.234368
0.293320,0.711540,5.035000,136.250733
0.296405,0.708525,5.025000,136.267266
0.291815,0.699485,5.060000,136.283598
0.312355,0.744495,5.000000,136.300121
0.305025,0.739580,4.980000,136.316494
0.307940,0.746005,5.015000,136.332868
0.299240,0.754785,5.000000,136.349425
0.303230,0.778750,5.000000,136.365741
0.301095,0.775395,5.065000,136.382220
0.293635,0.796155,4.960000,136.398660
0.311755,0.787890,4.985000,136.415092
0.313430,0.790315,5.000000,136.431472
0.324600,0.738560,4.995000,136.448026
0.304985,0.774485,5.090000,136.464347
0.307970,0.780650,5.040000,136.480764
0.511665,0.788600,5.125000,136.497241
0.608560,0.743740,5.030000,136.513799
0.607985,0.746715,5.045000,136.530228
0.648030,0.719160,5.030000,136.546551
0.649360,0.737855,5.090000,136.562971
0.648825,0.743495,5.065000,136.579369
0.660165,0.746065,5.070000,136.595742
0.665345,0.745675,5.110000,136.612246
0.666155,0.742620,5.110000,136.628607
0.687790,0.754610,5.085000,136.645035
0.690890,0.731315,5.120000,136.661521
0.691740,0.723140,5.145000,136.677974
0.676750,0.728105,5.190000,136.694375
0.660675,0.711480,5.195000,136.710808
0.660780,0.710515,5.195000,136.727238
0.643200,0.542085,5.150000,136.743690
0.658880,0.592535,5.205000,136.760067
0.660275,0.581385,5.125000,136.776497
0.686250,0.509440,5.080000,136.792935
0.677615,0.492470,5.130000,136.809355
0.676765,0.497560,5.165000,136.825764
0.674155,0.506440,5.130000,136.842185
0.685505,0.511085,5.125000,136.858620
0.682865,0.534920,5.175000,136.875059
0.675335,0.501995,5.235000,136.891464
0.699735,0.519380,5.285000,136.907910
0.700630,0.515375,5.245000,136.924324
0.700420,0.496245,5.230000,136.940754
0.690640,0.485860,5.240000,136.957174
0.690635,0.481920,5.270000,136.973672
0.690880,0.470475,5.210000,136.990177
0.691340,0.491945,5.210000,137.006535
0.691265,0.495945,5.220000,137.023087
0.690265,0.457835,5.160000,137.039349
0.706610,0.421075,5.105000,137.055790
0.707635,0.408465,5.170000,137.072247
0.713585,0.404035,5.105000,137.088602
0.712465,0.371550,5.170000,137.105078
0.711210,0.384800,5.170000,137.121514
0.694740,0.399815,5.055000,137.137913
0.702020,0.361270,5.115000,137.154367
0.703065,0.355955,5.110000,137.170765
0.720925,0.332820,5.035000,137.187186
0.717920,0.347345,5.185000,137.203619
0.720650,0.322765,5.175000,137.220061
0.705590,0.301440,5.140000,137.236494
0.712945,0.296845,5.140000,137.252940
0.713060,0.292385,5.125000,137.269373
0.715580,0.348290,5.165000,137.285759
0.715890,0.314560,5.135000,137.302397
0.712505,0.343010,5.085000,137.318594
0.707410,0.381910,5.050000,137.335089
0.705425,0.388760,5.095000,137.351433
0.704080,0.403635,5.200000,137.367971
0.643960,0.348400,5.050000,137.384394
0.585765,0.299165,5.130000,137.400719
0.584895,0.288430,5.085000,137.417140
0.578850,0.253030,4.995000,137.433664
0.593205,0.266330,5.005000,137.450082
0.593745,0.265645,5.045000,137.466507
0.577185,0.224895,5.005000,137.482899
0.590775,0.221800,5.005000,137.499343
0.590720,0.202530,5.060000,137.515776
0.572375,0.221135,4.945000,137.532241
0.573595,0.252855,4.970000,137.548640
0.573595,0.252855,4.945000,137.565029
