0.213555 0.124320 0.233220 0.065751 3.999173 -4.039561 9.805394 236.894533 0.065695
1.478604 0.362755 0.048100 0.065751 2.466248 3.640232 13.870995 391.564520 0.065594
1.741408 0.685595 0.106515 0.065751 -0.829907 7.312453 14.461277 293.577958 0.049244
2.168478 0.391230 0.240445 0.065751 1.802034 0.038489 11.184533 327.631620 0.065698
2.612136 0.592105 0.320730 0.065751 -6.490279 -1.448389 10.573887 230.046231 0.049166
2.792705 0.411375 0.294355 0.065751 0.138810 9.716788 13.309683 271.331109 0.049294
3.285597 0.366360 0.722355 0.065751 -0.035095 -4.507174 10.409130 248.677285 0.049235
4.829866 0.435310 0.771945 0.065751 7.713089 0.261813 12.497001 287.476940 0.049260
5.010626 0.668585 0.721855 0.065751 -5.837138 -1.033330 10.401405 232.174349 0.065667
5.388463 0.395575 0.794415 0.065751 7.855553 0.799874 12.625669 284.998840 0.049306
5.979926 0.595750 0.535920 0.065751 0.380355 0.524947 10.946897 277.608563 0.049204
7.672036 0.379635 0.741010 0.065751 5.220205 -7.146257 11.120299 158.906886 0.049286
8.181305 0.451105 0.275185 0.065751 1.621895 -3.063722 11.393587 309.064188 0.065650
9.610558 0.586760 0.147155 0.065751 -0.096069 2.454319 12.260792 368.826203 0.065641
10.596220 0.369450 0.298960 0.065751 1.735585 4.504090 16.581011 493.420045 0.082152
12.567578 0.810090 0.784915 0.065751 -6.088980 -0.447419 9.955827 238.613849 0.049253
12.879722 0.599565 0.804110 0.065751 -2.074871 -0.306698 7.348257 206.768231 0.049225
13.323276 0.429690 0.892690 0.065751 1.615230 -3.942959 14.167822 384.002424 0.049391
14.456894 0.715240 0.089600 0.065751 -4.871308 0.218361 11.483215 297.662298 0.049481
14.637691 0.387960 0.070505 0.065751 -6.135705 1.926364 9.880843 214.945803 0.049113
16.132537 0.447420 0.103500 0.065751 -0.609740 0.234904 8.189660 237.690575 0.049337
18.563890 0.768115 0.068040 0.065751 -4.433445 6.068745 14.657748 309.822502 0.065748
20.896738 0.633820 1.000000 0.065751 1.404503 -6.282624 11.928887 226.476308 0.049453
