2.152073 0.654625 0.522405 0.065749 -2.180315 1.988325 13.513413 374.453358 0.049320
4.517783 0.534815 0.114545 0.065749 0.414665 7.956179 12.105970 201.535091 0.065727
4.977761 0.476650 0.550470 0.065749 -4.863871 3.919496 12.618779 287.978927 0.049230
5.421364 0.443165 1.000000 0.065749 1.405679 -5.307903 11.072812 232.383601 0.065573
6.817640 0.287615 0.179675 0.065749 -1.047519 1.803871 12.060266 267.847005 0.065726
8.772623 0.651915 0.560350 0.065749 -5.339939 -3.082788 9.402725 203.031020 0.049382
9.429759 0.582620 0.494020 0.065749 -0.897544 -1.895273 12.830286 345.577985 0.065679
11.023293 0.777000 0.176875 0.065749 -1.641105 1.948084 10.810940 246.046651 0.049347
12.189764 0.567055 0.810845 0.065749 -1.875733 0.000000 11.681562 257.009493 0.065679
12.485496 0.400540 1.000000 0.065749 2.829941 -8.986086 15.066342 275.347655 0.065687
12.863344 0.571300 0.612240 0.065749 -6.761110 0.751021 10.639124 228.566838 0.049200
