0.312115 0.457280 0.236680 0.065719 -7.575676 0.198290 12.848363 302.018963 0.049225
2.398552 0.798170 0.195335 0.065719 -7.582704 5.438522 16.221195 379.873372 0.049239
2.644916 0.409565 0.306750 0.065719 -5.003990 4.553641 10.935905 261.867715 0.049272
2.957016 0.434305 0.732620 0.065719 7.496029 -2.376272 13.714705 266.871921 0.065757
4.764173 0.568155 0.826030 0.065719 3.290940 -2.234064 8.612032 209.832291 0.049272
5.486921 0.767050 0.354760 0.065719 3.022738 7.935435 11.266111 222.829415 0.049324
7.425432 0.532375 0.904880 0.065719 -1.563088 -3.169737 16.025807 323.332032 0.049334
7.901951 0.227495 0.260295 0.065719 5.414865 0.352907 10.410331 252.616655 0.049192
8.263344 0.410250 0.385270 0.065719 -0.685221 -1.181868 11.044111 248.606869 0.049249
14.128214 0.850680 0.301105 0.065719 -3.831346 0.000000 18.361044 459.844022 0.065765
