timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
8.197600,1502.809745,695.250491,0.361397,0.000000,0,0,calib_b
9.988295,1389.632640,638.136720,0.492880,126.771606,0,0,calib_b
12.337559,272.605714,561.244757,0.689921,1119.670276,0,0,calib_c
13.126126,1404.774827,710.813760,0.952916,1142.006036,0,0,calib_b
