0.000000 21.767958 9.610083
0.016492 16.921606 6.389758
0.032858 8.860500 3.241389
0.049256 1.305369 0.558734
0.065708 -5.955850 -2.178745
0.082222 -4.709542 1.301347
0.098573 -6.675026 1.800696
0.394211 -8.116522 -2.355948
0.410680 -8.199219 -4.463272
0.427111 -7.023394 -4.773706
0.443515 -3.872159 -2.155908
0.459880 -0.788687 0.457831
0.476398 0.860179 -1.076086
0.492866 -1.377346 -3.860904
0.509203 -2.932074 -4.308455
0.689945 -3.604342 -5.707061
0.706442 -2.669356 -6.954192
0.722847 -0.896266 -5.506528
0.739300 2.671031 -3.456047
0.755724 5.422490 0.379052
0.772127 5.769540 2.645325
0.788530 4.558616 0.444219
0.805094 0.790961 1.206055
0.821466 -2.170936 2.523897
0.837915 -3.297080 2.713507
0.854247 -3.558364 2.733556
0.870733 -3.387408 1.217163
0.887081 -1.903941 1.150797
0.903549 -1.134348 1.689899
0.920001 0.298004 0.468034
0.936416 0.518315 0.115929
0.952848 0.015508 2.331434
0.969307 -0.714518 2.838349
0.985681 -0.105763 2.097812
1.002160 1.001888 1.582973
1.018581 1.745869 1.541529
1.034984 2.729345 0.913754
1.051414 2.550437 -1.761889
1.067891 1.349111 -2.749563
1.084328 -0.279814 -3.104450
1.100735 -0.508322 -3.167080
1.117106 0.693190 -2.337913
1.133589 0.686560 -0.605507
1.150000 1.001494 1.075828
1.166410 1.104292 -0.934267
1.182891 3.004661 0.594461
1.199249 3.616479 4.468164
1.215731 3.804778 7.687298
1.232159 4.146182 8.954158
1.248554 2.944033 9.589897
1.264971 0.155231 8.514276
1.281416 -2.121910 5.373072
1.297809 -1.660090 1.216775
1.314245 -1.753142 -1.657052
1.330727 -0.525947 0.968222
1.347124 -0.500833 0.965855
1.363515 0.076185 0.918584
1.379996 0.206913 1.021586
1.396411 -0.287332 1.074975
1.412808 -0.031788 0.738880
1.429274 0.350350 -0.840050
1.445692 -0.072706 -0.964990
1.462110 -0.082140 -0.512732
1.478585 0.323689 0.904865
1.494978 0.296873 1.055358
1.511409 -0.004577 0.524005
1.527875 -0.638433 0.167094
1.544282 -0.774224 -0.083969
1.560684 -0.567297 -0.227010
1.577153 -0.756548 -0.089969
1.593528 -0.630439 0.694348
1.610002 -1.170026 0.526956
1.626402 -2.336055 0.532326
1.642860 0.660177 -0.651681
1.659284 4.315972 -1.750009
1.675688 9.651111 -1.487226
1.692127 13.896312 -0.999158
1.708563 15.379348 -0.672225
1.724973 12.740538 0.270223
1.741375 7.677167 0.793713
1.757847 1.891717 1.481586
1.774282 -1.554652 1.534852
1.790700 -1.681107 0.391011
1.807071 -2.522121 -0.076573
1.823579 -1.372012 -0.082052
1.840002 -0.823679 -0.600335
1.856426 0.022225 -0.045197
1.872866 -0.162813 -0.717534
1.889275 0.608618 -1.942367
1.905693 1.474335 -2.904374
1.922102 2.055813 -3.467768
1.938582 1.973987 -2.472122
1.954983 1.115895 0.474864
1.971433 0.347213 1.014658
1.987965 0.433695 0.392343
2.004228 0.682887 -1.156929
2.020677 0.083519 -1.892184
2.037129 0.320593 -3.408556
2.053496 0.408829 -5.657851
2.069995 0.229405 -6.757429
2.086375 -0.631214 -6.200814
2.102851 -1.111035 -5.805362
2.119289 -1.698832 -5.199900
2.135708 -1.378692 -1.809145
2.152108 -0.676005 1.745183
2.168636 -0.045685 3.633383
2.185000 0.851138 2.369744
2.201362 0.273248 2.691500
2.217800 0.241207 2.139614
2.234201 -0.004925 1.550094
2.250671 1.710714 1.038922
2.267103 1.535598 2.899307
2.283494 -2.374088 1.141366
2.299956 -7.233005 -3.051158
2.316350 -13.631425 -4.887507
2.332800 -17.699415 -4.563927
2.349233 -16.865164 -3.304746
2.365733 -13.016616 -2.569975
2.382160 -7.546977 -0.483548
2.398583 -1.863675 1.442280
2.414965 0.082686 1.730312
2.431417 0.691983 -1.004026
2.447806 2.300970 -1.376561
2.464258 1.203684 0.105295
2.480704 0.927995 0.567904
2.497108 -0.665032 1.221504
2.513544 -1.818843 0.412777
2.529978 -1.303134 0.171265
2.546402 -1.209334 -0.447823
2.562808 -0.195771 -0.748986
2.579290 0.651720 -0.931979
2.595681 0.773641 -5.386929
2.612139 0.358204 -0.836163
2.628585 1.045955 7.534502
2.645006 2.004790 14.885102
2.661407 3.217579 18.613946
2.677810 3.064122 18.888126
2.694200 2.705528 14.910283
2.710643 2.117525 7.955269
2.727095 0.743910 -0.059517
2.743474 -0.356189 -4.400648
2.759915 -0.720727 0.000000
2.776324 -0.223545 0.000000
2.792789 0.727956 0.000000
2.809216 0.556671 0.000000
2.825583 -0.092823 0.000000
2.842003 -0.766018 0.000000
2.858425 -1.217180 0.000000
2.874876 -1.319322 0.000000
2.891346 -1.311869 0.000000
2.907840 -0.662366 0.000000
2.924153 0.490348 0.000000
2.940646 0.833545 0.000000
2.957032 0.878407 0.000000
2.973424 0.422419 0.000000
2.989859 -1.114994 0.000000
3.006296 -1.853148 0.000000
3.022699 -1.481249 0.000000
3.039180 0.139562 0.000000
3.055544 1.085036 0.000000
3.072132 1.548488 0.000000
3.088434 1.669116 0.000000
3.104841 1.197677 0.000000
3.121430 -0.790698 0.000000
3.137699 -0.289690 1.778235
3.154261 -1.464116 0.608766
3.170598 -2.658706 -3.020439
3.187057 -3.676246 -5.926430
3.203647 -5.108851 -9.686026
3.219956 -4.759891 -12.726507
3.236325 -3.576697 -13.562275
3.252872 -2.116489 -11.625127
3.269226 1.084635 -5.747635
3.285680 0.127648 -3.257218
3.302114 -4.205045 -5.125109
3.318525 -6.215384 -6.036681
3.334953 -7.773884 -6.319847
