0.213807 0.463055 0.505200 1.415983 38.985043 0.180538
0.460078 0.521240 0.661010 0.951652 22.998045 0.049301
0.607944 0.536025 0.682810 0.455014 12.841493 0.049152
0.821583 0.533875 0.729085 0.663956 11.796427 0.065733
1.117108 0.334275 0.857685 1.108583 19.132996 0.049315
1.232178 0.380905 0.918895 1.165663 37.147045 0.098629
4.090698 0.619070 0.551175 0.509708 11.106764 0.049381
