timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
3.466508,1047.843711,695.592287,4.961257,0.000000,0,0,calib_c
9.791362,1075.016924,697.612310,1.166397,27.248193,0,0,calib_c
11.795637,842.324800,699.525337,0.788563,232.699988,0,0,calib_c
