timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
7.507769,983.035964,714.842795,1.445697,0.000000,0,0,calib_c
9.988506,1060.866383,692.508638,0.772145,80.971530,0,0,calib_c
