0.689656 0.651545 0.574930 0.065819 -5.648610 -0.996278 13.991170 336.692489 0.065884
1.971035 0.224920 0.504565 0.065819 10.255674 1.260050 14.925708 313.398783 0.049314
2.677407 0.649865 0.572085 0.065819 -9.559210 1.123865 17.290209 366.468057 0.065891
3.548128 0.218585 0.448435 0.065819 4.479645 1.076116 11.864846 300.590441 0.049369
3.728874 0.521460 0.533005 0.065819 -2.666325 -7.890105 11.358735 260.229962 0.049359
4.468174 0.836985 0.056820 0.065819 -6.063563 0.289163 22.454858 696.802640 0.082168
5.256737 0.402350 0.285475 0.065819 4.869546 6.295818 11.520130 181.468899 0.049263
5.749514 0.577125 0.546335 0.065819 -3.264494 -0.596188 16.869249 420.392405 0.065798
6.406656 0.153695 0.720030 0.065819 8.963178 0.826341 19.453796 421.022127 0.082165
6.981621 0.669560 0.679580 0.065819 -2.836603 0.155720 12.769958 347.664707 0.065784
7.491096 0.356910 0.543085 0.065819 3.113644 1.263689 12.133519 319.445661 0.049158
7.950980 0.504650 0.585645 0.065819 -7.404661 5.030003 15.201888 322.920360 0.065723
8.608092 0.220615 0.413085 0.065819 3.643916 -0.249461 19.093704 501.331553 0.065649
9.840205 0.650325 0.577170 0.065819 -1.192393 0.051061 10.233490 249.609775 0.065748
10.119475 0.534160 0.215390 0.065819 -1.876909 0.000000 15.924493 395.276922 0.082072
