0.197161 0.113255 0.318220 0.065616 3.779447 0.756204 14.523411 396.589175 0.065727
0.394290 0.461530 0.323590 0.065616 -1.651494 -0.145795 10.282415 263.724219 0.065720
1.840038 0.801700 0.185330 0.065616 -3.299755 3.147697 11.789547 243.323341 0.065728
2.365747 0.623205 0.537850 0.065616 -5.395693 0.456903 8.322340 176.489789 0.049244
2.677840 0.516405 0.531330 0.065616 -5.401367 1.177347 9.897953 238.403465 0.049296
3.072246 0.374295 0.500185 0.065616 -1.237286 -4.836814 11.055065 223.855300 0.065592
4.057789 0.516590 0.191315 0.065616 0.450935 -4.253231 8.329038 201.992140 0.049271
4.977791 0.707340 0.192850 0.065616 -0.883820 -0.620229 9.502952 280.060188 0.065697
7.507713 0.687425 0.573145 0.065616 -0.677967 -0.253321 7.300497 219.787731 0.049265
9.117778 0.618090 0.556540 0.065616 0.405450 0.109071 11.478722 345.706672 0.065667
11.861372 0.844780 0.742280 0.065616 0.467600 -7.013542 9.482000 189.026869 0.049221
12.206222 0.856200 0.398360 0.065616 -6.885167 0.581300 13.954152 311.593576 0.065716
