timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
1.001586,1290.808320,618.206760,0.246362,0.000000,0,0,calib_b
8.722882,1507.873152,688.513824,0.410656,228.167098,0,0,calib_b
