timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
3.893393,963.908677,868.971531,0.427176,0.000000,0,0,calib_c
5.010573,875.560320,674.701920,0.082105,213.415355,0,0,calib_c
6.768322,1126.458240,750.144780,0.328636,261.995022,0,0,calib_c
