0.164411 0.209490 0.293470 0.065618 0.078816 -1.337790 7.855244 199.757340 0.049307
0.640731 0.240315 0.095315 0.065618 -0.004509 2.029228 8.418114 229.892575 0.065707
1.330822 0.718610 0.140340 0.065618 -4.719432 3.089951 14.833653 365.000625 0.065566
2.037084 0.643690 0.202895 0.065618 -6.116937 1.312208 11.116807 221.845424 0.065798
4.041362 0.720830 0.489970 0.065618 3.480364 -4.232746 9.819598 173.804576 0.049392
4.435733 0.813915 0.377655 0.065618 -7.145927 3.638579 19.700457 571.196667 0.082075
5.322842 0.411820 0.639555 0.065618 6.890051 -0.100027 11.074035 254.336246 0.049260
6.472742 0.524905 0.889590 0.065618 -0.350554 -2.227780 8.878339 227.275307 0.049494
8.444156 0.453040 0.602220 0.065618 1.690894 0.023821 7.517747 199.070558 0.049421
9.347661 0.539550 0.692150 0.065618 0.308990 -4.417098 11.781710 300.791541 0.065834
11.286288 0.361020 0.674475 0.065618 0.526025 0.465395 8.923817 266.784772 0.065727
