0.000000 3.492775
0.016488 3.485472
0.032893 3.478161
0.049304 3.470852
0.065899 3.463552
0.082203 3.456272
0.098609 3.449019
0.115085 3.441804
0.131459 3.434636
0.147848 3.427524
0.164443 3.420478
0.180826 3.413507
0.197179 3.406623
0.213578 3.399835
0.230025 3.393155
0.246541 3.386593
0.262873 3.380161
0.279251 3.373870
0.295738 3.367733
0.312234 3.361761
0.328578 3.355965
0.344980 3.350359
0.361501 3.344955
0.377838 3.339764
0.394310 3.334798
0.410758 3.330070
0.427184 3.325591
0.443522 3.321373
0.624251 3.317426
0.640723 3.313761
0.657164 3.310388
0.673632 3.307316
0.690078 3.304553
0.706424 3.302107
0.722897 3.299984
0.739258 3.298192
0.755785 3.296734
0.772206 3.295617
0.788613 3.294843
0.804975 3.294417
0.821510 3.294340
0.837976 3.294615
0.854310 3.295243
0.870947 3.296226
0.887128 3.297562
0.903604 3.299253
0.919961 3.301298
0.936458 3.303695
0.952934 3.306444
0.969231 3.309542
0.985679 3.312988
1.002151 3.316778
1.018501 3.320912
1.035031 3.325387
1.051469 3.330199
1.067847 3.335346
1.084276 3.340826
1.100738 3.346635
1.117127 3.352772
1.133600 3.359233
1.150076 3.366016
1.166404 3.373119
1.182807 3.380537
1.199363 3.388268
1.215792 3.396309
1.232137 3.404656
1.248583 3.413306
1.265001 3.422253
1.281432 3.431493
1.297851 3.441020
1.314263 3.450829
1.330771 3.460911
1.347151 3.471261
1.363609 3.481869
1.380001 3.492725
1.396408 3.503820
1.412808 3.515143
1.429228 3.526680
1.445682 3.538419
1.462165 3.550346
1.478663 3.562445
1.495011 3.574699
1.511507 3.587092
1.527898 3.599606
1.544300 3.612220
1.560775 3.624916
1.577116 3.637673
1.593541 3.650469
1.609970 3.663285
1.626372 3.676098
