0.000000 -0.003051
0.065745 -0.022156
0.131472 -0.049688
0.197161 0.018641
0.262888 -0.014633
0.328541 0.004630
0.394290 0.003827
0.460010 0.033062
0.525790 -0.002677
0.591481 0.008185
0.657191 -0.003498
0.722864 0.034939
0.788686 0.002374
0.854369 0.015603
0.920012 -0.014085
0.985741 -0.010621
1.051389 -0.003374
1.117121 -0.023063
1.183070 -0.000397
1.248539 0.005655
1.314421 0.005568
1.379969 0.022444
1.445767 -0.015772
1.511493 0.008376
1.577171 0.009632
1.642859 0.000036
1.708583 0.010114
1.774365 0.012185
1.840038 0.000792
1.905766 -0.019465
1.971389 -0.007781
2.037280 -0.005885
2.102808 0.012318
2.168595 0.005733
2.234293 -0.019885
2.300099 0.027694
2.365747 0.001719
2.431392 0.002675
2.497238 -0.001214
2.562983 0.002964
2.628544 -0.014143
2.694323 0.016738
2.760029 -0.010087
2.825664 -0.014452
2.891367 -0.007128
2.957062 -0.005157
3.022870 0.011833
3.088491 0.010520
3.154238 0.003322
3.219941 0.017035
3.285663 -0.026565
3.351497 -0.022656
3.417060 -0.010781
3.482816 0.026368
3.548575 0.008273
3.614325 -0.001956
3.679973 0.027150
3.745722 -0.018502
3.811388 0.031236
3.877021 -0.005782
3.942821 0.022173
4.008513 -0.024910
4.074267 -0.008273
4.139973 0.005947
4.205639 0.009767
4.271445 -0.006156
4.337120 -0.006023
4.402845 0.026140
4.468468 0.000337
4.534243 -0.008398
4.599947 0.017568
4.665643 -0.004208
4.731389 -0.020466
4.797084 0.003253
4.862765 0.018090
4.928639 -0.001276
4.994289 -0.006696
5.059882 -0.009610
5.125614 0.015082
5.191365 -0.014549
5.552743 0.027655
5.618533 0.009250
5.684162 -0.016846
5.749882 -0.003896
5.815665 -0.007932
5.881391 -0.024692
5.947037 0.022299
6.012763 0.001659
6.078491 0.008454
6.144138 0.002649
6.209952 -0.007821
6.275676 -0.012347
6.341414 0.018084
6.407138 -0.006436
6.472772 -0.006195
6.538436 0.008523
6.604214 -0.002165
6.669927 -0.004828
6.735569 -0.005270
6.801295 0.014378
6.867098 0.025633
6.932813 -0.010205
6.998449 -0.014859
7.064248 -0.000283
7.129912 0.003845
7.195602 -0.000361
7.261331 -0.022849
7.327000 -0.001229
7.392747 -0.005386
7.458481 0.028401
7.524216 0.008795
7.589979 -0.002749
7.655556 -0.019902
7.721288 0.034403
7.787102 0.015926
7.852770 -0.006551
7.918479 0.001077
7.984102 -0.022857
8.049853 -0.006313
8.115598 0.002205
8.181376 0.007065
8.247005 -0.006974
8.312752 -0.006552
8.378431 -0.013587
8.444238 0.007016
8.509873 -0.015756
8.575558 -0.001287
8.920475 0.004262
8.986371 0.008370
9.052038 -0.000871
9.117778 -0.008178
9.183445 -0.001022
9.249086 0.006579
9.314852 0.007546
9.380618 0.016661
9.446232 0.002936
9.512037 0.011392
9.577703 -0.000393
9.643419 0.012734
9.709058 -0.021510
9.774958 -0.013902
9.840552 0.005041
9.906341 -0.001419
9.971936 -0.015240
10.037723 0.014607
10.103437 0.006591
10.169062 -0.000891
10.234853 0.025133
10.300552 -0.007383
10.366242 -0.007377
10.431965 -0.002156
10.497750 -0.001984
10.563372 0.026461
10.629158 0.020461
10.694853 -0.027875
10.760611 -0.020112
10.826339 -0.003703
10.891988 -0.033053
10.957715 0.007033
11.023372 0.019086
11.089042 -0.004380
11.154885 0.003825
11.220554 -0.006395
11.286306 -0.016213
11.351942 -0.000350
11.417656 0.011611
11.483366 0.003739
11.549125 -0.002227
11.614956 0.011003
11.680511 -0.004427
11.746264 -0.008670
11.811884 -0.012357
11.877643 -0.007254
11.943409 0.002300
12.009056 -0.008248
12.074749 0.010416
12.140468 -0.017797
12.206222 0.027057
12.271938 0.016766
12.337634 -0.030575
12.403412 0.011183
12.469056 -0.016755
12.534806 0.001700
12.600502 -0.009172
12.666180 -0.011744
12.731903 0.027653
