timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
0.673561,460.051500,266.095969,0.525728,0.000000,0,0,calib_c
2.776370,404.370327,336.582000,0.180757,89.825796,0,0,calib_c
