timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
1.396339,566.175360,315.756840,0.739271,0.000000,0,0,calib_c
3.137766,478.030014,292.840883,0.476474,91.075481,0,0,calib_c
4.682087,433.037558,367.444705,0.624280,87.120901,0,0,calib_c
