timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
6.226389,1128.405656,759.839902,0.706304,0.000000,0,0,calib_c
8.033356,860.953149,640.251913,1.166571,292.971211,0,0,calib_c
9.232798,1081.980960,713.200950,0.328453,232.754925,0,0,calib_c
11.417742,1146.105600,712.680318,0.804876,64.126753,0,0,calib_c
12.288342,713.802764,984.538113,0.903650,510.678375,0,0,calib_a
