0.000000 8.276296 7.179386
0.016388 7.520174 5.769765
0.032814 4.914231 3.083585
0.049302 0.874038 -0.220438
0.065663 -3.358171 -1.072152
0.082043 0.966912 0.821357
0.098516 4.748624 0.654502
0.114891 10.577330 -0.168130
0.131393 15.259622 -1.178179
0.147882 16.261242 -1.242256
0.164206 14.744442 -0.956380
0.180653 9.295874 -1.031651
0.197114 2.976401 -0.657496
0.213495 -1.062079 0.585056
0.229888 -0.862335 0.701308
0.246493 -1.916667 0.929495
0.262813 -1.164199 1.072557
0.279146 -0.970185 1.691507
0.295669 -0.067967 1.346810
0.312066 0.674288 1.019469
0.328456 -0.772229 0.915040
0.344865 -2.186370 0.895082
0.361353 -2.533687 1.225279
0.377719 -2.543216 0.684081
0.394316 -2.342358 -0.403524
0.410742 -2.069732 -1.012780
0.427151 -0.831493 -1.846125
0.443498 0.150056 -2.423230
0.459905 1.129329 -1.633201
0.476331 0.310954 -1.561203
0.492833 0.235746 -0.251815
0.509301 -1.930731 -1.419669
0.525652 -4.882998 -3.747248
0.542094 -6.277310 -5.529271
0.558603 -6.550712 -6.174519
0.575098 -5.557867 -5.946534
0.591476 -3.131469 -4.245679
0.607800 -1.491374 -1.980075
0.624199 -2.488255 0.084836
0.640692 -3.531023 2.001869
0.657039 -5.434857 1.363636
0.673492 -4.279891 1.363814
0.689988 -2.161790 0.800672
0.706382 -0.334591 0.745100
0.722833 1.307050 0.650783
0.739246 2.154583 0.560865
0.755660 0.940278 1.360145
0.772064 -0.121165 1.928735
0.788584 -0.400646 1.211288
0.804949 -0.181728 0.418387
0.821360 0.480719 -0.019650
0.837817 -1.063179 0.416216
0.854210 0.574638 0.460857
0.870731 3.546425 -0.533916
0.887012 6.189701 -1.736077
0.903490 7.678319 -2.274031
0.919889 7.805497 -2.825338
0.936295 6.536526 -2.445930
0.952788 3.098240 -0.519824
0.969295 -0.317255 0.969644
0.985636 -3.880888 1.974003
1.002102 -1.502852 0.877692
1.018671 1.553818 0.342194
1.034966 5.522400 0.824860
1.051386 8.462122 0.697253
1.067819 9.307064 -0.062989
1.084148 7.656685 -0.880402
1.100615 3.801579 -1.395372
1.117121 0.190446 -1.726506
1.133430 -2.969038 -1.274674
1.150070 -2.208940 -0.476301
1.166451 0.597784 1.226443
1.182743 3.588975 1.349633
1.199215 5.253680 0.680029
1.215627 6.304357 0.281713
1.232088 7.278264 -0.744480
1.248524 7.124509 -3.423558
1.264894 0.578494 -0.641588
1.281484 -6.061534 3.650504
1.297738 -12.805873 8.367371
