timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
3.022773,1075.443050,747.976155,1.757816,0.000000,0,0,calib_c
9.807564,930.014798,747.314984,3.762053,145.429755,0,0,calib_c
