0.082049 0.162465 0.277605 0.065755 -1.651886 0.721466 13.559402 402.864987 0.065821
0.295676 0.458750 0.256880 0.065755 -4.745659 -2.888489 7.758399 136.589800 0.049337
0.919888 0.213930 0.101500 0.065755 5.921613 5.468232 11.245018 214.579454 0.049374
1.199228 0.365300 0.397800 0.065755 4.565777 -0.693786 8.479050 161.191483 0.049300
1.527755 0.508710 0.314815 0.065755 -5.618881 -1.525243 14.535561 342.495051 0.065751
4.534204 0.320165 0.371135 0.065755 1.899646 3.334147 8.090820 201.028262 0.049210
5.109200 0.368700 0.738080 0.065755 -0.622092 -0.253983 12.992806 394.764470 0.065687
9.971948 0.483890 0.802010 0.065755 1.004389 -2.964315 8.420956 191.623534 0.065682
10.399022 0.493305 0.475600 0.065755 -2.490548 0.659710 12.479523 315.105761 0.049372
13.865353 0.277795 0.280075 0.065755 5.800960 3.518818 10.710898 233.329101 0.065721
17.693196 0.266800 0.480895 0.065755 7.116632 -1.084387 14.918104 345.008489 0.082074
19.697494 0.393080 0.886840 0.065755 -7.764028 -0.963305 11.780959 271.173975 0.049288
20.042455 0.301190 0.871895 0.065755 2.826806 1.722832 22.808635 614.331207 0.065667
21.093859 0.815165 0.100480 0.065755 -5.930999 0.468152 12.014442 297.417398 0.049312
21.948036 0.121180 0.221010 0.065755 -0.083521 7.129119 13.101254 293.817362 0.065752
22.687400 0.293110 0.602920 0.065755 -2.429798 -3.822007 11.031556 290.551137 0.065680
22.917448 0.265790 0.198975 0.065755 1.733037 3.559914 11.192062 285.996053 0.065649
23.410355 0.534085 0.165430 0.065755 3.286434 1.922726 7.761165 197.459051 0.049202
23.837358 0.724620 0.545585 0.065755 1.556816 5.332994 9.092909 196.213033 0.049283
