timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
3.335094,1034.638269,707.647338,2.004076,0.000000,0,0,calib_c
7.557000,1158.807516,688.645172,0.985836,125.614825,0,0,calib_c
11.729810,974.245770,720.155613,4.254936,187.232332,0,0,calib_c
16.346094,887.104000,731.105775,0.394257,87.827069,0,0,calib_c
