timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
3.252755,1319.519787,583.121400,0.739313,0.000000,0,0,calib_b
6.982007,1349.538600,560.091712,0.262821,37.835111,0,0,calib_b
