timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
1.002193,1341.574080,621.844830,0.328669,0.000000,0,0,calib_b
2.267193,1397.404457,645.560164,0.459951,60.658454,0,0,calib_b
3.072168,1407.464229,597.149743,0.229976,49.444594,0,0,calib_b
