0.345053 0.449775 0.344795 0.065730 -5.327810 -2.518253 8.559701 133.323133 0.049354
0.607895 0.362155 0.082080 0.065730 5.985356 1.330954 9.055582 196.084251 0.049290
1.363713 0.757620 0.178750 0.065730 -6.974244 -0.803844 11.956893 264.184081 0.065579
2.250720 0.375280 0.073665 0.065730 -1.399210 6.541419 14.256649 367.573529 0.049431
3.269187 0.406620 0.301225 0.065730 1.202979 1.280891 12.157622 351.654524 0.065907
5.339170 0.530670 0.426350 0.065730 0.862843 -8.506182 11.166981 219.916054 0.049329
5.749880 0.546770 0.163750 0.065730 4.820423 0.902322 7.926144 176.429674 0.049265
5.914176 0.706420 0.148840 0.065730 -0.838533 -0.962864 12.712372 353.634803 0.082131
6.932771 0.238505 0.365720 0.065730 5.394324 -0.222662 11.566082 285.287400 0.049300
7.228432 0.506735 0.343745 0.065730 0.436427 -0.790170 8.071647 231.584161 0.049431
7.524183 0.693695 0.341265 0.065730 -2.844048 0.194099 8.888516 189.542230 0.049224
8.559074 0.619690 0.626080 0.065730 -4.799482 -3.656647 16.306999 313.262819 0.049326
9.051944 0.273660 0.166920 0.065730 2.595193 2.920010 7.030455 174.192847 0.049376
9.298381 0.433120 0.319165 0.065730 5.386303 -1.680933 9.313906 213.126997 0.049307
9.873403 0.528680 0.158530 0.065730 -0.469953 -2.479121 11.231916 324.652555 0.065635
11.680472 0.744755 0.158150 0.065730 -4.790283 5.913999 11.562653 178.284290 0.049338
16.740351 0.500065 0.626265 0.065730 -7.015068 -2.186219 12.008193 266.815864 0.049287
18.399677 0.293270 0.869935 0.065730 1.978832 -1.777299 9.862006 259.343478 0.065701
18.711879 0.523555 0.858110 0.065730 2.997659 -1.437362 7.491037 185.666885 0.049277
19.861741 0.681295 0.272240 0.065730 -5.345808 2.701229 9.305719 165.279579 0.049351
20.190398 0.588255 0.684495 0.065730 -4.503332 2.735839 10.598126 239.158216 0.049220
