timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
1.117080,354.210880,150.846570,0.985673,0.000000,0,0,calib_c
4.829771,1599.311213,861.355948,1.002178,1433.561444,0,0,calib_b
6.341221,1544.404800,873.354150,0.197115,56.202056,0,0,calib_b
7.031256,1477.180800,839.631273,0.361445,75.208368,0,0,calib_b
