0.000000 1.000000
0.032893 1.000000
0.065899 1.000000
0.098609 1.000000
0.131459 1.000000
0.164443 1.000000
0.197179 1.000000
0.230025 1.000000
0.262873 1.000000
0.295738 1.000000
0.328578 1.000000
0.361501 1.000000
0.394310 1.000000
0.427184 1.000000
0.624251 1.000000
0.657164 1.000000
0.690078 1.000000
0.722897 1.000000
0.755785 1.000000
0.788613 1.000000
0.821510 1.000000
0.854310 1.000000
0.887128 1.000000
0.919961 1.000000
0.952934 1.000000
0.985679 1.000000
1.018501 1.000000
1.051469 1.000000
1.084276 1.000000
1.117127 1.000000
1.150076 1.000000
1.182807 1.000000
1.215792 1.000000
1.248583 1.000000
1.281432 1.000000
1.314263 1.000000
1.347151 1.000000
1.380001 1.000000
1.412808 1.000000
1.445682 1.000000
1.478663 1.000000
1.511507 1.000000
1.544300 1.000000
1.577116 1.000000
1.609970 1.000000
