0.000000 1.000000
0.032852 1.000000
0.065820 1.000000
0.098542 1.000000
0.131572 1.000000
0.164233 1.000000
0.197144 1.000000
0.229982 1.000000
0.262946 1.000000
0.295807 1.000000
0.328620 1.000000
0.361527 1.000000
0.394378 1.000000
0.427241 1.000000
0.460003 1.000000
0.492894 1.000000
0.525701 1.000000
0.558583 1.000000
0.591479 1.000000
0.624334 1.000000
0.657196 1.000000
0.689966 1.000000
0.722863 1.000000
0.755740 1.000000
0.788555 1.000000
0.821357 1.000000
0.854351 1.000000
0.887172 1.000000
0.920028 1.000000
0.952820 1.000000
0.985770 1.000000
1.018561 1.000000
1.051409 1.000000
1.084251 1.000000
1.117114 1.000000
1.150065 1.000000
1.182821 1.000000
1.215764 1.000000
1.248557 1.000000
1.281418 1.000000
1.314252 1.000000
1.347140 1.000000
1.380023 1.000000
1.412842 1.000000
1.445724 1.000000
1.478579 1.000000
1.511367 1.000000
1.544214 1.000000
1.577172 1.000000
1.610017 1.000000
1.642894 1.000000
1.675738 1.000000
1.708606 1.000000
1.741420 1.000000
1.774369 1.000000
1.807169 1.000000
1.840013 1.000000
1.872928 1.000000
1.905690 1.000000
1.938595 1.000000
1.971364 1.000000
2.004276 1.000000
2.037070 1.000000
2.069966 1.000000
2.102791 1.000000
2.135691 1.000000
2.168549 1.000000
2.201483 1.000000
2.234265 1.000000
2.267137 1.000000
2.300023 1.000000
2.332847 1.000000
2.365688 1.000000
2.398471 1.000000
2.431417 1.000000
2.464247 1.000000
2.497069 1.000000
2.529917 1.000000
2.562869 1.000000
2.595811 1.000000
2.628573 1.000000
2.661451 1.000000
2.694391 1.000000
2.727063 1.000000
2.759978 1.000000
2.792763 1.000000
2.825723 1.000000
2.858596 1.000000
2.891423 1.000000
2.924243 1.000000
2.957159 1.000000
2.989916 1.000000
3.022821 1.000000
3.055752 1.000000
3.088551 1.000000
3.121342 1.000000
3.154267 1.000000
3.187069 1.000000
3.219935 1.000000
3.252863 1.000000
3.285686 1.000000
3.318477 1.000000
3.351368 1.000000
3.384268 1.000000
3.417218 1.000000
3.449988 1.000000
3.482792 1.000000
3.515633 1.000000
3.548508 1.000000
3.581450 1.000000
3.614241 1.000000
3.647120 1.000000
3.679967 1.000000
3.712817 1.000000
3.745626 1.000000
3.778491 1.000000
3.811337 1.000000
3.844186 1.000000
3.877174 1.000000
3.909907 1.000000
3.942763 1.000000
3.975718 1.000000
4.008493 1.000000
4.041295 1.000000
4.074251 1.000000
4.107140 1.000000
4.139967 1.000000
4.172828 1.000000
4.205648 1.000000
4.238513 1.000000
