timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
1.593506,509.503825,117.969066,1.199247,0.000000,0,0,calib_c
10.448394,363.308883,216.490208,1.264960,176.293438,0,0,calib_c
12.058354,423.857629,257.072302,1.806999,72.890720,0,0,calib_c
20.124625,1556.436923,895.784192,0.427182,1300.264872,0,0,calib_b
21.734574,204.180185,198.880338,0.213462,1521.273568,0,0,calib_c
22.013788,411.334010,826.199473,0.673612,660.637574,0,0,calib_a
22.753080,483.098880,124.860960,0.164368,705.000643,0,0,calib_c
24.264580,1589.587200,814.660200,0.016376,1303.893935,0,0,calib_b
