timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
5.437769,1210.223700,709.917244,0.525709,0.000000,0,0,calib_c
6.029130,635.341714,964.766829,0.345240,628.838301,0,0,calib_a
6.407058,849.363097,886.085652,1.264978,228.026051,0,0,calib_c
18.629638,939.674119,704.031227,2.020706,203.223754,0,0,calib_c
